"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"1000101",10001,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"1000102",10001,2,"Female",46,"Spouse of Head of Household","HINDUISM","OBC",1
"1000103",10001,3,"Male",28,"Other","HINDUISM","OBC",1
"1000104",10001,4,"Female",20,"Other","HINDUISM","OBC",1
"1000105",10001,5,"Male",2,NA,NA,NA,NA
"1000106",10001,6,"Female",4,NA,NA,NA,NA
"1000201",10002,1,"Male",70,NA,NA,NA,NA
"1000202",10002,2,"Female",60,NA,NA,NA,NA
"1000203",10002,3,"Male",45,NA,NA,NA,NA
"1000204",10002,4,"Female",30,NA,NA,NA,NA
"1000205",10002,5,"Female",19,NA,NA,NA,NA
"1000206",10002,6,"Male",17,NA,NA,NA,NA
"1000301",10003,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"1000302",10003,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"1000303",10003,3,"Male",24,NA,NA,NA,NA
"1000304",10003,4,"Female",22,"Other","HINDUISM","OBC",1
"1000401",10004,1,"Male",35,NA,NA,NA,NA
"1000402",10004,2,"Female",32,NA,NA,NA,NA
"1000403",10004,3,"Male",12,NA,NA,NA,NA
"1000404",10004,4,"Male",9,NA,NA,NA,NA
"1000501",10005,1,"Female",53,NA,NA,NA,NA
"1000502",10005,2,"Male",24,NA,NA,NA,NA
"1000601",10006,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"1000602",10006,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"1000603",10006,3,"Female",36,"Other","HINDUISM","OBC",1
"1000604",10006,4,"Male",34,"Other","HINDUISM","OBC",1
"1000605",10006,5,"Female",30,"Other","HINDUISM","OBC",1
"1000606",10006,6,"Male",32,NA,NA,NA,NA
"1000607",10006,7,"Female",24,NA,NA,NA,NA
"1000608",10006,8,"Male",30,NA,NA,NA,NA
"1000609",10006,9,"Male",28,NA,NA,NA,NA
"1000701",10007,1,"Male",42,"Head of Household","HINDUISM","OBC",1
"1000702",10007,2,"Female",34,"Spouse of Head of Household","HINDUISM","OBC",1
"1000703",10007,3,"Female",12,NA,NA,NA,NA
"1000801",10008,1,"Male",50,NA,NA,NA,NA
"1000802",10008,2,"Female",45,NA,NA,NA,NA
"1000803",10008,3,"Male",28,NA,NA,NA,NA
"1000901",10009,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"1000902",10009,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"1000903",10009,3,"Female",8,NA,NA,NA,NA
"1000904",10009,4,"Female",12,NA,NA,NA,NA
"1000905",10009,5,"Female",70,NA,NA,NA,NA
"1001001",10010,1,"Male",55,NA,NA,NA,NA
"1001002",10010,2,"Female",46,NA,NA,NA,NA
"1001003",10010,3,"Male",18,NA,NA,NA,NA
"1001004",10010,4,"Male",15,NA,NA,NA,NA
"1001005",10010,5,"Female",13,NA,NA,NA,NA
"1001101",10011,1,"Female",75,NA,NA,NA,NA
"1001201",10012,1,"Male",71,NA,NA,NA,NA
"1001202",10012,2,"Female",65,NA,NA,NA,NA
"1001203",10012,3,"Male",35,NA,NA,NA,NA
"1001204",10012,4,"Female",30,NA,NA,NA,NA
"1001205",10012,5,"Female",8,NA,NA,NA,NA
"1001206",10012,6,"Female",5,NA,NA,NA,NA
"1001207",10012,7,"Male",28,NA,NA,NA,NA
"1001208",10012,8,"Female",23,NA,NA,NA,NA
"1001301",10013,1,"Male",65,NA,NA,NA,NA
"1001302",10013,2,"Female",55,NA,NA,NA,NA
"1001303",10013,3,"Male",25,NA,NA,NA,NA
"1001401",10014,1,"Male",65,NA,NA,NA,NA
"1001402",10014,2,"Female",50,NA,NA,NA,NA
"1001501",10015,1,"Male",38,NA,NA,NA,NA
