"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"5800101",58001,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"5800102",58001,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"5800103",58001,3,"Male",30,"Other","HINDUISM","OBC",1
"5800104",58001,4,"Female",24,"Other","HINDUISM","OBC",1
"5800105",58001,5,"Female",4,NA,NA,NA,NA
"5800106",58001,6,"Male",1,NA,NA,NA,NA
"5800107",58001,7,"Male",28,"Other","HINDUISM","OBC",1
"5800108",58001,8,"Female",24,"Other","HINDUISM","OBC",1
"5800109",58001,9,"Male",4,NA,NA,NA,NA
"5800110",58001,10,"Male",2,NA,NA,NA,NA
"5800201",58002,1,"Male",28,NA,NA,NA,NA
"5800202",58002,2,"Female",19,NA,NA,NA,NA
"5800203",58002,3,"Female",50,NA,NA,NA,NA
"5800301",58003,1,"Male",55,"Head of Household","HINDUISM","OBC",1
"5800302",58003,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"5800303",58003,3,"Male",28,NA,NA,NA,NA
"5800401",58004,1,"Female",65,NA,NA,NA,NA
"5800402",58004,2,"Male",24,NA,NA,NA,NA
"5800403",58004,3,"Female",33,NA,NA,NA,NA
"5800501",58005,1,"Male",40,NA,NA,NA,NA
"5800502",58005,2,"Female",28,NA,NA,NA,NA
"5800503",58005,3,"Female",12,NA,NA,NA,NA
"5800504",58005,4,"Female",10,NA,NA,NA,NA
"5800601",58006,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"5800602",58006,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"5800603",58006,3,"Male",6,NA,NA,NA,NA
"5800604",58006,4,"Female",2,NA,NA,NA,NA
"5800605",58006,5,"Male",28,"Other","HINDUISM","OBC",1
"5800606",58006,6,"Female",25,"Other","HINDUISM","OBC",1
"5800607",58006,7,"Male",8,NA,NA,NA,NA
"5800608",58006,8,"Female",5,NA,NA,NA,NA
"5800609",58006,9,"Male",70,NA,NA,NA,NA
"5800610",58006,10,"Female",65,NA,NA,NA,NA
"5800701",58007,1,"Male",35,NA,NA,NA,NA
"5800702",58007,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"5800703",58007,3,"Female",10,NA,NA,NA,NA
"5800704",58007,4,"Male",7,NA,NA,NA,NA
"5800705",58007,5,"Female",70,NA,NA,NA,NA
"5800801",58008,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"5800802",58008,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"5800803",58008,3,"Female",18,"Other","HINDUISM","OBC",1
"5800804",58008,4,"Male",15,NA,NA,NA,NA
"5800805",58008,5,"Male",10,NA,NA,NA,NA
"5800901",58009,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"5800902",58009,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"5800903",58009,3,"Male",30,NA,NA,NA,NA
"5800904",58009,4,"Female",25,NA,NA,NA,NA
"5801001",58010,1,"Male",70,"Head of Household","HINDUISM","OBC",1
"5801002",58010,2,"Female",65,NA,NA,NA,NA
"5801003",58010,3,"Female",45,"Other","HINDUISM","OBC",1
"5801004",58010,4,"Male",50,"Other","HINDUISM","OBC",1
"5801005",58010,5,"Male",30,NA,NA,NA,NA
"5801006",58010,6,"Female",25,"Other","HINDUISM","OBC",1
"5801007",58010,7,"Female",1,NA,NA,NA,NA
"5801008",58010,8,"Male",28,NA,NA,NA,NA
"5801101",58011,1,"Male",58,"Head of Household","HINDUISM","OBC",1
"5801102",58011,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"5801103",58011,3,"Male",27,NA,NA,NA,NA
"5801104",58011,4,"Female",24,"Other","HINDUISM","OBC",1
"5801105",58011,5,"Female",92,NA,NA,NA,NA
"5801201",58012,1,"Male",50,NA,NA,NA,NA
"5801202",58012,2,"Female",45,NA,NA,NA,NA
"5801203",58012,3,"Male",23,NA,NA,NA,NA
"5801204",58012,4,"Female",20,NA,NA,NA,NA
"5801301",58013,1,"Male",70,NA,NA,NA,NA
"5801302",58013,2,"Female",60,NA,NA,NA,NA
"5801303",58013,3,"Male",30,NA,NA,NA,NA
"5801304",58013,4,"Female",25,NA,NA,NA,NA
"5801305",58013,5,"Male",2,NA,NA,NA,NA
"5801401",58014,1,"Male",37,"Head of Household","HINDUISM","OBC",1
"5801402",58014,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"5801403",58014,3,"Male",8,NA,NA,NA,NA
"5801404",58014,4,"Female",6,NA,NA,NA,NA
"5801501",58015,1,"Male",53,NA,NA,NA,NA
"5801502",58015,2,"Female",47,NA,NA,NA,NA
"5801503",58015,3,"Male",29,NA,NA,NA,NA
"5801504",58015,4,"Male",26,NA,NA,NA,NA
"5801505",58015,5,"Male",24,NA,NA,NA,NA
"5801506",58015,6,"Female",22,NA,NA,NA,NA
"5801507",58015,7,"Female",21,NA,NA,NA,NA
"5801601",58016,1,"Male",55,"Head of Household","HINDUISM","OBC",1
"5801602",58016,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"5801603",58016,3,"Female",14,NA,NA,NA,NA
"5801604",58016,4,"Female",12,NA,NA,NA,NA
"5801605",58016,5,"Female",10,NA,NA,NA,NA
"5801606",58016,6,"Female",8,NA,NA,NA,NA
"5801607",58016,7,"Female",70,NA,NA,NA,NA
"5801701",58017,1,"Female",45,NA,NA,NA,NA
"5801702",58017,2,"Male",25,NA,NA,NA,NA
"5801801",58018,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"5801802",58018,2,"Female",27,NA,NA,NA,NA
"5801803",58018,3,"Female",7,NA,NA,NA,NA
"5801804",58018,4,"Male",6,NA,NA,NA,NA
"5801901",58019,1,"Male",70,NA,NA,NA,NA
"5801902",58019,2,"Female",60,NA,NA,NA,NA
"5801903",58019,3,"Male",36,NA,NA,NA,NA
"5801904",58019,4,"Female",32,NA,NA,NA,NA
"5801905",58019,5,"Male",12,NA,NA,NA,NA
"5801906",58019,6,"Female",9,NA,NA,NA,NA
"5801907",58019,7,"Male",30,NA,NA,NA,NA
"5801908",58019,8,"Female",23,NA,NA,NA,NA
"5801909",58019,9,"Male",12,NA,NA,NA,NA
"5802001",58020,1,"Male",70,NA,NA,NA,NA
"5802002",58020,2,"Female",60,NA,NA,NA,NA
"5802003",58020,3,"Male",38,NA,NA,NA,NA
"5802004",58020,4,"Female",32,NA,NA,NA,NA
"5802005",58020,5,"Male",15,NA,NA,NA,NA
"5802006",58020,6,"Male",12,NA,NA,NA,NA
"5802007",58020,7,"Male",30,NA,NA,NA,NA
"5802008",58020,8,"Female",22,NA,NA,NA,NA
"5802009",58020,9,"Female",8,NA,NA,NA,NA
"5802010",58020,10,"Female",18,NA,NA,NA,NA
"5802101",58021,1,"Male",65,NA,NA,NA,NA
"5802102",58021,2,"Female",63,NA,NA,NA,NA
"5802103",58021,3,"Male",25,NA,NA,NA,NA
"5802104",58021,4,"Female",22,NA,NA,NA,NA
"5802105",58021,5,"Female",2,NA,NA,NA,NA
"5802106",58021,6,"Male",23,NA,NA,NA,NA
"5802201",58022,1,"Male",70,NA,NA,NA,NA
"5802202",58022,2,"Female",50,NA,NA,NA,NA
"5802203",58022,3,"Male",32,NA,NA,NA,NA
"5802204",58022,4,"Female",30,NA,NA,NA,NA
"5802205",58022,5,"Male",12,NA,NA,NA,NA
"5802206",58022,6,"Female",10,NA,NA,NA,NA
"5802207",58022,7,"Male",30,NA,NA,NA,NA
"5802208",58022,8,"Female",26,NA,NA,NA,NA
"5802209",58022,9,"Male",10,NA,NA,NA,NA
"5802210",58022,10,"Male",8,NA,NA,NA,NA
"5802211",58022,11,"Male",25,NA,NA,NA,NA
"5802212",58022,12,"Male",22,NA,NA,NA,NA
"5802301",58023,1,"Female",45,NA,NA,NA,NA
"5802302",58023,2,"Male",25,NA,NA,NA,NA
"5802401",58024,1,"Male",40,NA,NA,NA,NA
"5802402",58024,2,"Female",35,NA,NA,NA,NA
"5802403",58024,3,"Female",18,NA,NA,NA,NA
"5802501",58025,1,"Male",41,"Head of Household","HINDUISM","OBC",1
