"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"4900101",49001,1,"Male",70,"Head of Household","HINDUISM","GENERAL",1
"4900102",49001,2,"Male",45,"Other","HINDUISM","GENERAL",1
"4900103",49001,3,"Female",35,"Other","HINDUISM","GENERAL",1
"4900104",49001,4,"Female",15,NA,NA,NA,NA
"4900105",49001,5,"Female",12,NA,NA,NA,NA
"4900201",49002,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"4900202",49002,2,"Female",45,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4900203",49002,3,"Male",21,NA,NA,NA,NA
"4900204",49002,4,"Female",19,"Other","HINDUISM","GENERAL",1
"4900301",49003,1,"Male",35,"Head of Household","HINDUISM","GENERAL",1
"4900302",49003,2,"Female",31,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4900303",49003,3,"Male",12,NA,NA,NA,NA
"4900304",49003,4,"Male",10,NA,NA,NA,NA
"4900401",49004,1,"Male",35,NA,NA,NA,NA
"4900402",49004,2,"Female",28,NA,NA,NA,NA
"4900403",49004,3,"Female",11,NA,NA,NA,NA
"4900404",49004,4,"Female",7,NA,NA,NA,NA
"4900501",49005,1,"Male",40,NA,NA,NA,NA
"4900502",49005,2,"Female",32,NA,NA,NA,NA
"4900503",49005,3,"Female",6,NA,NA,NA,NA
"4900504",49005,4,"Female",5,NA,NA,NA,NA
"4900505",49005,5,"Male",3,NA,NA,NA,NA
"4900601",49006,1,"Male",48,"Head of Household","HINDUISM","GENERAL",1
"4900602",49006,2,"Female",35,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4900603",49006,3,"Male",17,NA,NA,NA,NA
"4900604",49006,4,"Female",14,NA,NA,NA,NA
"4900701",49007,1,"Male",53,NA,NA,NA,NA
"4900702",49007,2,"Female",43,NA,NA,NA,NA
"4900703",49007,3,"Male",25,NA,NA,NA,NA
"4900801",49008,1,"Male",52,NA,NA,NA,NA
"4900802",49008,2,"Female",45,NA,NA,NA,NA
"4900803",49008,3,"Male",23,NA,NA,NA,NA
"4900901",49009,1,"Male",73,"Head of Household","HINDUISM","GENERAL",1
"4900902",49009,2,"Female",64,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4900903",49009,3,"Male",33,"Other","HINDUISM","GENERAL",1
"4900904",49009,4,"Female",28,"Other","HINDUISM","GENERAL",1
"4900905",49009,5,"Female",3,NA,NA,NA,NA
"4901001",49010,1,"Male",40,"Head of Household","HINDUISM","GENERAL",1
"4901002",49010,2,"Female",32,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4901003",49010,3,"Female",11,NA,NA,NA,NA
"4901004",49010,4,"Male",70,NA,NA,NA,NA
"4901005",49010,5,"Female",65,NA,NA,NA,NA
"4901101",49011,1,"Male",45,NA,NA,NA,NA
"4901102",49011,2,"Female",30,NA,NA,NA,NA
"4901103",49011,3,"Male",6,NA,NA,NA,NA
"4901201",49012,1,"Male",45,"Head of Household","HINDUISM","GENERAL",1
"4901202",49012,2,"Female",37,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4901203",49012,3,"Male",17,NA,NA,NA,NA
"4901204",49012,4,"Female",14,NA,NA,NA,NA
"4901301",49013,1,"Male",35,NA,NA,NA,NA
"4901302",49013,2,"Female",30,NA,NA,NA,NA
"4901303",49013,3,"Male",12,NA,NA,NA,NA
"4901304",49013,4,"Female",8,NA,NA,NA,NA
"4901401",49014,1,"Female",40,NA,NA,NA,NA
"4901402",49014,2,"Male",14,NA,NA,NA,NA
"4901501",49015,1,"Male",50,NA,NA,NA,NA
"4901502",49015,2,"Female",45,NA,NA,NA,NA
"4901503",49015,3,"Male",20,NA,NA,NA,NA
"4901504",49015,4,"Female",18,NA,NA,NA,NA
"4901505",49015,5,"Female",13,NA,NA,NA,NA
"4901506",49015,6,"Female",70,NA,NA,NA,NA
"4901601",49016,1,"Male",40,NA,NA,NA,NA
"4901602",49016,2,"Female",35,NA,NA,NA,NA
"4901603",49016,3,"Female",12,NA,NA,NA,NA
"4901604",49016,4,"Male",10,NA,NA,NA,NA
"4901701",49017,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"4901702",49017,2,"Female",26,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"4901703",49017,3,"Female",8,NA,NA,NA,NA
"4901704",49017,4,"Male",5,NA,NA,NA,NA
"4901801",49018,1,"Male",40,"Head of Household","HINDUISM","GENERAL",1
"4901802",49018,2,"Female",30,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4901803",49018,3,"Male",6,NA,NA,NA,NA
"4901901",49019,1,"Male",37,"Head of Household","HINDUISM","GENERAL",1
"4901902",49019,2,"Female",28,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4901903",49019,3,"Male",5,NA,NA,NA,NA
"4901904",49019,4,"Male",55,NA,NA,NA,NA
"4902001",49020,1,"Male",35,NA,NA,NA,NA
"4902002",49020,2,"Female",30,NA,NA,NA,NA
"4902003",49020,3,"Female",13,NA,NA,NA,NA
"4902004",49020,4,"Male",10,NA,NA,NA,NA
"4902005",49020,5,"Female",60,NA,NA,NA,NA
"4902101",49021,1,"Male",58,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"4902102",49021,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"4902103",49021,3,"Male",25,NA,NA,NA,NA
"4902104",49021,4,"Female",20,NA,NA,NA,NA
"4902201",49022,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"4902202",49022,2,"Female",36,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"4902203",49022,3,"Male",15,NA,NA,NA,NA
"4902204",49022,4,"Female",13,NA,NA,NA,NA
"4902205",49022,5,"Female",19,"Other","HINDUISM","SCHEDULED TRIBE",1
"4902206",49022,6,"Female",52,NA,NA,NA,NA
