"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3200101",32001,1,"Male",60,NA,NA,NA,NA
"3200102",32001,2,"Female",55,NA,NA,NA,NA
"3200103",32001,3,"Female",22,NA,NA,NA,NA
"3200104",32001,4,"Female",20,NA,NA,NA,NA
"3200105",32001,5,"Male",35,NA,NA,NA,NA
"3200106",32001,6,"Female",28,NA,NA,NA,NA
"3200107",32001,7,"Female",3,NA,NA,NA,NA
"3200108",32001,8,"Male",80,NA,NA,NA,NA
"3200201",32002,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200202",32002,2,"Female",40,NA,NA,NA,NA
"3200203",32002,3,"Male",13,NA,NA,NA,NA
"3200301",32003,1,"Male",58,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200302",32003,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200303",32003,3,"Male",30,NA,NA,NA,NA
"3200304",32003,4,"Female",24,NA,NA,NA,NA
"3200305",32003,5,"Male",28,"Other","HINDUISM","SCHEDULED CASTE",1
"3200306",32003,6,"Female",22,"Other","HINDUISM","SCHEDULED CASTE",1
"3200307",32003,7,"Male",25,NA,NA,NA,NA
"3200401",32004,1,"Male",50,NA,NA,NA,NA
"3200402",32004,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200403",32004,3,"Female",20,"Other","HINDUISM","SCHEDULED CASTE",1
"3200404",32004,4,"Male",18,NA,NA,NA,NA
"3200405",32004,5,"Female",22,NA,NA,NA,NA
"3200406",32004,6,"Male",65,NA,NA,NA,NA
"3200501",32005,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200502",32005,2,"Female",39,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200503",32005,3,"Male",19,NA,NA,NA,NA
"3200504",32005,4,"Female",7,NA,NA,NA,NA
"3200601",32006,1,"Male",55,NA,NA,NA,NA
"3200602",32006,2,"Female",50,NA,NA,NA,NA
"3200603",32006,3,"Male",25,NA,NA,NA,NA
"3200604",32006,4,"Male",30,NA,NA,NA,NA
"3200605",32006,5,"Female",25,NA,NA,NA,NA
"3200701",32007,1,"Male",40,NA,NA,NA,NA
"3200702",32007,2,"Female",38,NA,NA,NA,NA
"3200703",32007,3,"Female",18,NA,NA,NA,NA
"3200704",32007,4,"Female",5,NA,NA,NA,NA
"3200801",32008,1,"Male",38,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200802",32008,2,"Female",33,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3200803",32008,3,"Male",14,NA,NA,NA,NA
