"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"2000101",20001,1,"Male",52,"Head of Household","HINDUISM","GENERAL",1
"2000102",20001,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"2000103",20001,3,"Female",21,"Other","HINDUISM","OBC",1
"2000104",20001,4,"Male",18,NA,NA,NA,NA
"2000105",20001,5,"Male",15,NA,NA,NA,NA
"2000106",20001,6,"Male",83,NA,NA,NA,NA
"2000201",20002,1,"Male",45,NA,NA,NA,NA
"2000202",20002,2,"Female",40,NA,NA,NA,NA
"2000203",20002,3,"Male",28,NA,NA,NA,NA
"2000204",20002,4,"Male",25,NA,NA,NA,NA
"2000205",20002,5,"Female",18,NA,NA,NA,NA
"2000301",20003,1,"Female",50,"Head of Household","HINDUISM","OBC",1
"2000302",20003,2,"Female",20,"Other","HINDUISM","OBC",1
"2000303",20003,3,"Female",18,"Other","HINDUISM","OBC",1
"2000304",20003,4,"Female",16,NA,NA,NA,NA
"2000401",20004,1,"Male",65,NA,NA,NA,NA
"2000402",20004,2,"Female",58,NA,NA,NA,NA
"2000403",20004,3,"Male",31,NA,NA,NA,NA
"2000501",20005,1,"Male",50,NA,NA,NA,NA
"2000502",20005,2,"Female",40,NA,NA,NA,NA
"2000503",20005,3,"Male",25,NA,NA,NA,NA
"2000601",20006,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"2000602",20006,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"2000603",20006,3,"Male",31,"Other","HINDUISM","OBC",1
"2000604",20006,4,"Female",26,"Other","HINDUISM","OBC",1
"2000605",20006,5,"Female",7,NA,NA,NA,NA
"2000606",20006,6,"Female",5,NA,NA,NA,NA
"2000607",20006,7,"Male",3,NA,NA,NA,NA
"2000701",20007,1,"Male",29,"Head of Household","HINDUISM","OBC",1
"2000702",20007,2,"Female",25,"Spouse of Head of Household","HINDUISM","OBC",1
"2000703",20007,3,"Female",5,NA,NA,NA,NA
"2000704",20007,4,"Male",3,NA,NA,NA,NA
"2000801",20008,1,"Male",75,"Head of Household","HINDUISM","OBC",1
"2000802",20008,2,"Female",65,"Spouse of Head of Household","HINDUISM","OBC",1
"2000803",20008,3,"Male",30,"Other","HINDUISM","OBC",1
"2000804",20008,4,"Female",23,"Other","HINDUISM","OBC",1
"2000805",20008,5,"Female",1,NA,NA,NA,NA
"2000806",20008,6,"Male",28,"Other","HINDUISM","OBC",1
"2000807",20008,7,"Female",20,"Other","HINDUISM","OBC",1
"2000808",20008,8,"Female",2,NA,NA,NA,NA
"2000901",20009,1,"Male",50,NA,NA,NA,NA
"2000902",20009,2,"Female",48,NA,NA,NA,NA
"2000903",20009,3,"Male",25,NA,NA,NA,NA
"2000904",20009,4,"Female",35,NA,NA,NA,NA
"2000905",20009,5,"Male",19,NA,NA,NA,NA
"2000906",20009,6,"Male",18,NA,NA,NA,NA
"2001001",20010,1,"Female",80,"Head of Household","HINDUISM","OBC",1
"2001002",20010,2,"Male",40,NA,NA,NA,NA
"2001003",20010,3,"Female",38,"Other","HINDUISM","OBC",1
"2001004",20010,4,"Male",15,NA,NA,NA,NA
"2001101",20011,1,"Male",40,NA,NA,NA,NA
"2001102",20011,2,"Female",35,NA,NA,NA,NA
"2001103",20011,3,"Male",18,NA,NA,NA,NA
"2001104",20011,4,"Male",17,NA,NA,NA,NA
"2001105",20011,5,"Female",60,NA,NA,NA,NA
"2001201",20012,1,"Male",45,NA,NA,NA,NA
"2001202",20012,2,"Female",40,NA,NA,NA,NA
"2001203",20012,3,"Male",24,NA,NA,NA,NA
"2001204",20012,4,"Male",22,NA,NA,NA,NA
"2001301",20013,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001302",20013,2,"Female",32,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001303",20013,3,"Female",8,NA,NA,NA,NA
"2001304",20013,4,"Male",25,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001305",20013,5,"Female",22,"Other","HINDUISM","SCHEDULED CASTE",1
"2001306",20013,6,"Male",75,NA,NA,NA,NA
"2001307",20013,7,"Female",70,NA,NA,NA,NA
"2001308",20013,8,"Male",26,"Other","HINDUISM","SCHEDULED CASTE",1
"2001309",20013,9,"Female",20,NA,NA,NA,NA
"2001401",20014,1,"Male",50,NA,NA,NA,NA
"2001402",20014,2,"Female",38,NA,NA,NA,NA
"2001403",20014,3,"Male",22,NA,NA,NA,NA
"2001501",20015,1,"Male",50,NA,NA,NA,NA
"2001502",20015,2,"Female",40,NA,NA,NA,NA
"2001503",20015,3,"Male",18,NA,NA,NA,NA
"2001601",20016,1,"Male",26,NA,NA,NA,NA
"2001602",20016,2,"Female",23,NA,NA,NA,NA
"2001701",20017,1,"Male",25,NA,NA,NA,NA
"2001702",20017,2,"Female",22,NA,NA,NA,NA
"2001801",20018,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001802",20018,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001803",20018,3,"Male",20,NA,NA,NA,NA
"2001804",20018,4,"Male",13,NA,NA,NA,NA
"2001805",20018,5,"Male",10,NA,NA,NA,NA
"2001806",20018,6,"Female",80,NA,NA,NA,NA
"2001901",20019,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001902",20019,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2001903",20019,3,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"2001904",20019,4,"Male",12,NA,NA,NA,NA
"2001905",20019,5,"Male",9,NA,NA,NA,NA
"2002001",20020,1,"Male",65,NA,NA,NA,NA
"2002002",20020,2,"Female",52,NA,NA,NA,NA
"2002101",20021,1,"Female",52,NA,NA,NA,NA
"2002102",20021,2,"Female",17,NA,NA,NA,NA
"2002103",20021,3,"Female",16,NA,NA,NA,NA
"2002104",20021,4,"Male",80,NA,NA,NA,NA
"2002201",20022,1,"Male",35,NA,NA,NA,NA
"2002202",20022,2,"Female",30,NA,NA,NA,NA
"2002203",20022,3,"Male",1,NA,NA,NA,NA
"2002204",20022,4,"Female",10,NA,NA,NA,NA
"2002205",20022,5,"Female",9,NA,NA,NA,NA
"2002301",20023,1,"Male",75,NA,NA,NA,NA
"2002302",20023,2,"Female",60,NA,NA,NA,NA
"2002303",20023,3,"Male",35,NA,NA,NA,NA
"2002304",20023,4,"Female",28,NA,NA,NA,NA
"2002305",20023,5,"Male",3,NA,NA,NA,NA
"2002306",20023,6,"Female",6,NA,NA,NA,NA
"2002307",20023,7,"Male",28,NA,NA,NA,NA
