"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"5000101",50001,1,"Male",55,NA,NA,NA,NA
"5000102",50001,2,"Female",43,NA,NA,NA,NA
"5000103",50001,3,"Male",47,NA,NA,NA,NA
"5000104",50001,4,"Female",35,NA,NA,NA,NA
"5000105",50001,5,"Male",2,NA,NA,NA,NA
"5000106",50001,6,"Female",77,NA,NA,NA,NA
"5000201",50002,1,"Male",36,"Head of Household","HINDUISM","OBC",1
"5000202",50002,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"5000203",50002,3,"Male",14,NA,NA,NA,NA
"5000204",50002,4,"Female",10,NA,NA,NA,NA
"5000205",50002,5,"Male",65,NA,NA,NA,NA
"5000301",50003,1,"Male",70,NA,NA,NA,NA
"5000401",50004,1,"Male",45,NA,NA,NA,NA
"5000402",50004,2,"Female",40,NA,NA,NA,NA
"5000403",50004,3,"Male",22,NA,NA,NA,NA
"5000404",50004,4,"Female",18,NA,NA,NA,NA
"5000405",50004,5,"Female",16,NA,NA,NA,NA
"5000406",50004,6,"Female",65,NA,NA,NA,NA
"5000501",50005,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"5000502",50005,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"5000503",50005,3,"Female",22,"Other","HINDUISM","OBC",1
"5000504",50005,4,"Male",18,NA,NA,NA,NA
"5000601",50006,1,"Male",29,NA,NA,NA,NA
"5000602",50006,2,"Female",21,NA,NA,NA,NA
"5000603",50006,3,"Female",60,NA,NA,NA,NA
"5000604",50006,4,"Male",45,NA,NA,NA,NA
"5000605",50006,5,"Female",30,NA,NA,NA,NA
"5000701",50007,1,"Male",65,NA,NA,NA,NA
"5000702",50007,2,"Female",60,NA,NA,NA,NA
"5000703",50007,3,"Male",32,NA,NA,NA,NA
"5000704",50007,4,"Female",26,NA,NA,NA,NA
"5000705",50007,5,"Male",7,NA,NA,NA,NA
"5000706",50007,6,"Female",4,NA,NA,NA,NA
"5000801",50008,1,"Male",37,NA,NA,NA,NA
"5000802",50008,2,"Female",30,NA,NA,NA,NA
"5000803",50008,3,"Male",10,NA,NA,NA,NA
"5000804",50008,4,"Female",8,NA,NA,NA,NA
"5000805",50008,5,"Female",56,NA,NA,NA,NA
"5000901",50009,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"5000902",50009,2,"Female",33,"Spouse of Head of Household","HINDUISM","OBC",1
"5000903",50009,3,"Male",10,NA,NA,NA,NA
"5000904",50009,4,"Female",7,NA,NA,NA,NA
"5001001",50010,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"5001002",50010,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"5001003",50010,3,"Female",12,NA,NA,NA,NA
"5001004",50010,4,"Male",7,NA,NA,NA,NA
"5001101",50011,1,"Male",61,"Head of Household","HINDUISM","OBC",1
"5001102",50011,2,"Female",51,"Spouse of Head of Household","HINDUISM","OBC",1
"5001103",50011,3,"Male",29,NA,NA,NA,NA
"5001104",50011,4,"Female",21,NA,NA,NA,NA
"5001105",50011,5,"Female",1,NA,NA,NA,NA
"5001106",50011,6,"Male",24,NA,NA,NA,NA
"5001201",50012,1,"Male",45,"Head of Household","HINDUISM","GENERAL",1
"5001202",50012,2,"Female",35,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5001203",50012,3,"Female",14,NA,NA,NA,NA
"5001204",50012,4,"Male",12,NA,NA,NA,NA
"5001205",50012,5,"Male",72,NA,NA,NA,NA
"5001206",50012,6,"Female",65,NA,NA,NA,NA
"5001301",50013,1,"Male",58,NA,NA,NA,NA
"5001302",50013,2,"Female",50,NA,NA,NA,NA
"5001303",50013,3,"Female",23,NA,NA,NA,NA
"5001304",50013,4,"Male",21,NA,NA,NA,NA
"5001401",50014,1,"Male",33,"Head of Household","HINDUISM","GENERAL",1
"5001402",50014,2,"Female",23,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5001403",50014,3,"Female",3,NA,NA,NA,NA
"5001501",50015,1,"Female",65,NA,NA,NA,NA
"5001502",50015,2,"Male",38,NA,NA,NA,NA
"5001503",50015,3,"Female",26,NA,NA,NA,NA
"5001504",50015,4,"Female",20,NA,NA,NA,NA
"5001601",50016,1,"Male",60,NA,NA,NA,NA
"5001602",50016,2,"Female",45,NA,NA,NA,NA
"5001603",50016,3,"Male",27,NA,NA,NA,NA
"5001604",50016,4,"Female",23,NA,NA,NA,NA
"5001605",50016,5,"Male",25,NA,NA,NA,NA
"5001606",50016,6,"Female",18,NA,NA,NA,NA
