"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"4600101",46001,1,"Male",40,"Head of Household","ISLAM","OBC",1
"4600102",46001,2,"Female",31,"Spouse of Head of Household","ISLAM","OBC",1
"4600103",46001,3,"Female",16,NA,NA,NA,NA
"4600104",46001,4,"Male",13,NA,NA,NA,NA
"4600105",46001,5,"Female",7,NA,NA,NA,NA
"4600106",46001,6,"Female",6,NA,NA,NA,NA
"4600107",46001,7,"Female",70,NA,NA,NA,NA
"4600201",46002,1,"Female",40,NA,NA,NA,NA
"4600202",46002,2,"Male",21,NA,NA,NA,NA
"4600203",46002,3,"Male",20,NA,NA,NA,NA
"4600204",46002,4,"Male",19,NA,NA,NA,NA
"4600205",46002,5,"Male",18,NA,NA,NA,NA
"4600301",46003,1,"Male",40,NA,NA,NA,NA
"4600302",46003,2,"Female",40,NA,NA,NA,NA
"4600303",46003,3,"Female",32,NA,NA,NA,NA
"4600304",46003,4,"Male",15,NA,NA,NA,NA
"4600401",46004,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4600402",46004,2,"Female",39,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4600403",46004,3,"Female",22,"Other","HINDUISM","SCHEDULED CASTE",1
"4600404",46004,4,"Male",21,NA,NA,NA,NA
"4600405",46004,5,"Male",20,NA,NA,NA,NA
"4600406",46004,6,"Male",17,NA,NA,NA,NA
"4600501",46005,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"4600502",46005,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"4600503",46005,3,"Male",7,NA,NA,NA,NA
"4600601",46006,1,"Male",78,NA,NA,NA,NA
"4600602",46006,2,"Male",45,NA,NA,NA,NA
"4600603",46006,3,"Female",40,NA,NA,NA,NA
"4600604",46006,4,"Female",16,NA,NA,NA,NA
"4600605",46006,5,"Male",12,NA,NA,NA,NA
"4600606",46006,6,"Male",10,NA,NA,NA,NA
"4600701",46007,1,"Male",37,"Head of Household","HINDUISM","OBC",1
"4600702",46007,2,"Female",26,"Spouse of Head of Household","HINDUISM","OBC",1
"4600703",46007,3,"Male",4,NA,NA,NA,NA
"4600704",46007,4,"Male",35,NA,NA,NA,NA
"4600801",46008,1,"Male",40,NA,NA,NA,NA
"4600802",46008,2,"Female",37,NA,NA,NA,NA
"4600803",46008,3,"Female",85,NA,NA,NA,NA
"4600901",46009,1,"Male",53,"Head of Household","HINDUISM","OBC",1
"4600902",46009,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"4600903",46009,3,"Male",20,NA,NA,NA,NA
"4601001",46010,1,"Male",30,NA,NA,NA,NA
"4601002",46010,2,"Female",27,NA,NA,NA,NA
"4601003",46010,3,"Female",7,NA,NA,NA,NA
"4601004",46010,4,"Female",5,NA,NA,NA,NA
"4601005",46010,5,"Female",3,NA,NA,NA,NA
"4601006",46010,6,"Female",55,NA,NA,NA,NA
"4601101",46011,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"4601102",46011,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"4601103",46011,3,"Female",7,NA,NA,NA,NA
"4601104",46011,4,"Male",6,NA,NA,NA,NA
"4601201",46012,1,"Male",75,"Head of Household","HINDUISM","OBC",1
"4601202",46012,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"4601203",46012,3,"Female",28,"Other","HINDUISM","OBC",1
"4601204",46012,4,"Male",35,NA,NA,NA,NA
"4601205",46012,5,"Male",19,NA,NA,NA,NA
"4601301",46013,1,"Male",42,"Head of Household","HINDUISM","OBC",1
"4601302",46013,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"4601303",46013,3,"Male",18,NA,NA,NA,NA
"4601304",46013,4,"Female",17,NA,NA,NA,NA
"4601305",46013,5,"Female",70,NA,NA,NA,NA
"4601401",46014,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"4601402",46014,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"4601403",46014,3,"Male",8,NA,NA,NA,NA
"4601404",46014,4,"Male",6,NA,NA,NA,NA
"4601501",46015,1,"Male",48,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4601502",46015,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4601503",46015,3,"Female",15,NA,NA,NA,NA
"4601504",46015,4,"Female",13,NA,NA,NA,NA
"4601601",46016,1,"Male",42,NA,NA,NA,NA
"4601602",46016,2,"Female",28,NA,NA,NA,NA
"4601603",46016,3,"Female",5,NA,NA,NA,NA
"4601604",46016,4,"Male",1,NA,NA,NA,NA
"4601605",46016,5,"Male",62,NA,NA,NA,NA
"4601701",46017,1,"Male",75,NA,NA,NA,NA
"4601702",46017,2,"Male",50,NA,NA,NA,NA
"4601703",46017,3,"Female",40,NA,NA,NA,NA
"4601704",46017,4,"Male",20,NA,NA,NA,NA
"4601705",46017,5,"Female",19,NA,NA,NA,NA
"4601706",46017,6,"Male",18,NA,NA,NA,NA
"4601801",46018,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4601802",46018,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4601803",46018,3,"Female",8,NA,NA,NA,NA
"4601804",46018,4,"Female",5,NA,NA,NA,NA
"4601805",46018,5,"Female",4,NA,NA,NA,NA
"4601901",46019,1,"Male",40,NA,NA,NA,NA
"4601902",46019,2,"Female",32,NA,NA,NA,NA
"4601903",46019,3,"Female",10,NA,NA,NA,NA
"4601904",46019,4,"Female",65,NA,NA,NA,NA
"4602001",46020,1,"Male",60,NA,NA,NA,NA
"4602002",46020,2,"Female",50,NA,NA,NA,NA
"4602003",46020,3,"Male",30,NA,NA,NA,NA
"4602004",46020,4,"Female",25,NA,NA,NA,NA
"4602005",46020,5,"Male",5,NA,NA,NA,NA
"4602101",46021,1,"Male",65,NA,NA,NA,NA
"4602102",46021,2,"Female",50,NA,NA,NA,NA
"4602103",46021,3,"Male",16,NA,NA,NA,NA
"4602104",46021,4,"Male",11,NA,NA,NA,NA
"4602105",46021,5,"Male",30,NA,NA,NA,NA
"4602106",46021,6,"Female",26,NA,NA,NA,NA
"4602107",46021,7,"Male",19,NA,NA,NA,NA
"4602201",46022,1,"Male",39,NA,NA,NA,NA
"4602202",46022,2,"Female",35,"Spouse of Head of Household","ISLAM","OBC",1
"4602203",46022,3,"Female",14,NA,NA,NA,NA
"4602204",46022,4,"Female",13,NA,NA,NA,NA
"4602205",46022,5,"Female",12,NA,NA,NA,NA
"4602301",46023,1,"Male",38,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4602302",46023,2,"Female",27,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4602303",46023,3,"Female",13,NA,NA,NA,NA
"4602304",46023,4,"Female",11,NA,NA,NA,NA
"4602305",46023,5,"Male",10,NA,NA,NA,NA
"4602306",46023,6,"Female",8,NA,NA,NA,NA
"4602307",46023,7,"Female",30,"Other","HINDUISM","SCHEDULED CASTE",1
"4602401",46024,1,"Male",65,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4602402",46024,2,"Female",60,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4602403",46024,3,"Male",40,"Other","HINDUISM","SCHEDULED CASTE",1
"4602404",46024,4,"Female",35,"Other","HINDUISM","SCHEDULED CASTE",1
"4602405",46024,5,"Female",15,NA,NA,NA,NA
"4602406",46024,6,"Male",12,NA,NA,NA,NA
"4602407",46024,7,"Male",22,NA,NA,NA,NA
"4602501",46025,1,"Male",26,NA,NA,NA,NA
"4602502",46025,2,"Female",22,NA,NA,NA,NA
"4602503",46025,3,"Male",5,NA,NA,NA,NA
