"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3500101",35001,1,"Male",35,"Head of Household","HINDUISM","GENERAL",1
"3500102",35001,2,"Female",30,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3500103",35001,3,"Male",4,NA,NA,NA,NA
"3500104",35001,4,"Female",59,NA,NA,NA,NA
"3500201",35002,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3500202",35002,2,"Female",20,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3500301",35003,1,"Male",45,NA,NA,NA,NA
"3500302",35003,2,"Female",35,NA,NA,NA,NA
"3500303",35003,3,"Male",12,NA,NA,NA,NA
"3500304",35003,4,"Male",15,NA,NA,NA,NA
"3500401",35004,1,"Female",60,NA,NA,NA,NA
"3500402",35004,2,"Male",17,NA,NA,NA,NA
"3500501",35005,1,"Female",53,NA,NA,NA,NA
"3500502",35005,2,"Male",16,NA,NA,NA,NA
"3500601",35006,1,"Female",36,NA,NA,NA,NA
"3500602",35006,2,"Male",13,NA,NA,NA,NA
"3500603",35006,3,"Male",12,NA,NA,NA,NA
"3500604",35006,4,"Female",70,NA,NA,NA,NA
"3500701",35007,1,"Male",37,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3500702",35007,2,"Female",32,NA,NA,NA,NA
"3500703",35007,3,"Male",12,NA,NA,NA,NA
"3500704",35007,4,"Male",10,NA,NA,NA,NA
"3500705",35007,5,"Male",8,NA,NA,NA,NA
"3500706",35007,6,"Female",40,NA,NA,NA,NA
"3500801",35008,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"3500802",35008,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"3500803",35008,3,"Female",11,NA,NA,NA,NA
"3500901",35009,1,"Male",65,NA,NA,NA,NA
"3500902",35009,2,"Male",35,NA,NA,NA,NA
"3500903",35009,3,"Female",30,NA,NA,NA,NA
"3500904",35009,4,"Male",8,NA,NA,NA,NA
"3500905",35009,5,"Male",6,NA,NA,NA,NA
"3500906",35009,6,"Male",4,NA,NA,NA,NA
"3500907",35009,7,"Female",37,NA,NA,NA,NA
"3501001",35010,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"3501002",35010,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"3501003",35010,3,"Male",25,NA,NA,NA,NA
"3501004",35010,4,"Male",21,NA,NA,NA,NA
"3501005",35010,5,"Female",75,NA,NA,NA,NA
"3501101",35011,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"3501102",35011,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"3501103",35011,3,"Male",20,NA,NA,NA,NA
"3501104",35011,4,"Male",17,NA,NA,NA,NA
"3501201",35012,1,"Male",64,NA,NA,NA,NA
"3501202",35012,2,"Female",61,NA,NA,NA,NA
"3501301",35013,1,"Male",47,NA,NA,NA,NA
"3501302",35013,2,"Female",40,NA,NA,NA,NA
"3501303",35013,3,"Male",20,NA,NA,NA,NA
"3501304",35013,4,"Male",17,NA,NA,NA,NA
"3501401",35014,1,"Female",40,"Head of Household","HINDUISM","OBC",1
"3501402",35014,2,"Female",19,NA,NA,NA,NA
"3501403",35014,3,"Male",22,NA,NA,NA,NA
"3501404",35014,4,"Female",75,NA,NA,NA,NA
"3501501",35015,1,"Male",40,"Head of Household","ISLAM","OBC",1
"3501502",35015,2,"Female",35,"Spouse of Head of Household","ISLAM","OBC",1
"3501503",35015,3,"Male",17,NA,NA,NA,NA
"3501504",35015,4,"Male",15,NA,NA,NA,NA
"3501601",35016,1,"Male",38,NA,NA,NA,NA
"3501602",35016,2,"Female",35,"Spouse of Head of Household","ISLAM","OBC",1
"3501603",35016,3,"Female",12,NA,NA,NA,NA
"3501604",35016,4,"Male",5,NA,NA,NA,NA
"3501605",35016,5,"Female",60,NA,NA,NA,NA
"3501701",35017,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3501702",35017,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3501703",35017,3,"Male",20,NA,NA,NA,NA
"3501704",35017,4,"Male",18,NA,NA,NA,NA
"3501801",35018,1,"Male",45,"Head of Household","ISLAM","OBC",1
"3501802",35018,2,"Female",40,"Spouse of Head of Household","ISLAM","OBC",1
"3501803",35018,3,"Male",20,NA,NA,NA,NA
"3501901",35019,1,"Male",28,NA,NA,NA,NA
"3501902",35019,2,"Female",27,NA,NA,NA,NA
"3501903",35019,3,"Female",6,NA,NA,NA,NA
"3501904",35019,4,"Male",1,NA,NA,NA,NA
"3502001",35020,1,"Male",45,NA,NA,NA,NA
"3502101",35021,1,"Female",52,NA,NA,NA,NA
"3502201",35022,1,"Male",40,NA,NA,NA,NA
"3502202",35022,2,"Female",35,NA,NA,NA,NA
"3502301",35023,1,"Female",47,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3502302",35023,2,"Male",30,NA,NA,NA,NA
"3502303",35023,3,"Female",29,NA,NA,NA,NA
"3502304",35023,4,"Male",5,NA,NA,NA,NA
"3502305",35023,5,"Female",4,NA,NA,NA,NA
"3502401",35024,1,"Female",46,NA,NA,NA,NA
"3502402",35024,2,"Male",30,NA,NA,NA,NA
"3502403",35024,3,"Female",28,NA,NA,NA,NA
"3502404",35024,4,"Female",1,NA,NA,NA,NA
"3502405",35024,5,"Male",25,NA,NA,NA,NA
"3502406",35024,6,"Male",20,NA,NA,NA,NA
"3502407",35024,7,"Female",18,NA,NA,NA,NA
"3502501",35025,1,"Male",28,"Head of Household","HINDUISM","OBC",1
"3502502",35025,2,"Female",25,"Spouse of Head of Household","HINDUISM","OBC",1
"3502503",35025,3,"Male",4,NA,NA,NA,NA
"3502504",35025,4,"Female",2,NA,NA,NA,NA
"3502601",35026,1,"Male",30,"Head of Household","HINDUISM","OBC",1
"3502602",35026,2,"Female",26,"Spouse of Head of Household","HINDUISM","OBC",1
"3502603",35026,3,"Male",6,NA,NA,NA,NA
"3502604",35026,4,"Male",4,NA,NA,NA,NA
"3502701",35027,1,"Male",38,NA,NA,NA,NA
"3502702",35027,2,"Female",35,NA,NA,NA,NA
"3502703",35027,3,"Male",17,NA,NA,NA,NA
"3502704",35027,4,"Male",15,NA,NA,NA,NA
"3502801",35028,1,"Male",60,NA,NA,NA,NA
"3502802",35028,2,"Female",52,NA,NA,NA,NA
"3502803",35028,3,"Male",25,NA,NA,NA,NA
"3502901",35029,1,"Female",58,"Head of Household","HINDUISM","OBC",1
"3502902",35029,2,"Female",26,"Other","HINDUISM","OBC",1
"3502903",35029,3,"Female",24,"Other","HINDUISM","OBC",1
"3502904",35029,4,"Male",21,NA,NA,NA,NA
"3503001",35030,1,"Male",25,NA,NA,NA,NA
"3503002",35030,2,"Female",22,NA,NA,NA,NA
"3503003",35030,3,"Male",20,NA,NA,NA,NA
"3503004",35030,4,"Female",50,NA,NA,NA,NA
"3503005",35030,5,"Male",70,NA,NA,NA,NA
"3503006",35030,6,"Female",60,NA,NA,NA,NA
"3503101",35031,1,"Male",40,"Head of Household","ISLAM","OBC",1
"3503102",35031,2,"Female",31,"Spouse of Head of Household","ISLAM","OBC",1
"3503103",35031,3,"Male",12,NA,NA,NA,NA
"3503104",35031,4,"Female",8,NA,NA,NA,NA
"3503201",35032,1,"Female",60,NA,NA,NA,NA
"3503301",35033,1,"Male",35,NA,NA,NA,NA
"3503302",35033,2,"Female",26,NA,NA,NA,NA
"3503303",35033,3,"Female",8,NA,NA,NA,NA
"3503304",35033,4,"Female",5,NA,NA,NA,NA
"3503305",35033,5,"Female",1,NA,NA,NA,NA
"3503401",35034,1,"Female",43,NA,NA,NA,NA
"3503501",35035,1,"Male",45,NA,NA,NA,NA
"3503502",35035,2,"Female",41,NA,NA,NA,NA
"3503503",35035,3,"Female",18,NA,NA,NA,NA
