"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"6900101",69001,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"6900102",69001,2,"Female",32,"Spouse of Head of Household","HINDUISM","OBC",1
"6900103",69001,3,"Female",14,NA,NA,NA,NA
"6900104",69001,4,"Male",10,NA,NA,NA,NA
"6900201",69002,1,"Male",27,"Head of Household","HINDUISM","OBC",1
"6900202",69002,2,"Female",22,"Spouse of Head of Household","HINDUISM","OBC",1
"6900203",69002,3,"Female",67,NA,NA,NA,NA
"6900301",69003,1,"Male",28,NA,NA,NA,NA
"6900302",69003,2,"Female",22,NA,NA,NA,NA
"6900303",69003,3,"Female",35,NA,NA,NA,NA
"6900304",69003,4,"Male",13,NA,NA,NA,NA
"6900305",69003,5,"Female",10,NA,NA,NA,NA
"6900306",69003,6,"Female",80,NA,NA,NA,NA
"6900401",69004,1,"Female",38,"Head of Household","HINDUISM","OBC",1
"6900402",69004,2,"Female",18,"Other","HINDUISM","OBC",1
"6900501",69005,1,"Male",80,NA,NA,NA,NA
"6900502",69005,2,"Female",70,NA,NA,NA,NA
"6900503",69005,3,"Male",30,NA,NA,NA,NA
"6900504",69005,4,"Female",25,NA,NA,NA,NA
"6900601",69006,1,"Male",60,NA,NA,NA,NA
"6900602",69006,2,"Female",50,NA,NA,NA,NA
"6900603",69006,3,"Male",26,NA,NA,NA,NA
"6900604",69006,4,"Female",16,NA,NA,NA,NA
"6900605",69006,5,"Female",12,NA,NA,NA,NA
"6900701",69007,1,"Female",47,NA,NA,NA,NA
"6900702",69007,2,"Male",27,NA,NA,NA,NA
"6900703",69007,3,"Male",24,NA,NA,NA,NA
"6900704",69007,4,"Male",22,NA,NA,NA,NA
"6900801",69008,1,"Male",45,NA,NA,NA,NA
"6900802",69008,2,"Female",38,NA,NA,NA,NA
"6900803",69008,3,"Female",18,NA,NA,NA,NA
"6900804",69008,4,"Female",16,NA,NA,NA,NA
"6900805",69008,5,"Female",13,NA,NA,NA,NA
"6900806",69008,6,"Female",10,NA,NA,NA,NA
"6900807",69008,7,"Female",67,NA,NA,NA,NA
"6900901",69009,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6900902",69009,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901001",69010,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901002",69010,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901003",69010,3,"Female",22,"Other","HINDUISM","SCHEDULED TRIBE",1
"6901004",69010,4,"Male",20,NA,NA,NA,NA
"6901005",69010,5,"Female",17,NA,NA,NA,NA
"6901006",69010,6,"Female",16,NA,NA,NA,NA
"6901101",69011,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901102",69011,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901103",69011,3,"Male",21,NA,NA,NA,NA
"6901104",69011,4,"Male",19,NA,NA,NA,NA
"6901105",69011,5,"Female",17,NA,NA,NA,NA
"6901201",69012,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901202",69012,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6901203",69012,3,"Female",18,"Other","HINDUISM","SCHEDULED TRIBE",1
"6901204",69012,4,"Male",16,NA,NA,NA,NA
"6901301",69013,1,"Male",21,NA,NA,NA,NA
"6901302",69013,2,"Female",18,NA,NA,NA,NA
"6901401",69014,1,"Male",36,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
