"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3900101",39001,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900102",39001,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900103",39001,3,"Male",20,NA,NA,NA,NA
"3900104",39001,4,"Male",18,NA,NA,NA,NA
"3900105",39001,5,"Female",15,NA,NA,NA,NA
"3900201",39002,1,"Female",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900301",39003,1,"Male",45,NA,NA,NA,NA
"3900302",39003,2,"Female",39,NA,NA,NA,NA
"3900303",39003,3,"Female",21,NA,NA,NA,NA
"3900304",39003,4,"Male",18,NA,NA,NA,NA
"3900305",39003,5,"Male",5,NA,NA,NA,NA
"3900401",39004,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900402",39004,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900403",39004,3,"Female",19,"Other","HINDUISM","SCHEDULED CASTE",1
"3900404",39004,4,"Male",41,"Other","HINDUISM","SCHEDULED CASTE",1
"3900405",39004,5,"Female",30,"Other","HINDUISM","SCHEDULED CASTE",1
"3900406",39004,6,"Female",11,NA,NA,NA,NA
"3900407",39004,7,"Male",8,NA,NA,NA,NA
"3900501",39005,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900502",39005,2,"Female",27,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900503",39005,3,"Male",6,NA,NA,NA,NA
"3900504",39005,4,"Male",4,NA,NA,NA,NA
"3900601",39006,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900602",39006,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900603",39006,3,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"3900604",39006,4,"Male",14,NA,NA,NA,NA
"3900701",39007,1,"Female",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3900801",39008,1,"Male",40,NA,NA,NA,NA
"3900802",39008,2,"Female",35,NA,NA,NA,NA
"3900803",39008,3,"Female",8,NA,NA,NA,NA
"3900804",39008,4,"Female",6,NA,NA,NA,NA
"3900805",39008,5,"Female",4,NA,NA,NA,NA
"3900901",39009,1,"Male",75,NA,NA,NA,NA
"3900902",39009,2,"Female",55,NA,NA,NA,NA
"3900903",39009,3,"Male",30,NA,NA,NA,NA
"3900904",39009,4,"Female",21,NA,NA,NA,NA
"3900905",39009,5,"Female",85,NA,NA,NA,NA
"3901001",39010,1,"Male",80,NA,NA,NA,NA
"3901002",39010,2,"Female",70,NA,NA,NA,NA
"3901003",39010,3,"Male",35,NA,NA,NA,NA
"3901004",39010,4,"Female",26,NA,NA,NA,NA
"3901005",39010,5,"Male",10,NA,NA,NA,NA
"3901006",39010,6,"Male",4,NA,NA,NA,NA
"3901101",39011,1,"Female",45,NA,NA,NA,NA
"3901102",39011,2,"Male",25,NA,NA,NA,NA
"3901201",39012,1,"Male",30,"Head of Household","HINDUISM","OBC",1
"3901202",39012,2,"Female",20,"Spouse of Head of Household","HINDUISM","OBC",1
"3901301",39013,1,"Male",42,"Head of Household","HINDUISM","GENERAL",1
"3901302",39013,2,"Female",36,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3901303",39013,3,"Female",19,"Other","HINDUISM","GENERAL",1
"3901304",39013,4,"Female",16,NA,NA,NA,NA
"3901305",39013,5,"Male",14,NA,NA,NA,NA
"3901306",39013,6,"Male",12,NA,NA,NA,NA
"3901401",39014,1,"Male",43,NA,NA,NA,NA
"3901402",39014,2,"Female",38,NA,NA,NA,NA
"3901403",39014,3,"Male",19,NA,NA,NA,NA
"3901404",39014,4,"Male",16,NA,NA,NA,NA
"3901405",39014,5,"Female",13,NA,NA,NA,NA
"3901406",39014,6,"Female",62,NA,NA,NA,NA
"3901501",39015,1,"Male",75,NA,NA,NA,NA
"3901502",39015,2,"Female",60,NA,NA,NA,NA
"3901503",39015,3,"Male",25,NA,NA,NA,NA
"3901601",39016,1,"Male",50,NA,NA,NA,NA
"3901602",39016,2,"Female",40,NA,NA,NA,NA
"3901603",39016,3,"Male",24,NA,NA,NA,NA
"3901604",39016,4,"Female",17,NA,NA,NA,NA
"3901605",39016,5,"Female",15,NA,NA,NA,NA
"3901606",39016,6,"Female",12,NA,NA,NA,NA
"3901701",39017,1,"Male",29,NA,NA,NA,NA
"3901702",39017,2,"Female",24,NA,NA,NA,NA
"3901703",39017,3,"Male",4,NA,NA,NA,NA
"3901704",39017,4,"Male",2,NA,NA,NA,NA
"3901705",39017,5,"Female",14,NA,NA,NA,NA
"3901706",39017,6,"Female",60,NA,NA,NA,NA
"3901801",39018,1,"Male",40,"Head of Household","HINDUISM","GENERAL",1
"3901802",39018,2,"Female",35,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3901803",39018,3,"Male",18,NA,NA,NA,NA
"3901804",39018,4,"Male",16,NA,NA,NA,NA
"3901805",39018,5,"Female",14,NA,NA,NA,NA
"3901901",39019,1,"Male",65,NA,NA,NA,NA
"3901902",39019,2,"Female",55,NA,NA,NA,NA
"3901903",39019,3,"Male",23,NA,NA,NA,NA
"3901904",39019,4,"Male",21,NA,NA,NA,NA
"3902001",39020,1,"Male",58,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3902002",39020,2,"Female",53,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3902003",39020,3,"Male",32,"Other","HINDUISM","SCHEDULED TRIBE",1
"3902004",39020,4,"Female",30,NA,NA,NA,NA
"3902005",39020,5,"Male",12,NA,NA,NA,NA
"3902006",39020,6,"Male",9,NA,NA,NA,NA
"3902007",39020,7,"Male",30,NA,NA,NA,NA
"3902008",39020,8,"Male",28,NA,NA,NA,NA
"3902009",39020,9,"Male",28,NA,NA,NA,NA
"3902010",39020,10,"Female",15,NA,NA,NA,NA
"3902101",39021,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"3902102",39021,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"3902103",39021,3,"Male",17,NA,NA,NA,NA
"3902104",39021,4,"Male",14,NA,NA,NA,NA
"3902201",39022,1,"Male",60,NA,NA,NA,NA
"3902202",39022,2,"Female",55,NA,NA,NA,NA
"3902203",39022,3,"Male",35,NA,NA,NA,NA
"3902204",39022,4,"Female",30,NA,NA,NA,NA
"3902205",39022,5,"Female",12,NA,NA,NA,NA
"3902301",39023,1,"Male",54,"Head of Household","HINDUISM","OBC",1
"3902302",39023,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"3902303",39023,3,"Male",24,NA,NA,NA,NA
"3902304",39023,4,"Female",22,"Other","HINDUISM","OBC",1
"3902401",39024,1,"Male",48,"Head of Household","HINDUISM","GENERAL",1
"3902402",39024,2,"Female",44,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3902403",39024,3,"Male",25,"Other","HINDUISM","GENERAL",1
"3902404",39024,4,"Female",19,"Other","HINDUISM","GENERAL",1
"3902501",39025,1,"Male",28,NA,NA,NA,NA
"3902502",39025,2,"Female",20,NA,NA,NA,NA
"3902503",39025,3,"Female",3,NA,NA,NA,NA
"3902601",39026,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"3902602",39026,2,"Female",50,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3902603",39026,3,"Male",32,"Other","HINDUISM","GENERAL",1
"3902604",39026,4,"Female",22,"Other","HINDUISM","GENERAL",1
"3902605",39026,5,"Female",3,NA,NA,NA,NA
"3902606",39026,6,"Male",28,"Other","HINDUISM","GENERAL",1
"3902607",39026,7,"Female",20,"Other","HINDUISM","GENERAL",1
"3902608",39026,8,"Male",1,NA,NA,NA,NA
"3902609",39026,9,"Male",25,NA,NA,NA,NA
"3902701",39027,1,"Female",48,NA,NA,NA,NA
"3902702",39027,2,"Male",24,NA,NA,NA,NA
"3902801",39028,1,"Female",50,NA,NA,NA,NA
"3902802",39028,2,"Male",24,NA,NA,NA,NA
"3902803",39028,3,"Female",27,NA,NA,NA,NA
"3902901",39029,1,"Male",37,"Head of Household","HINDUISM","GENERAL",1
"3902902",39029,2,"Female",28,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3902903",39029,3,"Male",7,NA,NA,NA,NA
"3902904",39029,4,"Female",5,NA,NA,NA,NA
"3902905",39029,5,"Female",4,NA,NA,NA,NA
"3903001",39030,1,"Male",70,NA,NA,NA,NA
"3903002",39030,2,"Female",62,NA,NA,NA,NA
"3903003",39030,3,"Male",32,NA,NA,NA,NA
"3903004",39030,4,"Female",27,NA,NA,NA,NA
"3903005",39030,5,"Male",6,NA,NA,NA,NA
"3903006",39030,6,"Male",28,NA,NA,NA,NA
"3903007",39030,7,"Female",21,NA,NA,NA,NA
"3903101",39031,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"3903102",39031,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"3903103",39031,3,"Male",8,NA,NA,NA,NA
"3903104",39031,4,"Male",32,"Other","HINDUISM","OBC",1
"3903105",39031,5,"Female",25,NA,NA,NA,NA
"3903106",39031,6,"Female",90,NA,NA,NA,NA
"3903201",39032,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"3903202",39032,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"3903203",39032,3,"Male",24,NA,NA,NA,NA
"3903204",39032,4,"Female",20,"Other","HINDUISM","OBC",1
"3903205",39032,5,"Male",18,NA,NA,NA,NA
"3903206",39032,6,"Male",16,NA,NA,NA,NA
"3903301",39033,1,"Male",35,NA,NA,NA,NA
"3903302",39033,2,"Female",33,NA,NA,NA,NA
"3903303",39033,3,"Male",16,NA,NA,NA,NA
"3903304",39033,4,"Male",14,NA,NA,NA,NA
"3903401",39034,1,"Male",63,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3903402",39034,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3903403",39034,3,"Female",23,NA,NA,NA,NA
"3903404",39034,4,"Male",24,NA,NA,NA,NA
"3903501",39035,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"3903502",39035,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"3903503",39035,3,"Female",20,"Other","HINDUISM","OBC",1
"3903504",39035,4,"Male",18,NA,NA,NA,NA
"3903505",39035,5,"Female",13,NA,NA,NA,NA
"3903601",39036,1,"Male",55,NA,NA,NA,NA
"3903602",39036,2,"Female",45,NA,NA,NA,NA
"3903603",39036,3,"Male",22,NA,NA,NA,NA
"3903604",39036,4,"Female",20,NA,NA,NA,NA
"3903605",39036,5,"Male",12,NA,NA,NA,NA
"3903701",39037,1,"Male",90,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3903702",39037,2,"Female",80,"Other","HINDUISM","SCHEDULED TRIBE",1
"3903703",39037,3,"Male",43,"Other","HINDUISM","SCHEDULED TRIBE",1
"3903704",39037,4,"Female",39,"Other","HINDUISM","SCHEDULED TRIBE",1
"3903705",39037,5,"Female",17,NA,NA,NA,NA
"3903706",39037,6,"Male",15,NA,NA,NA,NA
"3903707",39037,7,"Male",13,NA,NA,NA,NA
"3903708",39037,8,"Female",17,NA,NA,NA,NA
"3903801",39038,1,"Male",65,NA,NA,NA,NA
"3903802",39038,2,"Male",47,NA,NA,NA,NA
"3903803",39038,3,"Female",35,NA,NA,NA,NA
"3903804",39038,4,"Male",30,NA,NA,NA,NA
"3903805",39038,5,"Male",28,NA,NA,NA,NA
"3903806",39038,6,"Female",18,NA,NA,NA,NA
"3903807",39038,7,"Male",14,NA,NA,NA,NA
"3903808",39038,8,"Male",13,NA,NA,NA,NA
"3903809",39038,9,"Male",11,NA,NA,NA,NA
"3903810",39038,10,"Female",7,NA,NA,NA,NA
"3903901",39039,1,"Male",55,"Head of Household","HINDUISM","GENERAL",1
"3903902",39039,2,"Female",50,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3903903",39039,3,"Male",25,NA,NA,NA,NA
"3904001",39040,1,"Female",45,"Head of Household","HINDUISM","OBC",1
"3904002",39040,2,"Male",35,NA,NA,NA,NA
"3904003",39040,3,"Female",25,NA,NA,NA,NA
"3904004",39040,4,"Male",20,NA,NA,NA,NA
"3904101",39041,1,"Female",45,"Head of Household","HINDUISM","OBC",1
"3904102",39041,2,"Male",30,NA,NA,NA,NA
