"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"6200101",62001,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"6200102",62001,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"6200103",62001,3,"Female",14,NA,NA,NA,NA
"6200104",62001,4,"Female",12,NA,NA,NA,NA
"6200201",62002,1,"Male",60,NA,NA,NA,NA
"6200202",62002,2,"Female",50,NA,NA,NA,NA
"6200203",62002,3,"Female",20,NA,NA,NA,NA
"6200204",62002,4,"Male",18,NA,NA,NA,NA
"6200301",62003,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"6200302",62003,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"6200303",62003,3,"Female",21,"Other","HINDUISM","OBC",1
"6200401",62004,1,"Male",35,NA,NA,NA,NA
"6200402",62004,2,"Female",21,"Spouse of Head of Household","HINDUISM","OBC",1
"6200403",62004,3,"Female",5,NA,NA,NA,NA
"6200404",62004,4,"Female",1,NA,NA,NA,NA
"6200405",62004,5,"Male",40,NA,NA,NA,NA
"6200406",62004,6,"Female",28,"Other","HINDUISM","OBC",1
"6200407",62004,7,"Female",11,NA,NA,NA,NA
"6200408",62004,8,"Male",65,NA,NA,NA,NA
"6200409",62004,9,"Male",60,NA,NA,NA,NA
"6200501",62005,1,"Female",55,NA,NA,NA,NA
"6200502",62005,2,"Male",25,NA,NA,NA,NA
"6200503",62005,3,"Female",16,NA,NA,NA,NA
"6200601",62006,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"6200602",62006,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"6200603",62006,3,"Female",70,NA,NA,NA,NA
"6200604",62006,4,"Male",15,NA,NA,NA,NA
"6200605",62006,5,"Male",14,NA,NA,NA,NA
"6200701",62007,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"6200702",62007,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"6200703",62007,3,"Male",28,NA,NA,NA,NA
"6200704",62007,4,"Male",21,NA,NA,NA,NA
"6200705",62007,5,"Male",19,NA,NA,NA,NA
"6200706",62007,6,"Male",90,NA,NA,NA,NA
"6200707",62007,7,"Female",85,NA,NA,NA,NA
"6200801",62008,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"6200802",62008,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"6200803",62008,3,"Male",40,"Other","HINDUISM","OBC",1
"6200804",62008,4,"Female",30,"Other","HINDUISM","OBC",1
"6200805",62008,5,"Female",8,NA,NA,NA,NA
"6200806",62008,6,"Female",5,NA,NA,NA,NA
