"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"5300101",53001,1,"Male",71,"Head of Household","HINDUISM","GENERAL",1
"5300102",53001,2,"Female",68,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5300103",53001,3,"Female",28,NA,NA,NA,NA
"5300104",53001,4,"Female",8,NA,NA,NA,NA
"5300105",53001,5,"Female",3,NA,NA,NA,NA
"5300201",53002,1,"Male",40,NA,NA,NA,NA
"5300202",53002,2,"Female",39,NA,NA,NA,NA
"5300203",53002,3,"Female",16,NA,NA,NA,NA
"5300301",53003,1,"Male",31,"Head of Household","HINDUISM","OBC",1
"5300302",53003,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"5300303",53003,3,"Male",8,NA,NA,NA,NA
"5300304",53003,4,"Female",4,NA,NA,NA,NA
"5300401",53004,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"5300402",53004,2,"Female",58,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5300403",53004,3,"Male",30,"Other","HINDUISM","GENERAL",1
"5300404",53004,4,"Female",26,"Other","HINDUISM","GENERAL",1
"5300405",53004,5,"Male",8,NA,NA,NA,NA
"5300501",53005,1,"Male",45,"Head of Household","HINDUISM","GENERAL",1
"5300502",53005,2,"Female",40,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5300503",53005,3,"Female",18,"Other","HINDUISM","GENERAL",1
"5300504",53005,4,"Female",12,NA,NA,NA,NA
"5300601",53006,1,"Male",70,NA,NA,NA,NA
"5300602",53006,2,"Female",65,NA,NA,NA,NA
"5300701",53007,1,"Female",75,NA,NA,NA,NA
"5300801",53008,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"5300802",53008,2,"Female",42,"Spouse of Head of Household","HINDUISM","OBC",1
"5300803",53008,3,"Female",20,"Other","HINDUISM","OBC",1
"5300804",53008,4,"Male",17,NA,NA,NA,NA
"5300805",53008,5,"Male",18,NA,NA,NA,NA
"5300901",53009,1,"Female",55,NA,NA,NA,NA
"5300902",53009,2,"Male",37,NA,NA,NA,NA
"5300903",53009,3,"Female",20,"Other","HINDUISM","OBC",1
"5300904",53009,4,"Male",4,NA,NA,NA,NA
"5300905",53009,5,"Female",1,NA,NA,NA,NA
"5301001",53010,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"5301002",53010,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"5301003",53010,3,"Female",15,NA,NA,NA,NA
"5301004",53010,4,"Female",12,NA,NA,NA,NA
"5301005",53010,5,"Male",10,NA,NA,NA,NA
"5301101",53011,1,"Male",70,"Head of Household","HINDUISM","OBC",1
"5301102",53011,2,"Male",40,"Other","HINDUISM","OBC",1
"5301103",53011,3,"Female",30,"Other","HINDUISM","OBC",1
"5301104",53011,4,"Male",6,NA,NA,NA,NA
"5301201",53012,1,"Male",75,NA,NA,NA,NA
"5301202",53012,2,"Female",65,NA,NA,NA,NA
"5301301",53013,1,"Male",50,NA,NA,NA,NA
"5301302",53013,2,"Female",45,NA,NA,NA,NA
"5301303",53013,3,"Male",24,NA,NA,NA,NA
"5301304",53013,4,"Female",20,NA,NA,NA,NA
"5301305",53013,5,"Female",70,NA,NA,NA,NA
"5301401",53014,1,"Male",65,NA,NA,NA,NA
"5301402",53014,2,"Female",60,NA,NA,NA,NA
"5301403",53014,3,"Male",33,NA,NA,NA,NA
"5301404",53014,4,"Female",17,NA,NA,NA,NA
"5301501",53015,1,"Male",60,NA,NA,NA,NA
"5301502",53015,2,"Female",50,NA,NA,NA,NA
"5301503",53015,3,"Male",27,NA,NA,NA,NA
"5301601",53016,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"5301602",53016,2,"Female",39,"Spouse of Head of Household","HINDUISM","OBC",1
"5301603",53016,3,"Female",14,NA,NA,NA,NA
"5301604",53016,4,"Female",12,NA,NA,NA,NA
"5301605",53016,5,"Female",7,NA,NA,NA,NA
"5301606",53016,6,"Female",5,NA,NA,NA,NA
"5301701",53017,1,"Female",60,NA,NA,NA,NA
"5301801",53018,1,"Male",45,NA,NA,NA,NA
"5301802",53018,2,"Female",40,NA,NA,NA,NA
"5301803",53018,3,"Male",14,NA,NA,NA,NA
"5301804",53018,4,"Female",12,NA,NA,NA,NA
"5301805",53018,5,"Female",70,NA,NA,NA,NA
"5301901",53019,1,"Female",52,NA,NA,NA,NA
"5301902",53019,2,"Female",32,NA,NA,NA,NA
"5301903",53019,3,"Male",40,NA,NA,NA,NA
"5301904",53019,4,"Male",9,NA,NA,NA,NA
