"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"5100101",51001,1,"Male",34,"Head of Household","HINDUISM","GENERAL",1
"5100102",51001,2,"Female",26,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5100103",51001,3,"Male",5,NA,NA,NA,NA
"5100104",51001,4,"Female",11,NA,NA,NA,NA
"5100105",51001,5,"Female",63,NA,NA,NA,NA
"5100106",51001,6,"Male",31,"Other","HINDUISM","GENERAL",1
"5100107",51001,7,"Female",24,NA,NA,NA,NA
"5100108",51001,8,"Female",1,NA,NA,NA,NA
"5100109",51001,9,"Male",27,NA,NA,NA,NA
"5100110",51001,10,"Female",80,NA,NA,NA,NA
"5100201",51002,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"5100202",51002,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"5100203",51002,3,"Male",18,NA,NA,NA,NA
"5100204",51002,4,"Female",17,NA,NA,NA,NA
"5100205",51002,5,"Female",15,NA,NA,NA,NA
"5100206",51002,6,"Female",14,NA,NA,NA,NA
"5100301",51003,1,"Male",80,NA,NA,NA,NA
"5100302",51003,2,"Female",72,NA,NA,NA,NA
"5100401",51004,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"5100402",51004,2,"Female",41,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5100501",51005,1,"Male",46,NA,NA,NA,NA
"5100502",51005,2,"Female",39,NA,NA,NA,NA
"5100503",51005,3,"Female",13,NA,NA,NA,NA
"5100504",51005,4,"Female",9,NA,NA,NA,NA
"5100505",51005,5,"Male",43,NA,NA,NA,NA
"5100506",51005,6,"Female",36,NA,NA,NA,NA
"5100507",51005,7,"Female",8,NA,NA,NA,NA
"5100508",51005,8,"Male",4,NA,NA,NA,NA
"5100601",51006,1,"Female",57,NA,NA,NA,NA
"5100602",51006,2,"Male",36,NA,NA,NA,NA
"5100701",51007,1,"Male",60,NA,NA,NA,NA
"5100702",51007,2,"Female",50,NA,NA,NA,NA
"5100703",51007,3,"Female",17,NA,NA,NA,NA
"5100704",51007,4,"Female",7,NA,NA,NA,NA
"5100801",51008,1,"Male",60,NA,NA,NA,NA
"5100802",51008,2,"Female",55,NA,NA,NA,NA
"5100803",51008,3,"Male",28,NA,NA,NA,NA
"5100804",51008,4,"Female",21,NA,NA,NA,NA
"5100805",51008,5,"Female",11,NA,NA,NA,NA
"5100806",51008,6,"Male",26,NA,NA,NA,NA
"5100807",51008,7,"Male",13,NA,NA,NA,NA
"5100808",51008,8,"Female",75,NA,NA,NA,NA
"5100901",51009,1,"Male",53,"Head of Household","HINDUISM","OBC",1
"5100902",51009,2,"Female",47,"Spouse of Head of Household","HINDUISM","OBC",1
"5100903",51009,3,"Male",29,"Other","HINDUISM","OBC",1
"5100904",51009,4,"Female",20,"Other","HINDUISM","OBC",1
"5100905",51009,5,"Male",18,NA,NA,NA,NA
"5100906",51009,6,"Female",70,NA,NA,NA,NA
"5101001",51010,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"5101002",51010,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"5101003",51010,3,"Female",32,"Other","HINDUISM","OBC",1
"5101004",51010,4,"Female",5,NA,NA,NA,NA
"5101005",51010,5,"Male",30,"Other","HINDUISM","OBC",1
"5101006",51010,6,"Female",23,"Other","HINDUISM","OBC",1
"5101007",51010,7,"Male",9,NA,NA,NA,NA
"5101008",51010,8,"Female",80,NA,NA,NA,NA
"5101101",51011,1,"Male",46,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5101102",51011,2,"Female",41,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5101201",51012,1,"Male",35,NA,NA,NA,NA
"5101202",51012,2,"Female",30,NA,NA,NA,NA
"5101203",51012,3,"Female",10,NA,NA,NA,NA
"5101204",51012,4,"Female",8,NA,NA,NA,NA
"5101205",51012,5,"Male",5,NA,NA,NA,NA
"5101206",51012,6,"Male",70,NA,NA,NA,NA
"5101207",51012,7,"Female",60,NA,NA,NA,NA
"5101301",51013,1,"Male",50,NA,NA,NA,NA
"5101302",51013,2,"Female",40,NA,NA,NA,NA
"5101303",51013,3,"Male",22,NA,NA,NA,NA
"5101304",51013,4,"Male",20,NA,NA,NA,NA
"5101401",51014,1,"Male",57,"Head of Household","HINDUISM","GENERAL",1
"5101402",51014,2,"Female",49,"Spouse of Head of Household","HINDUISM","GENERAL",1
"5101403",51014,3,"Female",22,"Other","HINDUISM","GENERAL",1
"5101404",51014,4,"Male",19,NA,NA,NA,NA
"5101405",51014,5,"Male",18,NA,NA,NA,NA
