"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3300101",33001,1,"Male",45,NA,NA,NA,NA
"3300102",33001,2,"Female",35,NA,NA,NA,NA
"3300103",33001,3,"Female",19,NA,NA,NA,NA
"3300104",33001,4,"Male",17,NA,NA,NA,NA
"3300105",33001,5,"Female",15,NA,NA,NA,NA
"3300201",33002,1,"Female",65,"Head of Household","HINDUISM","OBC",1
"3300202",33002,2,"Male",38,NA,NA,NA,NA
"3300203",33002,3,"Female",32,NA,NA,NA,NA
"3300204",33002,4,"Male",11,NA,NA,NA,NA
"3300205",33002,5,"Female",8,NA,NA,NA,NA
"3300301",33003,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"3300302",33003,2,"Female",29,"Spouse of Head of Household","HINDUISM","OBC",1
"3300303",33003,3,"Female",9,NA,NA,NA,NA
"3300304",33003,4,"Female",7,NA,NA,NA,NA
"3300401",33004,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"3300402",33004,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"3300403",33004,3,"Male",28,"Other","HINDUISM","OBC",1
"3300404",33004,4,"Female",25,"Other","HINDUISM","OBC",1
"3300405",33004,5,"Male",7,NA,NA,NA,NA
"3300406",33004,6,"Female",6,NA,NA,NA,NA
"3300501",33005,1,"Male",58,"Head of Household","HINDUISM","OBC",1
"3300502",33005,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"3300503",33005,3,"Male",22,NA,NA,NA,NA
"3300504",33005,4,"Female",19,NA,NA,NA,NA
"3300601",33006,1,"Male",60,NA,NA,NA,NA
"3300602",33006,2,"Female",50,NA,NA,NA,NA
"3300603",33006,3,"Male",22,NA,NA,NA,NA
"3300701",33007,1,"Male",65,NA,NA,NA,NA
"3300702",33007,2,"Female",60,NA,NA,NA,NA
"3300703",33007,3,"Male",35,NA,NA,NA,NA
"3300801",33008,1,"Male",70,NA,NA,NA,NA
"3300802",33008,2,"Female",60,NA,NA,NA,NA
"3300803",33008,3,"Male",32,NA,NA,NA,NA
"3300804",33008,4,"Female",28,NA,NA,NA,NA
"3300901",33009,1,"Male",85,NA,NA,NA,NA
"3301001",33010,1,"Male",55,"Head of Household","HINDUISM","OBC",1
"3301002",33010,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"3301003",33010,3,"Male",35,"Other","HINDUISM","OBC",1
"3301004",33010,4,"Female",30,"Other","HINDUISM","OBC",1
"3301005",33010,5,"Female",4,NA,NA,NA,NA
"3301006",33010,6,"Female",3,NA,NA,NA,NA
"3301007",33010,7,"Female",1,NA,NA,NA,NA
"3301101",33011,1,"Female",70,NA,NA,NA,NA
"3301102",33011,2,"Male",18,NA,NA,NA,NA
"3301201",33012,1,"Male",75,NA,NA,NA,NA
"3301202",33012,2,"Female",60,NA,NA,NA,NA
"3301203",33012,3,"Male",24,NA,NA,NA,NA
"3301204",33012,4,"Male",17,NA,NA,NA,NA
"3301301",33013,1,"Female",60,"Head of Household","HINDUISM","OBC",1
"3301302",33013,2,"Male",30,NA,NA,NA,NA
"3301303",33013,3,"Female",26,NA,NA,NA,NA
"3301304",33013,4,"Female",3,NA,NA,NA,NA
"3301401",33014,1,"Male",57,"Head of Household","HINDUISM","OBC",1
"3301402",33014,2,"Female",40,NA,NA,NA,NA
"3301403",33014,3,"Female",19,NA,NA,NA,NA
"3301404",33014,4,"Female",17,NA,NA,NA,NA
"3301405",33014,5,"Male",14,NA,NA,NA,NA
"3301501",33015,1,"Female",45,"Head of Household","HINDUISM","OBC",1
"3301502",33015,2,"Male",22,NA,NA,NA,NA
"3301503",33015,3,"Male",20,NA,NA,NA,NA
"3301601",33016,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"3301602",33016,2,"Female",29,"Spouse of Head of Household","HINDUISM","OBC",1
"3301603",33016,3,"Female",11,NA,NA,NA,NA
"3301604",33016,4,"Female",8,NA,NA,NA,NA
"3301605",33016,5,"Male",4,NA,NA,NA,NA
"3301606",33016,6,"Female",60,NA,NA,NA,NA
"3301701",33017,1,"Male",50,NA,NA,NA,NA
"3301702",33017,2,"Female",70,NA,NA,NA,NA
"3301801",33018,1,"Male",55,"Head of Household","HINDUISM","OBC",1
"3301802",33018,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"3301803",33018,3,"Female",25,"Other","HINDUISM","OBC",1
"3301804",33018,4,"Male",30,"Other","HINDUISM","OBC",1
"3301805",33018,5,"Female",5,NA,NA,NA,NA
"3301806",33018,6,"Male",3,NA,NA,NA,NA
"3301901",33019,1,"Female",55,NA,NA,NA,NA
"3302001",33020,1,"Male",42,NA,NA,NA,NA
"3302002",33020,2,"Female",38,NA,NA,NA,NA
"3302003",33020,3,"Male",20,NA,NA,NA,NA
"3302004",33020,4,"Female",16,NA,NA,NA,NA
"3302101",33021,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"3302102",33021,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"3302103",33021,3,"Male",25,NA,NA,NA,NA
"3302104",33021,4,"Male",23,NA,NA,NA,NA
"3302201",33022,1,"Male",50,NA,NA,NA,NA
"3302202",33022,2,"Female",45,NA,NA,NA,NA
"3302203",33022,3,"Female",20,NA,NA,NA,NA
"3302204",33022,4,"Female",16,NA,NA,NA,NA
"3302205",33022,5,"Female",14,NA,NA,NA,NA
"3302206",33022,6,"Male",12,NA,NA,NA,NA
"3302207",33022,7,"Female",70,NA,NA,NA,NA
"3302301",33023,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"3302302",33023,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"3302303",33023,3,"Male",28,"Other","HINDUISM","OBC",1
"3302304",33023,4,"Female",20,"Other","HINDUISM","OBC",1
"3302305",33023,5,"Female",8,NA,NA,NA,NA
"3302401",33024,1,"Male",35,NA,NA,NA,NA
"3302402",33024,2,"Female",26,NA,NA,NA,NA
"3302501",33025,1,"Female",55,NA,NA,NA,NA
"3302502",33025,2,"Male",33,NA,NA,NA,NA
"3302503",33025,3,"Female",23,NA,NA,NA,NA
"3302504",33025,4,"Male",30,NA,NA,NA,NA
"3302601",33026,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"3302602",33026,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"3302603",33026,3,"Male",10,NA,NA,NA,NA
"3302604",33026,4,"Female",61,NA,NA,NA,NA
"3302701",33027,1,"Male",35,NA,NA,NA,NA
"3302702",33027,2,"Female",30,NA,NA,NA,NA
"3302703",33027,3,"Female",10,NA,NA,NA,NA
"3302704",33027,4,"Female",8,NA,NA,NA,NA
"3302801",33028,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"3302802",33028,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"3302803",33028,3,"Female",11,NA,NA,NA,NA
"3302804",33028,4,"Male",8,NA,NA,NA,NA
"3302901",33029,1,"Male",60,NA,NA,NA,NA
"3302902",33029,2,"Female",48,NA,NA,NA,NA
"3302903",33029,3,"Male",23,NA,NA,NA,NA
"3302904",33029,4,"Female",16,NA,NA,NA,NA
"3303001",33030,1,"Female",60,NA,NA,NA,NA
"3303002",33030,2,"Female",35,NA,NA,NA,NA
"3303003",33030,3,"Male",14,NA,NA,NA,NA
"3303101",33031,1,"Female",60,NA,NA,NA,NA
"3303201",33032,1,"Male",36,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3303202",33032,2,"Female",27,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3303203",33032,3,"Male",4,NA,NA,NA,NA
"3303301",33033,1,"Male",30,NA,NA,NA,NA
"3303302",33033,2,"Female",25,NA,NA,NA,NA
"3303303",33033,3,"Female",50,NA,NA,NA,NA
"3303401",33034,1,"Male",60,NA,NA,NA,NA
"3303402",33034,2,"Female",50,NA,NA,NA,NA
"3303403",33034,3,"Male",30,NA,NA,NA,NA
"3303404",33034,4,"Female",25,NA,NA,NA,NA
"3303405",33034,5,"Male",4,NA,NA,NA,NA
"3303406",33034,6,"Female",2,NA,NA,NA,NA
"3303407",33034,7,"Male",26,NA,NA,NA,NA
"3303501",33035,1,"Male",30,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3303502",33035,2,"Female",28,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3303503",33035,3,"Male",10,NA,NA,NA,NA
"3303504",33035,4,"Male",3,NA,NA,NA,NA
"3303601",33036,1,"Male",47,NA,NA,NA,NA
"3303602",33036,2,"Female",35,NA,NA,NA,NA
"3303603",33036,3,"Male",12,NA,NA,NA,NA
"3303604",33036,4,"Female",9,NA,NA,NA,NA
"3303605",33036,5,"Female",90,NA,NA,NA,NA
"3303701",33037,1,"Female",70,NA,NA,NA,NA
