"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"400101",4001,1,"Male",32,"Head of Household","HINDUISM","GENERAL",1
"400102",4001,2,"Female",24,"Spouse of Head of Household","HINDUISM","GENERAL",1
"400103",4001,3,"Male",4,NA,NA,NA,NA
"400104",4001,4,"Male",1,NA,NA,NA,NA
"400201",4002,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"400202",4002,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"400203",4002,3,"Male",22,"Other","HINDUISM","OBC",1
"400204",4002,4,"Male",8,NA,NA,NA,NA
"400205",4002,5,"Female",10,NA,NA,NA,NA
"400206",4002,6,"Male",20,NA,NA,NA,NA
"400301",4003,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"400302",4003,2,"Female",34,"Spouse of Head of Household","HINDUISM","OBC",1
"400303",4003,3,"Female",16,NA,NA,NA,NA
"400304",4003,4,"Female",14,NA,NA,NA,NA
"400401",4004,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"400402",4004,2,"Female",32,NA,NA,NA,NA
"400403",4004,3,"Male",18,NA,NA,NA,NA
"400404",4004,4,"Female",15,NA,NA,NA,NA
"400501",4005,1,"Male",27,"Head of Household","ISLAM",NA,1
"400502",4005,2,"Female",23,"Spouse of Head of Household","ISLAM",NA,1
"400601",4006,1,"Male",48,NA,NA,NA,NA
"400602",4006,2,"Female",34,NA,NA,NA,NA
"400603",4006,3,"Male",15,NA,NA,NA,NA
"400604",4006,4,"Male",8,NA,NA,NA,NA
"400701",4007,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"400702",4007,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"400703",4007,3,"Female",19,"Other","HINDUISM","OBC",1
"400704",4007,4,"Female",17,NA,NA,NA,NA
"400705",4007,5,"Male",14,NA,NA,NA,NA
"400801",4008,1,"Male",25,"Head of Household","ISLAM",NA,1
"400802",4008,2,"Female",19,"Spouse of Head of Household","ISLAM","OBC",1
"400901",4009,1,"Male",61,"Head of Household","ISLAM","OBC",1
"400902",4009,2,"Female",50,"Spouse of Head of Household","ISLAM","OBC",1
"400903",4009,3,"Male",24,NA,NA,NA,NA
"400904",4009,4,"Female",16,NA,NA,NA,NA
"401001",4010,1,"Male",60,"Head of Household","ISLAM","OBC",1
"401002",4010,2,"Female",48,"Spouse of Head of Household","ISLAM",NA,1
"401003",4010,3,"Male",25,"Other","ISLAM",NA,1
"401004",4010,4,"Female",20,"Other","ISLAM",NA,1
"401005",4010,5,"Male",1,NA,NA,NA,NA
"401101",4011,1,"Male",32,"Head of Household","ISLAM",NA,1
"401102",4011,2,"Female",25,"Spouse of Head of Household","ISLAM",NA,1
"401103",4011,3,"Female",2,NA,NA,NA,NA
"401104",4011,4,"Female",1,NA,NA,NA,NA
"401201",4012,1,"Male",37,NA,NA,NA,NA
"401202",4012,2,"Female",30,NA,NA,NA,NA
"401203",4012,3,"Female",11,NA,NA,NA,NA
"401204",4012,4,"Female",9,NA,NA,NA,NA
"401205",4012,5,"Male",5,NA,NA,NA,NA
"401301",4013,1,"Male",26,NA,NA,NA,NA
"401302",4013,2,"Female",22,NA,NA,NA,NA
"401303",4013,3,"Male",1,NA,NA,NA,NA
"401304",4013,4,"Male",60,NA,NA,NA,NA
"401305",4013,5,"Female",55,NA,NA,NA,NA
"401401",4014,1,"Male",28,"Head of Household","ISLAM",NA,1
"401402",4014,2,"Female",25,"Spouse of Head of Household","ISLAM",NA,1
"401403",4014,3,"Male",8,NA,NA,NA,NA
"401404",4014,4,"Male",4,NA,NA,NA,NA
"401405",4014,5,"Male",2,NA,NA,NA,NA
"401501",4015,1,"Male",40,NA,NA,NA,NA
"401502",4015,2,"Female",30,NA,NA,NA,NA
"401503",4015,3,"Male",13,NA,NA,NA,NA
"401504",4015,4,"Female",12,NA,NA,NA,NA
"401601",4016,1,"Female",55,"Head of Household","HINDUISM","OBC",1
"401602",4016,2,"Male",30,"Other","HINDUISM","OBC",1
"401603",4016,3,"Female",21,NA,NA,NA,NA
"401701",4017,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"401702",4017,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"401703",4017,3,"Male",21,NA,NA,NA,NA
"401704",4017,4,"Female",18,"Other","HINDUISM","OBC",1
"401705",4017,5,"Female",15,NA,NA,NA,NA
"401706",4017,6,"Male",13,NA,NA,NA,NA
"401707",4017,7,"Male",12,NA,NA,NA,NA
"401801",4018,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"401802",4018,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"401803",4018,3,"Male",18,NA,NA,NA,NA
"401804",4018,4,"Male",17,NA,NA,NA,NA
"401805",4018,5,"Female",15,NA,NA,NA,NA
"401901",4019,1,"Male",52,NA,NA,NA,NA
"401902",4019,2,"Female",45,NA,NA,NA,NA
"401903",4019,3,"Male",22,NA,NA,NA,NA
"401904",4019,4,"Male",16,NA,NA,NA,NA
"401905",4019,5,"Female",85,NA,NA,NA,NA
"402001",4020,1,"Female",55,NA,NA,NA,NA
"402002",4020,2,"Male",22,NA,NA,NA,NA
"402003",4020,3,"Male",18,NA,NA,NA,NA
"402101",4021,1,"Male",27,"Head of Household","HINDUISM","OBC",1
"402102",4021,2,"Female",22,"Spouse of Head of Household","HINDUISM","OBC",1
"402103",4021,3,"Male",2,NA,NA,NA,NA
"402104",4021,4,"Female",55,"Other","HINDUISM","OBC",1
"402201",4022,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"402202",4022,2,"Female",34,"Spouse of Head of Household","HINDUISM","OBC",1
"402203",4022,3,"Male",14,NA,NA,NA,NA
"402301",4023,1,"Male",70,NA,NA,NA,NA
"402302",4023,2,"Female",65,NA,NA,NA,NA
"402303",4023,3,"Male",45,NA,NA,NA,NA
"402304",4023,4,"Female",35,NA,NA,NA,NA
"402305",4023,5,"Male",13,NA,NA,NA,NA
"402306",4023,6,"Male",11,NA,NA,NA,NA
"402401",4024,1,"Male",55,NA,NA,NA,NA
"402402",4024,2,"Female",50,NA,NA,NA,NA
"402403",4024,3,"Male",22,NA,NA,NA,NA
"402404",4024,4,"Male",19,NA,NA,NA,NA
"402501",4025,1,"Male",40,NA,NA,NA,NA
"402502",4025,2,"Female",32,NA,NA,NA,NA
