"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3600101",36001,1,"Male",75,"Head of Household","HINDUISM","OBC",1
"3600102",36001,2,"Female",65,"Spouse of Head of Household","HINDUISM","OBC",1
"3600103",36001,3,"Male",27,"Other","HINDUISM","OBC",1
"3600104",36001,4,"Female",25,"Other","HINDUISM","OBC",1
"3600105",36001,5,"Female",3,NA,NA,NA,NA
"3600201",36002,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"3600202",36002,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"3600203",36002,3,"Male",22,NA,NA,NA,NA
"3600204",36002,4,"Female",24,"Other","HINDUISM","OBC",1
"3600205",36002,5,"Male",90,NA,NA,NA,NA
"3600206",36002,6,"Female",85,NA,NA,NA,NA
"3600301",36003,1,"Male",30,NA,NA,NA,NA
"3600302",36003,2,"Female",24,NA,NA,NA,NA
"3600303",36003,3,"Female",55,NA,NA,NA,NA
"3600401",36004,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"3600402",36004,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"3600501",36005,1,"Male",45,NA,NA,NA,NA
"3600502",36005,2,"Female",37,NA,NA,NA,NA
"3600503",36005,3,"Female",20,NA,NA,NA,NA
"3600504",36005,4,"Male",16,NA,NA,NA,NA
"3600505",36005,5,"Male",12,NA,NA,NA,NA
"3600601",36006,1,"Male",50,NA,NA,NA,NA
"3600602",36006,2,"Female",42,"Spouse of Head of Household","HINDUISM","OBC",1
"3600701",36007,1,"Male",70,NA,NA,NA,NA
"3600702",36007,2,"Female",55,NA,NA,NA,NA
"3600703",36007,3,"Male",25,NA,NA,NA,NA
"3600801",36008,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"3600802",36008,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"3600803",36008,3,"Male",17,NA,NA,NA,NA
"3600804",36008,4,"Female",14,NA,NA,NA,NA
"3600805",36008,5,"Female",11,NA,NA,NA,NA
"3600806",36008,6,"Male",50,"Other","HINDUISM","OBC",1
"3600807",36008,7,"Female",45,"Other","HINDUISM","OBC",1
"3600808",36008,8,"Female",24,"Other","HINDUISM","OBC",1
"3600809",36008,9,"Male",38,"Other","HINDUISM","OBC",1
"3600810",36008,10,"Female",30,"Other","HINDUISM","OBC",1
"3600811",36008,11,"Male",10,NA,NA,NA,NA
"3600812",36008,12,"Female",6,NA,NA,NA,NA
"3600813",36008,13,"Female",70,NA,NA,NA,NA
"3600901",36009,1,"Male",35,NA,NA,NA,NA
"3600902",36009,2,"Female",30,NA,NA,NA,NA
"3600903",36009,3,"Male",10,NA,NA,NA,NA
"3600904",36009,4,"Male",8,NA,NA,NA,NA
"3600905",36009,5,"Female",65,NA,NA,NA,NA
"3601001",36010,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"3601002",36010,2,"Female",33,"Spouse of Head of Household","HINDUISM","OBC",1
"3601003",36010,3,"Male",13,NA,NA,NA,NA
"3601101",36011,1,"Male",55,NA,NA,NA,NA
"3601102",36011,2,"Male",28,NA,NA,NA,NA
"3601103",36011,3,"Female",20,NA,NA,NA,NA
"3601104",36011,4,"Male",85,NA,NA,NA,NA
"3601201",36012,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"3601202",36012,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"3601203",36012,3,"Female",12,NA,NA,NA,NA
"3601204",36012,4,"Male",9,NA,NA,NA,NA
"3601205",36012,5,"Male",80,NA,NA,NA,NA
"3601206",36012,6,"Female",70,NA,NA,NA,NA
"3601301",36013,1,"Male",40,NA,NA,NA,NA
"3601302",36013,2,"Female",28,NA,NA,NA,NA
"3601303",36013,3,"Male",10,NA,NA,NA,NA
"3601304",36013,4,"Female",7,NA,NA,NA,NA
"3601305",36013,5,"Female",6,NA,NA,NA,NA
"3601306",36013,6,"Female",65,NA,NA,NA,NA
"3601401",36014,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
