"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"100101",1001,1,"Male",75,NA,NA,NA,NA
"100102",1001,2,"Female",55,NA,NA,NA,NA
"100103",1001,3,"Male",24,NA,NA,NA,NA
"100104",1001,4,"Female",19,NA,NA,NA,NA
"100201",1002,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"100202",1002,2,"Female",27,"Spouse of Head of Household","HINDUISM","OBC",1
"100203",1002,3,"Female",13,NA,NA,NA,NA
"100204",1002,4,"Female",12,NA,NA,NA,NA
"100205",1002,5,"Female",10,NA,NA,NA,NA
"100206",1002,6,"Male",5,NA,NA,NA,NA
"100301",1003,1,"Male",40,NA,NA,NA,NA
"100302",1003,2,"Female",35,NA,NA,NA,NA
"100303",1003,3,"Female",18,NA,NA,NA,NA
"100304",1003,4,"Male",15,NA,NA,NA,NA
"100401",1004,1,"Male",55,NA,NA,NA,NA
"100402",1004,2,"Female",50,NA,NA,NA,NA
"100403",1004,3,"Male",35,NA,NA,NA,NA
"100404",1004,4,"Female",27,NA,NA,NA,NA
"100501",1005,1,"Male",50,NA,NA,NA,NA
"100502",1005,2,"Female",40,NA,NA,NA,NA
"100503",1005,3,"Male",25,NA,NA,NA,NA
"100504",1005,4,"Male",17,NA,NA,NA,NA
"100601",1006,1,"Male",29,"Head of Household","HINDUISM","OBC",1
"100602",1006,2,"Female",24,"Spouse of Head of Household","HINDUISM","OBC",1
"100603",1006,3,"Female",4,NA,NA,NA,NA
"100604",1006,4,"Female",55,NA,NA,NA,NA
"100701",1007,1,"Male",58,"Head of Household","HINDUISM","OBC",1
"100702",1007,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"100703",1007,3,"Male",25,NA,NA,NA,NA
"100704",1007,4,"Male",20,NA,NA,NA,NA
"100705",1007,5,"Female",23,NA,NA,NA,NA
"100706",1007,6,"Male",5,NA,NA,NA,NA
"100801",1008,1,"Male",54,"Head of Household","HINDUISM","OBC",1
"100802",1008,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"100803",1008,3,"Male",20,NA,NA,NA,NA
"100804",1008,4,"Female",14,NA,NA,NA,NA
"100805",1008,5,"Female",45,"Other","HINDUISM","OBC",1
"100806",1008,6,"Male",40,"Other","HINDUISM","OBC",1
"100807",1008,7,"Male",40,"Other","HINDUISM","OBC",1
"100808",1008,8,"Female",35,"Other","HINDUISM","OBC",1
"100901",1009,1,"Male",60,NA,NA,NA,NA
"100902",1009,2,"Female",50,NA,NA,NA,NA
"100903",1009,3,"Male",22,NA,NA,NA,NA
"100904",1009,4,"Male",26,NA,NA,NA,NA
"100905",1009,5,"Male",18,NA,NA,NA,NA
"100906",1009,6,"Female",8,NA,NA,NA,NA
"100907",1009,7,"Female",6,NA,NA,NA,NA
"101001",1010,1,"Female",75,NA,NA,NA,NA
"101201",1012,1,"Male",65,NA,NA,NA,NA
"101202",1012,2,"Female",60,NA,NA,NA,NA
"101203",1012,3,"Male",15,NA,NA,NA,NA
"101204",1012,4,"Female",16,NA,NA,NA,NA
"101205",1012,5,"Male",18,NA,NA,NA,NA
"101206",1012,6,"Male",14,NA,NA,NA,NA
"101207",1012,7,"Female",11,NA,NA,NA,NA
"101208",1012,8,"Female",70,NA,NA,NA,NA
"101301",1013,1,"Female",55,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"101302",1013,2,"Female",25,"Other","HINDUISM","SCHEDULED CASTE",1
"101303",1013,3,"Female",20,"Other","HINDUISM","SCHEDULED CASTE",1
"101401",1014,1,"Male",50,NA,NA,NA,NA
"101402",1014,2,"Female",38,NA,NA,NA,NA
"101403",1014,3,"Female",18,NA,NA,NA,NA
"101404",1014,4,"Male",14,NA,NA,NA,NA
"101405",1014,5,"Male",13,NA,NA,NA,NA
"101501",1015,1,"Male",60,NA,NA,NA,NA
"101502",1015,2,"Female",55,NA,NA,NA,NA
"101503",1015,3,"Male",35,NA,NA,NA,NA
"101504",1015,4,"Female",23,NA,NA,NA,NA
"101505",1015,5,"Male",3,NA,NA,NA,NA
"101506",1015,6,"Female",1,NA,NA,NA,NA
"101601",1016,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"101602",1016,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"101603",1016,3,"Female",16,NA,NA,NA,NA
"101604",1016,4,"Female",14,NA,NA,NA,NA
"101605",1016,5,"Male",10,NA,NA,NA,NA
"101701",1017,1,"Female",60,NA,NA,NA,NA
"101801",1018,1,"Male",45,NA,NA,NA,NA
"101802",1018,2,"Female",40,NA,NA,NA,NA
"101803",1018,3,"Female",20,NA,NA,NA,NA
"101804",1018,4,"Male",17,NA,NA,NA,NA
"101901",1019,1,"Male",50,NA,NA,NA,NA
"101902",1019,2,"Female",48,NA,NA,NA,NA
"101903",1019,3,"Male",30,NA,NA,NA,NA
"101904",1019,4,"Female",22,NA,NA,NA,NA
"101905",1019,5,"Female",23,NA,NA,NA,NA
"102001",1020,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"102002",1020,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"102003",1020,3,"Male",20,NA,NA,NA,NA
"102004",1020,4,"Female",24,"Other","HINDUISM","OBC",1
"102101",1021,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"102102",1021,2,"Female",60,"Spouse of Head of Household","HINDUISM","OBC",1
"102103",1021,3,"Male",43,"Other","HINDUISM","OBC",1
"102104",1021,4,"Female",35,"Other","HINDUISM","OBC",1
"102105",1021,5,"Female",5,NA,NA,NA,NA
"102106",1021,6,"Male",3,NA,NA,NA,NA
"102107",1021,7,"Male",22,NA,NA,NA,NA
"102201",1022,1,"Male",55,NA,NA,NA,NA
"102202",1022,2,"Female",45,NA,NA,NA,NA
"102203",1022,3,"Female",17,NA,NA,NA,NA
"102204",1022,4,"Female",16,NA,NA,NA,NA
"102205",1022,5,"Male",15,NA,NA,NA,NA
"102206",1022,6,"Female",12,NA,NA,NA,NA
