"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"1100101",11001,1,"Male",55,NA,NA,NA,NA
"1100102",11001,2,"Female",48,NA,NA,NA,NA
"1100103",11001,3,"Male",23,NA,NA,NA,NA
"1100201",11002,1,"Male",60,NA,NA,NA,NA
"1100202",11002,2,"Female",52,NA,NA,NA,NA
"1100203",11002,3,"Male",45,NA,NA,NA,NA
"1100204",11002,4,"Female",40,NA,NA,NA,NA
"1100205",11002,5,"Male",2,NA,NA,NA,NA
"1100206",11002,6,"Male",2,NA,NA,NA,NA
"1100207",11002,7,"Male",30,NA,NA,NA,NA
"1100208",11002,8,"Male",25,NA,NA,NA,NA
"1100209",11002,9,"Female",17,NA,NA,NA,NA
"1100301",11003,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"1100302",11003,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"1100303",11003,3,"Male",28,"Other","HINDUISM","OBC",1
"1100304",11003,4,"Female",22,"Other","HINDUISM","OBC",1
"1100305",11003,5,"Female",6,NA,NA,NA,NA
"1100306",11003,6,"Female",3,NA,NA,NA,NA
"1100307",11003,7,"Male",20,NA,NA,NA,NA
"1100308",11003,8,"Male",18,NA,NA,NA,NA
"1100401",11004,1,"Male",55,NA,NA,NA,NA
"1100402",11004,2,"Female",45,NA,NA,NA,NA
"1100403",11004,3,"Male",30,NA,NA,NA,NA
"1100404",11004,4,"Female",25,NA,NA,NA,NA
"1100405",11004,5,"Male",3,NA,NA,NA,NA
"1100406",11004,6,"Female",5,NA,NA,NA,NA
"1100407",11004,7,"Male",20,NA,NA,NA,NA
"1100501",11005,1,"Female",48,"Head of Household","HINDUISM","OBC",1
"1100502",11005,2,"Female",17,NA,NA,NA,NA
"1100503",11005,3,"Female",15,NA,NA,NA,NA
"1100504",11005,4,"Male",13,NA,NA,NA,NA
"1100601",11006,1,"Male",28,"Head of Household","HINDUISM","OBC",1
"1100602",11006,2,"Female",22,"Spouse of Head of Household","HINDUISM","OBC",1
"1100603",11006,3,"Male",2,NA,NA,NA,NA
"1100604",11006,4,"Male",75,NA,NA,NA,NA
"1100701",11007,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"1100702",11007,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"1100703",11007,3,"Male",14,NA,NA,NA,NA
"1100704",11007,4,"Male",12,NA,NA,NA,NA
"1100705",11007,5,"Male",30,"Other","HINDUISM","OBC",1
"1100706",11007,6,"Female",28,"Other","HINDUISM","OBC",1
"1100707",11007,7,"Female",10,NA,NA,NA,NA
"1100708",11007,8,"Male",8,NA,NA,NA,NA
"1100709",11007,9,"Female",75,NA,NA,NA,NA
