"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"6800101",68001,1,"Male",25,NA,NA,NA,NA
"6800102",68001,2,"Female",22,NA,NA,NA,NA
"6800103",68001,3,"Female",1,NA,NA,NA,NA
"6800104",68001,4,"Male",52,NA,NA,NA,NA
"6800105",68001,5,"Female",46,NA,NA,NA,NA
"6800201",68002,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800202",68002,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800203",68002,3,"Male",25,NA,NA,NA,NA
"6800204",68002,4,"Female",22,NA,NA,NA,NA
"6800205",68002,5,"Male",4,NA,NA,NA,NA
"6800206",68002,6,"Female",8,NA,NA,NA,NA
"6800301",68003,1,"Female",65,NA,NA,NA,NA
"6800302",68003,2,"Male",30,NA,NA,NA,NA
"6800401",68004,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800402",68004,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800403",68004,3,"Female",15,NA,NA,NA,NA
"6800501",68005,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800502",68005,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800503",68005,3,"Male",20,NA,NA,NA,NA
"6800504",68005,4,"Male",18,NA,NA,NA,NA
"6800505",68005,5,"Female",18,NA,NA,NA,NA
"6800601",68006,1,"Male",41,NA,NA,NA,NA
"6800602",68006,2,"Female",35,NA,NA,NA,NA
"6800603",68006,3,"Female",10,NA,NA,NA,NA
"6800604",68006,4,"Male",7,NA,NA,NA,NA
"6800605",68006,5,"Female",60,NA,NA,NA,NA
"6800701",68007,1,"Female",65,NA,NA,NA,NA
"6800801",68008,1,"Male",45,NA,NA,NA,NA
"6800802",68008,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6800803",68008,3,"Female",6,NA,NA,NA,NA
"6800804",68008,4,"Female",6,NA,NA,NA,NA
"6800901",68009,1,"Male",45,NA,NA,NA,NA
"6800902",68009,2,"Female",40,NA,NA,NA,NA
"6800903",68009,3,"Male",18,NA,NA,NA,NA
"6800904",68009,4,"Female",17,NA,NA,NA,NA
"6800905",68009,5,"Male",16,NA,NA,NA,NA
"6801001",68010,1,"Male",25,NA,NA,NA,NA
"6801002",68010,2,"Female",20,NA,NA,NA,NA
"6801101",68011,1,"Male",26,NA,NA,NA,NA
"6801102",68011,2,"Female",22,NA,NA,NA,NA
"6801103",68011,3,"Female",5,NA,NA,NA,NA
"6801104",68011,4,"Female",3,NA,NA,NA,NA
"6801201",68012,1,"Male",30,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6801202",68012,2,"Female",28,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6801203",68012,3,"Male",12,NA,NA,NA,NA
"6801204",68012,4,"Male",10,NA,NA,NA,NA
"6801205",68012,5,"Female",6,NA,NA,NA,NA
"6801206",68012,6,"Male",60,NA,NA,NA,NA
"6801301",68013,1,"Male",42,NA,NA,NA,NA
"6801302",68013,2,"Female",30,NA,NA,NA,NA
"6801303",68013,3,"Male",13,NA,NA,NA,NA
"6801304",68013,4,"Female",12,NA,NA,NA,NA
"6801401",68014,1,"Male",50,"Head of Household","HINDUISM","GENERAL",1
"6801402",68014,2,"Female",40,"Spouse of Head of Household","HINDUISM","GENERAL",1
"6801403",68014,3,"Male",19,NA,NA,NA,NA
"6801404",68014,4,"Male",17,NA,NA,NA,NA
"6801501",68015,1,"Male",30,"Head of Household","HINDUISM","GENERAL",1
"6801502",68015,2,"Female",25,"Spouse of Head of Household","HINDUISM","GENERAL",1
"6801503",68015,3,"Female",4,NA,NA,NA,NA
"6801504",68015,4,"Female",2,NA,NA,NA,NA
"6801505",68015,5,"Male",60,NA,NA,NA,NA
"6801506",68015,6,"Female",55,NA,NA,NA,NA
"6801507",68015,7,"Male",27,NA,NA,NA,NA
"6801601",68016,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6801602",68016,2,"Female",42,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6801603",68016,3,"Female",19,"Other","HINDUISM","SCHEDULED CASTE",1
"6801604",68016,4,"Female",17,NA,NA,NA,NA
"6801605",68016,5,"Female",7,NA,NA,NA,NA
"6801701",68017,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6801702",68017,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6801703",68017,3,"Female",12,NA,NA,NA,NA
"6801704",68017,4,"Male",9,NA,NA,NA,NA
"6801705",68017,5,"Male",3,NA,NA,NA,NA
"6801801",68018,1,"Female",55,NA,NA,NA,NA
"6801802",68018,2,"Female",3,NA,NA,NA,NA
"6801901",68019,1,"Male",30,NA,NA,NA,NA
"6801902",68019,2,"Female",25,NA,NA,NA,NA
"6801903",68019,3,"Female",8,NA,NA,NA,NA
"6801904",68019,4,"Male",6,NA,NA,NA,NA
