"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"7600101",76001,1,"Male",32,NA,NA,NA,NA
"7600102",76001,2,"Female",25,NA,NA,NA,NA
"7600103",76001,3,"Female",4,NA,NA,NA,NA
"7600104",76001,4,"Male",7,NA,NA,NA,NA
"7600105",76001,5,"Male",65,NA,NA,NA,NA
"7600106",76001,6,"Female",40,NA,NA,NA,NA
"7600201",76002,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"7600202",76002,2,"Female",25,"Spouse of Head of Household","HINDUISM","OBC",1
"7600203",76002,3,"Female",6,NA,NA,NA,NA
"7600204",76002,4,"Male",4,NA,NA,NA,NA
"7600301",76003,1,"Male",52,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600302",76003,2,"Female",48,NA,NA,NA,NA
"7600303",76003,3,"Female",12,NA,NA,NA,NA
"7600304",76003,4,"Female",50,"Other","HINDUISM","SCHEDULED CASTE",1
"7600401",76004,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600402",76004,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600403",76004,3,"Male",20,NA,NA,NA,NA
"7600501",76005,1,"Male",40,NA,NA,NA,NA
"7600502",76005,2,"Female",38,NA,NA,NA,NA
"7600503",76005,3,"Male",12,NA,NA,NA,NA
"7600601",76006,1,"Male",42,NA,NA,NA,NA
"7600602",76006,2,"Female",35,NA,NA,NA,NA
"7600603",76006,3,"Male",17,NA,NA,NA,NA
"7600604",76006,4,"Female",16,NA,NA,NA,NA
"7600605",76006,5,"Female",15,NA,NA,NA,NA
"7600701",76007,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600702",76007,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600703",76007,3,"Male",17,NA,NA,NA,NA
"7600704",76007,4,"Male",16,NA,NA,NA,NA
"7600801",76008,1,"Male",70,NA,NA,NA,NA
"7600802",76008,2,"Female",30,NA,NA,NA,NA
"7600901",76009,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600902",76009,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7600903",76009,3,"Male",30,NA,NA,NA,NA
"7600904",76009,4,"Female",25,NA,NA,NA,NA
"7600905",76009,5,"Male",22,NA,NA,NA,NA
"7601001",76010,1,"Male",45,NA,NA,NA,NA
"7601002",76010,2,"Female",40,NA,NA,NA,NA
"7601003",76010,3,"Male",25,NA,NA,NA,NA
"7601004",76010,4,"Female",22,NA,NA,NA,NA
"7601005",76010,5,"Male",70,NA,NA,NA,NA
"7601101",76011,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"7601102",76011,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"7601103",76011,3,"Male",17,NA,NA,NA,NA
"7601104",76011,4,"Male",15,NA,NA,NA,NA
"7601105",76011,5,"Female",14,NA,NA,NA,NA
"7601106",76011,6,"Female",13,NA,NA,NA,NA
"7601107",76011,7,"Male",68,NA,NA,NA,NA
"7601108",76011,8,"Female",65,NA,NA,NA,NA
"7601201",76012,1,"Male",55,NA,NA,NA,NA
"7601202",76012,2,"Female",48,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7601203",76012,3,"Male",20,NA,NA,NA,NA
"7601301",76013,1,"Male",60,NA,NA,NA,NA
"7601302",76013,2,"Female",55,NA,NA,NA,NA
"7601303",76013,3,"Male",25,NA,NA,NA,NA
"7601304",76013,4,"Female",19,NA,NA,NA,NA
"7601305",76013,5,"Female",6,NA,NA,NA,NA
"7601401",76014,1,"Male",60,NA,NA,NA,NA
"7601402",76014,2,"Female",55,NA,NA,NA,NA
"7601501",76015,1,"Female",45,NA,NA,NA,NA
"7601502",76015,2,"Male",21,NA,NA,NA,NA
"7601503",76015,3,"Male",18,NA,NA,NA,NA
"7601504",76015,4,"Male",12,NA,NA,NA,NA
"7601505",76015,5,"Female",15,NA,NA,NA,NA
"7601601",76016,1,"Male",70,NA,NA,NA,NA
"7601602",76016,2,"Female",65,NA,NA,NA,NA
"7601701",76017,1,"Male",45,NA,NA,NA,NA
"7601702",76017,2,"Female",35,NA,NA,NA,NA
"7601703",76017,3,"Male",11,NA,NA,NA,NA
"7601704",76017,4,"Female",10,NA,NA,NA,NA
"7601801",76018,1,"Female",65,NA,NA,NA,NA
"7601901",76019,1,"Male",36,NA,NA,NA,NA
"7601902",76019,2,"Female",26,NA,NA,NA,NA
"7601903",76019,3,"Female",8,NA,NA,NA,NA
"7601904",76019,4,"Male",6,NA,NA,NA,NA
"7601905",76019,5,"Male",60,NA,NA,NA,NA
"7602001",76020,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"7602002",76020,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"7602003",76020,3,"Male",28,NA,NA,NA,NA
"7602004",76020,4,"Male",20,NA,NA,NA,NA
"7602101",76021,1,"Female",50,"Head of Household","HINDUISM","OBC",1
"7602201",76022,1,"Male",55,"Head of Household","HINDUISM","OBC",1
"7602202",76022,2,"Female",48,"Spouse of Head of Household","HINDUISM","OBC",1
"7602203",76022,3,"Male",30,"Other","HINDUISM","OBC",1
"7602204",76022,4,"Female",22,"Other","HINDUISM","OBC",1
"7602301",76023,1,"Male",60,NA,NA,NA,NA
"7602302",76023,2,"Female",50,NA,NA,NA,NA
"7602303",76023,3,"Female",20,NA,NA,NA,NA
"7602401",76024,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7602402",76024,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7602403",76024,3,"Male",27,NA,NA,NA,NA
"7602501",76025,1,"Male",27,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7602502",76025,2,"Female",23,NA,NA,NA,NA
"7602503",76025,3,"Male",65,NA,NA,NA,NA
"7602504",76025,4,"Female",58,NA,NA,NA,NA
"7602601",76026,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"7602602",76026,2,"Female",47,"Spouse of Head of Household","HINDUISM","OBC",1
"7602603",76026,3,"Female",22,"Other","HINDUISM","OBC",1
"7602604",76026,4,"Male",20,NA,NA,NA,NA
"7602605",76026,5,"Male",17,NA,NA,NA,NA
"7602701",76027,1,"Male",50,NA,NA,NA,NA
"7602702",76027,2,"Female",40,NA,NA,NA,NA
"7602703",76027,3,"Male",22,NA,NA,NA,NA
