"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"5500101",55001,1,"Male",55,NA,NA,NA,NA
"5500102",55001,2,"Male",30,NA,NA,NA,NA
"5500103",55001,3,"Female",20,NA,NA,NA,NA
"5500201",55002,1,"Female",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5500202",55002,2,"Female",25,"Other","HINDUISM","SCHEDULED CASTE",1
"5500301",55003,1,"Male",48,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5500302",55003,2,"Female",42,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5500303",55003,3,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"5500304",55003,4,"Male",15,NA,NA,NA,NA
"5500401",55004,1,"Male",38,NA,NA,NA,NA
"5500402",55004,2,"Female",30,NA,NA,NA,NA
"5500403",55004,3,"Female",13,NA,NA,NA,NA
"5500404",55004,4,"Male",11,NA,NA,NA,NA
"5500501",55005,1,"Male",45,NA,NA,NA,NA
"5500502",55005,2,"Female",35,NA,NA,NA,NA
"5500503",55005,3,"Male",16,NA,NA,NA,NA
"5500504",55005,4,"Female",12,NA,NA,NA,NA
"5500505",55005,5,"Male",10,NA,NA,NA,NA
"5500506",55005,6,"Male",75,NA,NA,NA,NA
"5500601",55006,1,"Female",30,NA,NA,NA,NA
"5500602",55006,2,"Male",10,NA,NA,NA,NA
"5500701",55007,1,"Male",45,NA,NA,NA,NA
"5500702",55007,2,"Female",42,NA,NA,NA,NA
"5500703",55007,3,"Male",20,NA,NA,NA,NA
"5500704",55007,4,"Female",19,NA,NA,NA,NA
"5500705",55007,5,"Female",16,NA,NA,NA,NA
"5500706",55007,6,"Male",70,NA,NA,NA,NA
"5500801",55008,1,"Female",60,NA,NA,NA,NA
"5500901",55009,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5500902",55009,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5500903",55009,3,"Female",10,NA,NA,NA,NA
"5500904",55009,4,"Male",8,NA,NA,NA,NA
"5501001",55010,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501002",55010,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501003",55010,3,"Female",16,NA,NA,NA,NA
"5501004",55010,4,"Male",15,NA,NA,NA,NA
"5501005",55010,5,"Female",12,NA,NA,NA,NA
"5501101",55011,1,"Male",50,NA,NA,NA,NA
"5501102",55011,2,"Female",40,NA,NA,NA,NA
"5501103",55011,3,"Male",20,NA,NA,NA,NA
"5501104",55011,4,"Male",19,NA,NA,NA,NA
"5501105",55011,5,"Female",13,NA,NA,NA,NA
"5501201",55012,1,"Male",58,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501202",55012,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501203",55012,3,"Male",30,"Other","HINDUISM","SCHEDULED CASTE",1
"5501204",55012,4,"Female",21,"Other","HINDUISM","SCHEDULED CASTE",1
"5501205",55012,5,"Male",2,NA,NA,NA,NA
"5501301",55013,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501302",55013,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501303",55013,3,"Male",18,NA,NA,NA,NA
"5501304",55013,4,"Male",17,NA,NA,NA,NA
"5501305",55013,5,"Male",13,NA,NA,NA,NA
"5501401",55014,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501402",55014,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501403",55014,3,"Female",17,NA,NA,NA,NA
"5501404",55014,4,"Male",11,NA,NA,NA,NA
"5501501",55015,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501502",55015,2,"Female",22,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501503",55015,3,"Male",7,NA,NA,NA,NA
"5501504",55015,4,"Male",4,NA,NA,NA,NA
"5501505",55015,5,"Female",4,NA,NA,NA,NA
"5501506",55015,6,"Female",4,NA,NA,NA,NA
"5501507",55015,7,"Male",75,NA,NA,NA,NA
"5501508",55015,8,"Female",65,NA,NA,NA,NA
"5501509",55015,9,"Female",45,"Other","HINDUISM","SCHEDULED CASTE",1
"5501510",55015,10,"Male",20,NA,NA,NA,NA
"5501511",55015,11,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"5501512",55015,12,"Female",16,NA,NA,NA,NA
"5501601",55016,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501602",55016,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501603",55016,3,"Female",8,NA,NA,NA,NA
"5501604",55016,4,"Male",5,NA,NA,NA,NA
"5501605",55016,5,"Male",40,"Other","HINDUISM","SCHEDULED CASTE",1
"5501606",55016,6,"Female",30,"Other","HINDUISM","SCHEDULED CASTE",1
"5501607",55016,7,"Female",9,NA,NA,NA,NA
"5501608",55016,8,"Male",8,NA,NA,NA,NA
"5501701",55017,1,"Male",62,NA,NA,NA,NA
"5501702",55017,2,"Female",55,NA,NA,NA,NA
"5501703",55017,3,"Male",40,NA,NA,NA,NA
"5501704",55017,4,"Female",34,NA,NA,NA,NA
"5501705",55017,5,"Female",18,NA,NA,NA,NA
"5501706",55017,6,"Female",15,NA,NA,NA,NA
"5501707",55017,7,"Male",14,NA,NA,NA,NA
"5501708",55017,8,"Female",11,NA,NA,NA,NA
"5501801",55018,1,"Male",80,NA,NA,NA,NA
"5501802",55018,2,"Female",70,NA,NA,NA,NA
"5501803",55018,3,"Male",40,NA,NA,NA,NA
"5501804",55018,4,"Female",25,NA,NA,NA,NA
"5501805",55018,5,"Male",7,NA,NA,NA,NA
"5501806",55018,6,"Male",5,NA,NA,NA,NA
"5501901",55019,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501902",55019,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5501903",55019,3,"Male",8,NA,NA,NA,NA
"5501904",55019,4,"Female",4,NA,NA,NA,NA
"5501905",55019,5,"Male",1,NA,NA,NA,NA
"5502001",55020,1,"Male",50,NA,NA,NA,NA
"5502002",55020,2,"Female",45,NA,NA,NA,NA
"5502003",55020,3,"Female",18,NA,NA,NA,NA
"5502004",55020,4,"Female",12,NA,NA,NA,NA
"5502005",55020,5,"Male",9,NA,NA,NA,NA
"5502006",55020,6,"Male",35,NA,NA,NA,NA
"5502007",55020,7,"Female",30,NA,NA,NA,NA
"5502008",55020,8,"Male",9,NA,NA,NA,NA
"5502009",55020,9,"Female",8,NA,NA,NA,NA
"5502010",55020,10,"Female",80,NA,NA,NA,NA
"5502101",55021,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5502102",55021,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5502103",55021,3,"Male",30,"Other","HINDUISM","SCHEDULED CASTE",1
"5502104",55021,4,"Female",28,"Other","HINDUISM","SCHEDULED CASTE",1
"5502105",55021,5,"Female",13,NA,NA,NA,NA
"5502106",55021,6,"Male",8,NA,NA,NA,NA
"5502107",55021,7,"Male",7,NA,NA,NA,NA
"5502201",55022,1,"Male",48,NA,NA,NA,NA
"5502202",55022,2,"Female",38,NA,NA,NA,NA
"5502203",55022,3,"Male",18,NA,NA,NA,NA
"5502204",55022,4,"Male",16,NA,NA,NA,NA
"5502205",55022,5,"Female",12,NA,NA,NA,NA
"5502206",55022,6,"Female",68,NA,NA,NA,NA
"5502301",55023,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"5502302",55023,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"5502303",55023,3,"Male",19,NA,NA,NA,NA
"5502304",55023,4,"Female",16,NA,NA,NA,NA
"5502401",55024,1,"Male",35,NA,NA,NA,NA
"5502402",55024,2,"Female",24,NA,NA,NA,NA
"5502403",55024,3,"Male",5,NA,NA,NA,NA
"5502404",55024,4,"Male",1,NA,NA,NA,NA
"5502405",55024,5,"Female",35,NA,NA,NA,NA
"5502406",55024,6,"Male",15,NA,NA,NA,NA
"5502407",55024,7,"Male",11,NA,NA,NA,NA
"5502408",55024,8,"Male",80,NA,NA,NA,NA
"5502409",55024,9,"Female",70,NA,NA,NA,NA
"5502501",55025,1,"Female",75,NA,NA,NA,NA
"5502502",55025,2,"Male",25,NA,NA,NA,NA
"5502601",55026,1,"Male",45,NA,NA,NA,NA
"5502602",55026,2,"Female",37,NA,NA,NA,NA
"5502603",55026,3,"Male",16,NA,NA,NA,NA
"5502604",55026,4,"Male",15,NA,NA,NA,NA
"5502605",55026,5,"Female",70,NA,NA,NA,NA
