"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"4000101",40001,1,"Male",60,NA,NA,NA,NA
"4000102",40001,2,"Female",55,NA,NA,NA,NA
"4000103",40001,3,"Male",33,NA,NA,NA,NA
"4000104",40001,4,"Male",12,NA,NA,NA,NA
"4000201",40002,1,"Male",30,NA,NA,NA,NA
"4000202",40002,2,"Female",23,NA,NA,NA,NA
"4000301",40003,1,"Male",38,"Head of Household","ISLAM","OBC",1
"4000302",40003,2,"Female",30,"Spouse of Head of Household","ISLAM","OBC",1
"4000303",40003,3,"Male",9,NA,NA,NA,NA
"4000304",40003,4,"Male",8,NA,NA,NA,NA
"4000305",40003,5,"Female",5,NA,NA,NA,NA
"4000306",40003,6,"Female",60,NA,NA,NA,NA
"4000401",40004,1,"Male",58,"Head of Household","HINDUISM","GENERAL",1
"4000402",40004,2,"Female",46,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4000403",40004,3,"Male",25,NA,NA,NA,NA
"4000404",40004,4,"Female",19,"Other","HINDUISM","GENERAL",1
"4000405",40004,5,"Male",1,NA,NA,NA,NA
"4000406",40004,6,"Male",23,NA,NA,NA,NA
"4000501",40005,1,"Male",50,NA,NA,NA,NA
"4000502",40005,2,"Female",45,NA,NA,NA,NA
"4000503",40005,3,"Male",27,NA,NA,NA,NA
"4000601",40006,1,"Male",50,"Head of Household","HINDUISM","GENERAL",1
"4000602",40006,2,"Female",45,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4000603",40006,3,"Female",18,NA,NA,NA,NA
"4000604",40006,4,"Female",16,NA,NA,NA,NA
"4000605",40006,5,"Female",14,NA,NA,NA,NA
"4000606",40006,6,"Female",11,NA,NA,NA,NA
"4000701",40007,1,"Male",50,NA,NA,NA,NA
"4000702",40007,2,"Female",40,NA,NA,NA,NA
"4000703",40007,3,"Female",18,NA,NA,NA,NA
"4000704",40007,4,"Male",17,NA,NA,NA,NA
"4000705",40007,5,"Female",14,NA,NA,NA,NA
"4000706",40007,6,"Male",32,NA,NA,NA,NA
"4000707",40007,7,"Female",28,NA,NA,NA,NA
"4000708",40007,8,"Male",8,NA,NA,NA,NA
"4000709",40007,9,"Female",5,NA,NA,NA,NA
"4000801",40008,1,"Male",45,NA,NA,NA,NA
"4000802",40008,2,"Female",34,NA,NA,NA,NA
"4000803",40008,3,"Male",16,NA,NA,NA,NA
"4000804",40008,4,"Male",14,NA,NA,NA,NA
"4000901",40009,1,"Male",35,NA,NA,NA,NA
"4000902",40009,2,"Female",28,NA,NA,NA,NA
"4000903",40009,3,"Male",11,NA,NA,NA,NA
"4001001",40010,1,"Female",65,NA,NA,NA,NA
"4001002",40010,2,"Male",26,NA,NA,NA,NA
"4001003",40010,3,"Female",22,NA,NA,NA,NA
"4001004",40010,4,"Male",6,NA,NA,NA,NA
"4001101",40011,1,"Male",46,"Head of Household","HINDUISM","GENERAL",1
"4001102",40011,2,"Female",40,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4001103",40011,3,"Male",22,NA,NA,NA,NA
"4001104",40011,4,"Female",6,NA,NA,NA,NA
"4001105",40011,5,"Female",3,NA,NA,NA,NA
"4001201",40012,1,"Male",55,NA,NA,NA,NA
"4001202",40012,2,"Female",48,NA,NA,NA,NA
"4001203",40012,3,"Male",30,NA,NA,NA,NA
"4001204",40012,4,"Female",23,NA,NA,NA,NA
"4001205",40012,5,"Female",4,NA,NA,NA,NA
"4001206",40012,6,"Male",6,NA,NA,NA,NA
"4001207",40012,7,"Female",20,NA,NA,NA,NA
"4001301",40013,1,"Male",40,NA,NA,NA,NA
"4001302",40013,2,"Female",34,NA,NA,NA,NA
"4001303",40013,3,"Female",17,NA,NA,NA,NA
"4001304",40013,4,"Female",15,NA,NA,NA,NA
"4001305",40013,5,"Female",13,NA,NA,NA,NA
"4001306",40013,6,"Female",12,NA,NA,NA,NA
"4001307",40013,7,"Male",10,NA,NA,NA,NA
"4001308",40013,8,"Male",30,NA,NA,NA,NA
"4001309",40013,9,"Female",25,NA,NA,NA,NA
"4001310",40013,10,"Female",2,NA,NA,NA,NA
"4001311",40013,11,"Female",65,NA,NA,NA,NA
"4001312",40013,12,"Female",90,NA,NA,NA,NA
"4001401",40014,1,"Male",40,NA,NA,NA,NA
"4001402",40014,2,"Female",33,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4001403",40014,3,"Female",15,NA,NA,NA,NA
"4001404",40014,4,"Male",13,NA,NA,NA,NA
"4001501",40015,1,"Male",52,"Head of Household","HINDUISM","GENERAL",1
"4001502",40015,2,"Female",40,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4001503",40015,3,"Female",18,"Other","HINDUISM","GENERAL",1
"4001601",40016,1,"Male",50,"Head of Household","HINDUISM","GENERAL",1
"4001602",40016,2,"Female",42,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4001603",40016,3,"Male",25,"Other","HINDUISM","GENERAL",1
"4001604",40016,4,"Female",18,NA,NA,NA,NA
"4001605",40016,5,"Male",3,NA,NA,NA,NA
"4001606",40016,6,"Male",20,NA,NA,NA,NA
"4001701",40017,1,"Male",30,NA,NA,NA,NA
"4001702",40017,2,"Female",20,NA,NA,NA,NA
"4001801",40018,1,"Male",50,"Head of Household","HINDUISM","GENERAL",1
"4001802",40018,2,"Female",40,"Spouse of Head of Household","HINDUISM","GENERAL",1
"4001803",40018,3,"Male",18,NA,NA,NA,NA
"4001804",40018,4,"Female",16,NA,NA,NA,NA
"4001901",40019,1,"Male",40,NA,NA,NA,NA
