"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"6000101",60001,1,"Male",48,NA,NA,NA,NA
"6000102",60001,2,"Female",40,NA,NA,NA,NA
"6000103",60001,3,"Male",29,NA,NA,NA,NA
"6000104",60001,4,"Female",20,NA,NA,NA,NA
"6000201",60002,1,"Male",70,NA,NA,NA,NA
"6000202",60002,2,"Female",60,NA,NA,NA,NA
"6000203",60002,3,"Male",32,NA,NA,NA,NA
"6000204",60002,4,"Female",12,NA,NA,NA,NA
"6000301",60003,1,"Male",65,NA,NA,NA,NA
"6000302",60003,2,"Female",59,NA,NA,NA,NA
"6000401",60004,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"6000402",60004,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"6000403",60004,3,"Male",18,NA,NA,NA,NA
"6000404",60004,4,"Male",16,NA,NA,NA,NA
"6000501",60005,1,"Male",45,NA,NA,NA,NA
"6000502",60005,2,"Female",38,NA,NA,NA,NA
"6000503",60005,3,"Female",15,NA,NA,NA,NA
"6000601",60006,1,"Female",55,NA,NA,NA,NA
"6000602",60006,2,"Male",25,NA,NA,NA,NA
"6000701",60007,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"6000702",60007,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"6000703",60007,3,"Male",9,NA,NA,NA,NA
"6000801",60008,1,"Male",50,NA,NA,NA,NA
"6000802",60008,2,"Female",41,NA,NA,NA,NA
"6000803",60008,3,"Female",20,NA,NA,NA,NA
"6000804",60008,4,"Male",17,NA,NA,NA,NA
"6000805",60008,5,"Male",15,NA,NA,NA,NA
"6000806",60008,6,"Female",12,NA,NA,NA,NA
"6000901",60009,1,"Male",65,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6000902",60009,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"6000903",60009,3,"Male",30,"Other","HINDUISM","SCHEDULED TRIBE",1
"6000904",60009,4,"Female",25,"Other","HINDUISM","SCHEDULED TRIBE",1
"6000905",60009,5,"Male",1,NA,NA,NA,NA
"6001001",60010,1,"Male",35,NA,NA,NA,NA
"6001002",60010,2,"Female",30,NA,NA,NA,NA
"6001003",60010,3,"Male",10,NA,NA,NA,NA
"6001004",60010,4,"Male",7,NA,NA,NA,NA
"6001005",60010,5,"Male",52,NA,NA,NA,NA
"6001006",60010,6,"Female",50,NA,NA,NA,NA
"6001101",60011,1,"Male",26,NA,NA,NA,NA
"6001102",60011,2,"Female",22,NA,NA,NA,NA
"6001103",60011,3,"Male",5,NA,NA,NA,NA
"6001104",60011,4,"Male",8,NA,NA,NA,NA
"6001105",60011,5,"Male",22,NA,NA,NA,NA
"6001106",60011,6,"Male",14,NA,NA,NA,NA
"6001107",60011,7,"Male",60,NA,NA,NA,NA
"6001108",60011,8,"Female",90,NA,NA,NA,NA
"6001201",60012,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6001202",60012,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6001203",60012,3,"Female",25,"Other","HINDUISM","SCHEDULED CASTE",1
"6001204",60012,4,"Male",40,"Other","HINDUISM","SCHEDULED CASTE",1
"6001205",60012,5,"Male",18,NA,NA,NA,NA
"6001206",60012,6,"Male",16,NA,NA,NA,NA
"6001301",60013,1,"Male",54,"Head of Household","HINDUISM","OBC",1
"6001302",60013,2,"Male",30,"Other","HINDUISM","OBC",1
"6001303",60013,3,"Female",22,"Other","HINDUISM","OBC",1
"6001304",60013,4,"Male",5,NA,NA,NA,NA
"6001305",60013,5,"Male",2,NA,NA,NA,NA
"6001306",60013,6,"Male",25,NA,NA,NA,NA
"6001401",60014,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"6001402",60014,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"6001403",60014,3,"Male",5,NA,NA,NA,NA
"6001404",60014,4,"Male",4,NA,NA,NA,NA
"6001501",60015,1,"Male",58,"Head of Household","HINDUISM","GENERAL",1
"6001502",60015,2,"Female",45,"Spouse of Head of Household","HINDUISM","GENERAL",1
"6001503",60015,3,"Male",18,NA,NA,NA,NA
"6001504",60015,4,"Male",13,NA,NA,NA,NA
"6001601",60016,1,"Male",38,NA,NA,NA,NA
"6001602",60016,2,"Female",35,NA,NA,NA,NA
"6001603",60016,3,"Male",16,NA,NA,NA,NA
"6001604",60016,4,"Male",15,NA,NA,NA,NA
"6001605",60016,5,"Male",9,NA,NA,NA,NA
"6001701",60017,1,"Female",48,NA,NA,NA,NA
"6001702",60017,2,"Female",20,NA,NA,NA,NA
"6001703",60017,3,"Female",17,NA,NA,NA,NA
"6001704",60017,4,"Male",13,NA,NA,NA,NA
"6001705",60017,5,"Female",12,NA,NA,NA,NA
"6001801",60018,1,"Male",48,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"6001802",60018,2,"Female",42,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"6001803",60018,3,"Male",26,"Other","HINDUISM","SCHEDULED CASTE",1
"6001804",60018,4,"Female",22,"Other","HINDUISM","SCHEDULED CASTE",1
"6001805",60018,5,"Male",6,NA,NA,NA,NA
"6001806",60018,6,"Male",4,NA,NA,NA,NA
