"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"300101",3001,1,"Male",75,NA,NA,NA,NA
"300102",3001,2,"Female",60,NA,NA,NA,NA
"300103",3001,3,"Male",30,NA,NA,NA,NA
"300104",3001,4,"Female",22,NA,NA,NA,NA
"300105",3001,5,"Male",25,NA,NA,NA,NA
"300201",3002,1,"Male",44,NA,NA,NA,NA
"300202",3002,2,"Male",24,NA,NA,NA,NA
"300203",3002,3,"Female",26,NA,NA,NA,NA
"300204",3002,4,"Male",2,NA,NA,NA,NA
"300205",3002,5,"Male",13,NA,NA,NA,NA
"300206",3002,6,"Female",9,NA,NA,NA,NA
"300207",3002,7,"Male",55,NA,NA,NA,NA
"300301",3003,1,"Male",47,NA,NA,NA,NA
"300302",3003,2,"Female",35,NA,NA,NA,NA
"300303",3003,3,"Female",17,NA,NA,NA,NA
"300304",3003,4,"Female",15,NA,NA,NA,NA
"300305",3003,5,"Female",13,NA,NA,NA,NA
"300306",3003,6,"Female",11,NA,NA,NA,NA
"300401",3004,1,"Male",60,NA,NA,NA,NA
"300402",3004,2,"Male",38,NA,NA,NA,NA
"300403",3004,3,"Female",30,NA,NA,NA,NA
"300501",3005,1,"Male",55,NA,NA,NA,NA
"300502",3005,2,"Female",35,NA,NA,NA,NA
"300503",3005,3,"Female",22,NA,NA,NA,NA
"300504",3005,4,"Male",20,NA,NA,NA,NA
"300505",3005,5,"Male",18,NA,NA,NA,NA
"300601",3006,1,"Male",70,NA,NA,NA,NA
"300602",3006,2,"Female",56,NA,NA,NA,NA
"300603",3006,3,"Male",25,NA,NA,NA,NA
"300701",3007,1,"Male",40,NA,NA,NA,NA
"300702",3007,2,"Female",33,NA,NA,NA,NA
"300703",3007,3,"Male",13,NA,NA,NA,NA
"300704",3007,4,"Female",12,NA,NA,NA,NA
"300801",3008,1,"Male",44,NA,NA,NA,NA
"300802",3008,2,"Female",35,NA,NA,NA,NA
"300803",3008,3,"Male",14,NA,NA,NA,NA
"300804",3008,4,"Male",13,NA,NA,NA,NA
"300901",3009,1,"Male",45,"Head of Household","HINDUISM","GENERAL",1
"300902",3009,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"300903",3009,3,"Male",13,NA,NA,NA,NA
"300904",3009,4,"Male",32,"Other","HINDUISM","GENERAL",1
"300905",3009,5,"Female",27,"Other","HINDUISM","OBC",1
"300906",3009,6,"Male",10,NA,NA,NA,NA
"300907",3009,7,"Female",8,NA,NA,NA,NA
"301001",3010,1,"Male",44,"Head of Household","HINDUISM","OBC",1
"301002",3010,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"301003",3010,3,"Female",15,NA,NA,NA,NA
"301004",3010,4,"Female",13,NA,NA,NA,NA
"301005",3010,5,"Male",12,NA,NA,NA,NA
"301006",3010,6,"Female",90,NA,NA,NA,NA
"301101",3011,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"301102",3011,2,"Female",29,"Spouse of Head of Household","HINDUISM","GENERAL",1
"301103",3011,3,"Female",8,NA,NA,NA,NA
"301104",3011,4,"Male",10,NA,NA,NA,NA
"301105",3011,5,"Male",32,NA,NA,NA,NA
"301106",3011,6,"Female",60,NA,NA,NA,NA
"301201",3012,1,"Male",50,NA,NA,NA,NA
"301202",3012,2,"Female",45,NA,NA,NA,NA
"301203",3012,3,"Male",19,NA,NA,NA,NA
"301204",3012,4,"Female",22,NA,NA,NA,NA
"301205",3012,5,"Female",21,NA,NA,NA,NA
"301206",3012,6,"Female",80,NA,NA,NA,NA
"301301",3013,1,"Male",30,NA,NA,NA,NA
"301302",3013,2,"Female",25,NA,NA,NA,NA
"301303",3013,3,"Male",2,NA,NA,NA,NA
"301401",3014,1,"Female",60,NA,NA,NA,NA
"301501",3015,1,"Male",35,NA,NA,NA,NA
"301502",3015,2,"Female",30,NA,NA,NA,NA
"301503",3015,3,"Female",18,NA,NA,NA,NA
"301504",3015,4,"Female",60,NA,NA,NA,NA
"301505",3015,5,"Male",30,NA,NA,NA,NA
"301506",3015,6,"Female",28,NA,NA,NA,NA
"301601",3016,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"301602",3016,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"301603",3016,3,"Female",5,NA,NA,NA,NA
"301604",3016,4,"Male",3,NA,NA,NA,NA
"301701",3017,1,"Female",60,NA,NA,NA,NA
"301702",3017,2,"Female",35,NA,NA,NA,NA
"301801",3018,1,"Female",70,NA,NA,NA,NA
"301802",3018,2,"Male",30,NA,NA,NA,NA
"301803",3018,3,"Female",25,NA,NA,NA,NA
