"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"6400101",64001,1,"Male",58,"Head of Household","HINDUISM","OBC",1
"6400102",64001,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"6400103",64001,3,"Male",30,NA,NA,NA,NA
"6400104",64001,4,"Male",28,NA,NA,NA,NA
"6400105",64001,5,"Female",24,"Other","HINDUISM","OBC",1
"6400106",64001,6,"Female",22,"Other","HINDUISM","OBC",1
"6400107",64001,7,"Female",20,"Spouse of Head of Household","HINDUISM","OBC",1
"6400108",64001,8,"Male",12,NA,NA,NA,NA
"6400109",64001,9,"Male",8,NA,NA,NA,NA
"6400201",64002,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"6400202",64002,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"6400203",64002,3,"Male",30,NA,NA,NA,NA
"6400204",64002,4,"Female",25,"Other","HINDUISM","OBC",1
"6400301",64003,1,"Male",40,NA,NA,NA,NA
"6400302",64003,2,"Female",35,NA,NA,NA,NA
"6400303",64003,3,"Male",13,NA,NA,NA,NA
"6400304",64003,4,"Female",10,NA,NA,NA,NA
"6400401",64004,1,"Male",35,NA,NA,NA,NA
"6400402",64004,2,"Female",30,NA,NA,NA,NA
"6400403",64004,3,"Female",8,NA,NA,NA,NA
"6400404",64004,4,"Female",4,NA,NA,NA,NA
"6400405",64004,5,"Male",2,NA,NA,NA,NA
"6400501",64005,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"6400502",64005,2,"Female",50,"Spouse of Head of Household","HINDUISM","GENERAL",1
"6400601",64006,1,"Male",65,NA,NA,NA,NA
"6400602",64006,2,"Female",55,NA,NA,NA,NA
"6400603",64006,3,"Male",25,NA,NA,NA,NA
"6400604",64006,4,"Male",23,NA,NA,NA,NA
"6400701",64007,1,"Male",36,NA,NA,NA,NA
"6400702",64007,2,"Female",30,NA,NA,NA,NA
"6400703",64007,3,"Female",10,NA,NA,NA,NA
"6400704",64007,4,"Male",8,NA,NA,NA,NA
