"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3000101",30001,1,"Male",40,NA,NA,NA,NA
"3000102",30001,2,"Female",35,NA,NA,NA,NA
"3000103",30001,3,"Male",17,NA,NA,NA,NA
"3000104",30001,4,"Male",13,NA,NA,NA,NA
"3000201",30002,1,"Male",62,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3000202",30002,2,"Female",55,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3000203",30002,3,"Male",32,"Other","HINDUISM","SCHEDULED CASTE",1
"3000204",30002,4,"Female",28,"Other","HINDUISM","SCHEDULED CASTE",1
"3000205",30002,5,"Male",10,NA,NA,NA,NA
"3000206",30002,6,"Female",8,NA,NA,NA,NA
"3000207",30002,7,"Male",6,NA,NA,NA,NA
"3000208",30002,8,"Male",26,"Other","HINDUISM","SCHEDULED CASTE",1
"3000209",30002,9,"Female",21,"Other","HINDUISM","SCHEDULED CASTE",1
"3000210",30002,10,"Female",4,NA,NA,NA,NA
"3000211",30002,11,"Male",2,NA,NA,NA,NA
"3000301",30003,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3000302",30003,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3000303",30003,3,"Female",10,NA,NA,NA,NA
"3000304",30003,4,"Male",8,NA,NA,NA,NA
"3000305",30003,5,"Female",5,NA,NA,NA,NA
"3000306",30003,6,"Male",35,"Other","HINDUISM","SCHEDULED CASTE",1
"3000307",30003,7,"Female",25,"Other","HINDUISM","SCHEDULED CASTE",1
"3000308",30003,8,"Male",12,NA,NA,NA,NA
"3000401",30004,1,"Female",85,NA,NA,NA,NA
"3000501",30005,1,"Female",35,NA,NA,NA,NA
"3000502",30005,2,"Male",40,NA,NA,NA,NA
"3000503",30005,3,"Male",10,NA,NA,NA,NA
"3000504",30005,4,"Female",8,NA,NA,NA,NA
"3000505",30005,5,"Male",70,NA,NA,NA,NA
"3000506",30005,6,"Female",68,NA,NA,NA,NA
"3000601",30006,1,"Male",25,NA,NA,NA,NA
"3000602",30006,2,"Female",24,NA,NA,NA,NA
"3000603",30006,3,"Female",5,NA,NA,NA,NA
"3000604",30006,4,"Male",10,NA,NA,NA,NA
"3000605",30006,5,"Female",48,NA,NA,NA,NA
"3000606",30006,6,"Male",18,NA,NA,NA,NA
"3000701",30007,1,"Female",36,NA,NA,NA,NA
"3000702",30007,2,"Female",17,NA,NA,NA,NA
"3000703",30007,3,"Female",16,NA,NA,NA,NA
"3000704",30007,4,"Male",14,NA,NA,NA,NA
"3000801",30008,1,"Male",40,NA,NA,NA,NA
"3000802",30008,2,"Female",35,NA,NA,NA,NA
"3000803",30008,3,"Male",18,NA,NA,NA,NA
"3000804",30008,4,"Female",15,NA,NA,NA,NA
"3000805",30008,5,"Male",65,NA,NA,NA,NA
"3000806",30008,6,"Female",60,NA,NA,NA,NA
"3000901",30009,1,"Male",30,NA,NA,NA,NA
"3000902",30009,2,"Female",25,NA,NA,NA,NA
"3000903",30009,3,"Male",3,NA,NA,NA,NA
"3001001",30010,1,"Male",30,NA,NA,NA,NA
"3001002",30010,2,"Female",27,NA,NA,NA,NA
"3001003",30010,3,"Male",9,NA,NA,NA,NA
"3001004",30010,4,"Female",6,NA,NA,NA,NA
"3001005",30010,5,"Male",28,NA,NA,NA,NA
"3001006",30010,6,"Female",22,NA,NA,NA,NA
"3001007",30010,7,"Male",6,NA,NA,NA,NA
"3001008",30010,8,"Female",4,NA,NA,NA,NA
"3001009",30010,9,"Male",25,NA,NA,NA,NA
"3001101",30011,1,"Male",48,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001102",30011,2,"Female",44,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001103",30011,3,"Male",25,"Other","HINDUISM","SCHEDULED CASTE",1
"3001104",30011,4,"Female",20,NA,NA,NA,NA
"3001105",30011,5,"Female",19,"Other","HINDUISM","SCHEDULED CASTE",1
"3001201",30012,1,"Male",26,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001202",30012,2,"Female",19,"Other","HINDUISM","SCHEDULED CASTE",1
"3001203",30012,3,"Female",48,"Other","HINDUISM","SCHEDULED CASTE",1
"3001204",30012,4,"Male",24,NA,NA,NA,NA
"3001205",30012,5,"Male",22,NA,NA,NA,NA
"3001206",30012,6,"Female",16,NA,NA,NA,NA
"3001207",30012,7,"Male",12,NA,NA,NA,NA
"3001301",30013,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001302",30013,2,"Female",28,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001303",30013,3,"Male",10,NA,NA,NA,NA
"3001304",30013,4,"Male",8,NA,NA,NA,NA
"3001305",30013,5,"Female",80,NA,NA,NA,NA
"3001401",30014,1,"Male",48,NA,NA,NA,NA
"3001402",30014,2,"Female",43,NA,NA,NA,NA
"3001403",30014,3,"Male",22,NA,NA,NA,NA
"3001404",30014,4,"Female",20,NA,NA,NA,NA
"3001405",30014,5,"Male",5,NA,NA,NA,NA
"3001406",30014,6,"Male",21,NA,NA,NA,NA
"3001407",30014,7,"Male",13,NA,NA,NA,NA
"3001501",30015,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001502",30015,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001503",30015,3,"Male",28,NA,NA,NA,NA
"3001504",30015,4,"Male",24,NA,NA,NA,NA
"3001505",30015,5,"Male",22,NA,NA,NA,NA
"3001601",30016,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001602",30016,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001603",30016,3,"Male",18,NA,NA,NA,NA
"3001604",30016,4,"Male",15,NA,NA,NA,NA
"3001701",30017,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001702",30017,2,"Female",25,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3001703",30017,3,"Female",5,NA,NA,NA,NA
"3001704",30017,4,"Female",2,NA,NA,NA,NA
"3001705",30017,5,"Female",60,NA,NA,NA,NA
"3001801",30018,1,"Male",36,NA,NA,NA,NA
"3001802",30018,2,"Female",27,NA,NA,NA,NA
"3001803",30018,3,"Female",5,NA,NA,NA,NA
"3001804",30018,4,"Male",3,NA,NA,NA,NA
"3001901",30019,1,"Male",73,NA,NA,NA,NA
"3001902",30019,2,"Female",60,NA,NA,NA,NA
"3001903",30019,3,"Female",27,NA,NA,NA,NA
"3001904",30019,4,"Male",13,NA,NA,NA,NA
"3001905",30019,5,"Male",10,NA,NA,NA,NA
"3002001",30020,1,"Male",52,"Head of Household","HINDUISM","OBC",1
"3002002",30020,2,"Female",48,"Spouse of Head of Household","HINDUISM","OBC",1
"3002003",30020,3,"Male",24,NA,NA,NA,NA
"3002004",30020,4,"Female",20,"Other","HINDUISM","OBC",1
"3002101",30021,1,"Male",35,NA,NA,NA,NA
"3002102",30021,2,"Female",30,NA,NA,NA,NA
"3002103",30021,3,"Female",12,NA,NA,NA,NA
"3002104",30021,4,"Female",75,NA,NA,NA,NA
"3002201",30022,1,"Male",80,NA,NA,NA,NA
"3002202",30022,2,"Female",75,NA,NA,NA,NA
"3002301",30023,1,"Female",60,NA,NA,NA,NA
"3002302",30023,2,"Male",40,NA,NA,NA,NA
"3002303",30023,3,"Female",35,NA,NA,NA,NA
"3002304",30023,4,"Male",1,NA,NA,NA,NA
"3002305",30023,5,"Female",5,NA,NA,NA,NA
"3002306",30023,6,"Male",30,NA,NA,NA,NA
"3002307",30023,7,"Male",28,NA,NA,NA,NA
"3002401",30024,1,"Male",30,"Head of Household","HINDUISM","OBC",1
"3002402",30024,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"3002403",30024,3,"Male",4,NA,NA,NA,NA
"3002404",30024,4,"Male",3,NA,NA,NA,NA
"3002405",30024,5,"Female",2,NA,NA,NA,NA
"3002406",30024,6,"Male",28,"Other","HINDUISM","OBC",1
"3002407",30024,7,"Female",23,NA,NA,NA,NA
"3002408",30024,8,"Female",1,NA,NA,NA,NA
"3002501",30025,1,"Male",75,NA,NA,NA,NA
"3002502",30025,2,"Female",66,NA,NA,NA,NA
"3002503",30025,3,"Male",30,NA,NA,NA,NA
"3002504",30025,4,"Female",20,NA,NA,NA,NA
"3002601",30026,1,"Male",50,NA,NA,NA,NA
"3002602",30026,2,"Female",46,NA,NA,NA,NA
"3002603",30026,3,"Male",30,NA,NA,NA,NA
"3002604",30026,4,"Female",25,NA,NA,NA,NA
"3002605",30026,5,"Male",1,NA,NA,NA,NA
"3002606",30026,6,"Male",28,NA,NA,NA,NA
"3002701",30027,1,"Female",70,NA,NA,NA,NA
"3002702",30027,2,"Male",50,NA,NA,NA,NA
"3002703",30027,3,"Female",30,NA,NA,NA,NA
"3002704",30027,4,"Male",38,NA,NA,NA,NA
"3002705",30027,5,"Female",12,NA,NA,NA,NA
"3002706",30027,6,"Female",35,NA,NA,NA,NA
"3002801",30028,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"3002802",30028,2,"Female",42,"Spouse of Head of Household","HINDUISM","OBC",1
"3002803",30028,3,"Male",20,NA,NA,NA,NA
"3002804",30028,4,"Female",7,NA,NA,NA,NA
"3002901",30029,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"3002902",30029,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"3002903",30029,3,"Female",6,NA,NA,NA,NA
"3002904",30029,4,"Female",4,NA,NA,NA,NA
"3003001",30030,1,"Male",60,NA,NA,NA,NA
"3003002",30030,2,"Female",45,NA,NA,NA,NA
"3003003",30030,3,"Male",30,NA,NA,NA,NA
"3003004",30030,4,"Male",28,NA,NA,NA,NA
"3003101",30031,1,"Male",40,NA,NA,NA,NA
"3003102",30031,2,"Female",37,NA,NA,NA,NA
"3003103",30031,3,"Male",12,NA,NA,NA,NA
"3003104",30031,4,"Female",10,NA,NA,NA,NA
"3003201",30032,1,"Male",55,NA,NA,NA,NA
"3003202",30032,2,"Female",45,NA,NA,NA,NA
"3003203",30032,3,"Male",24,NA,NA,NA,NA
"3003301",30033,1,"Female",65,NA,NA,NA,NA
"3003302",30033,2,"Female",75,NA,NA,NA,NA
"3003303",30033,3,"Male",16,NA,NA,NA,NA
"3003401",30034,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"3003402",30034,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"3003403",30034,3,"Male",19,NA,NA,NA,NA
"3003404",30034,4,"Female",17,NA,NA,NA,NA
"3003405",30034,5,"Female",15,NA,NA,NA,NA
"3003406",30034,6,"Female",13,NA,NA,NA,NA
"3003407",30034,7,"Male",11,NA,NA,NA,NA
"3003501",30035,1,"Male",60,NA,NA,NA,NA
"3003502",30035,2,"Female",55,NA,NA,NA,NA
"3003503",30035,3,"Male",26,NA,NA,NA,NA
"3003504",30035,4,"Male",22,NA,NA,NA,NA
"3003601",30036,1,"Female",50,"Head of Household","HINDUISM","OBC",1
"3003602",30036,2,"Male",30,"Other","HINDUISM","OBC",1
"3003603",30036,3,"Female",28,"Other","HINDUISM","OBC",1
"3003604",30036,4,"Male",7,NA,NA,NA,NA
"3003605",30036,5,"Male",3,NA,NA,NA,NA
"3003701",30037,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"3003702",30037,2,"Female",42,"Spouse of Head of Household","HINDUISM","OBC",1
"3003703",30037,3,"Male",24,NA,NA,NA,NA
"3003704",30037,4,"Female",22,NA,NA,NA,NA
"3003705",30037,5,"Female",70,NA,NA,NA,NA
"3003801",30038,1,"Male",55,NA,NA,NA,NA
"3003802",30038,2,"Female",50,NA,NA,NA,NA
"3003803",30038,3,"Male",30,NA,NA,NA,NA
"3003804",30038,4,"Female",21,NA,NA,NA,NA
"3003901",30039,1,"Male",40,NA,NA,NA,NA
"3003902",30039,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"3003903",30039,3,"Female",8,NA,NA,NA,NA
"3003904",30039,4,"Male",6,NA,NA,NA,NA
"3003905",30039,5,"Female",3,NA,NA,NA,NA
"3003906",30039,6,"Female",65,NA,NA,NA,NA
"3003907",30039,7,"Female",35,NA,NA,NA,NA
"3004001",30040,1,"Male",53,"Head of Household","HINDUISM","OBC",1
"3004002",30040,2,"Female",48,"Spouse of Head of Household","HINDUISM","OBC",1
"3004003",30040,3,"Male",25,NA,NA,NA,NA
"3004004",30040,4,"Male",23,NA,NA,NA,NA
"3004005",30040,5,"Male",20,NA,NA,NA,NA
"3004006",30040,6,"Female",75,NA,NA,NA,NA
"3004101",30041,1,"Female",54,"Head of Household","HINDUISM","OBC",1
"3004102",30041,2,"Female",32,"Other","HINDUISM","OBC",1
"3004103",30041,3,"Female",12,NA,NA,NA,NA
"3004201",30042,1,"Male",55,NA,NA,NA,NA
"3004202",30042,2,"Female",49,NA,NA,NA,NA
"3004203",30042,3,"Male",24,NA,NA,NA,NA
"3004301",30043,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3004302",30043,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"3004303",30043,3,"Female",15,NA,NA,NA,NA
"3004304",30043,4,"Male",13,NA,NA,NA,NA
"3004305",30043,5,"Female",7,NA,NA,NA,NA
"3004306",30043,6,"Male",6,NA,NA,NA,NA
"3004401",30044,1,"Male",33,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"3004402",30044,2,"Female",25,NA,NA,NA,NA
"3004403",30044,3,"Male",4,NA,NA,NA,NA
"3004404",30044,4,"Female",2,NA,NA,NA,NA
"3004405",30044,5,"Male",1,NA,NA,NA,NA
"3004501",30045,1,"Female",60,NA,NA,NA,NA
"3004502",30045,2,"Male",25,NA,NA,NA,NA
"3004601",30046,1,"Male",60,NA,NA,NA,NA
"3004602",30046,2,"Female",50,NA,NA,NA,NA
"3004603",30046,3,"Male",23,NA,NA,NA,NA
"3004604",30046,4,"Male",21,NA,NA,NA,NA
"3004701",30047,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"3004702",30047,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"3004703",30047,3,"Male",20,NA,NA,NA,NA
"3004704",30047,4,"Female",18,"Other","HINDUISM","OBC",1
"3004801",30048,1,"Male",40,"Head of Household","HINDUISM","OBC",1
