"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"7200101",72001,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200102",72001,2,"Female",45,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200103",72001,3,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"7200104",72001,4,"Female",17,NA,NA,NA,NA
"7200105",72001,5,"Male",15,NA,NA,NA,NA
"7200201",72002,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200202",72002,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200203",72002,3,"Male",22,NA,NA,NA,NA
"7200204",72002,4,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"7200205",72002,5,"Female",16,NA,NA,NA,NA
"7200206",72002,6,"Female",14,NA,NA,NA,NA
"7200207",72002,7,"Male",13,NA,NA,NA,NA
"7200301",72003,1,"Male",45,NA,NA,NA,NA
"7200302",72003,2,"Female",42,NA,NA,NA,NA
"7200303",72003,3,"Male",21,NA,NA,NA,NA
"7200304",72003,4,"Male",16,NA,NA,NA,NA
"7200401",72004,1,"Male",41,NA,NA,NA,NA
"7200402",72004,2,"Female",37,NA,NA,NA,NA
"7200403",72004,3,"Male",18,NA,NA,NA,NA
"7200404",72004,4,"Male",16,NA,NA,NA,NA
"7200405",72004,5,"Male",14,NA,NA,NA,NA
"7200501",72005,1,"Male",45,NA,NA,NA,NA
"7200502",72005,2,"Female",30,NA,NA,NA,NA
"7200503",72005,3,"Female",13,NA,NA,NA,NA
"7200504",72005,4,"Male",7,NA,NA,NA,NA
"7200505",72005,5,"Female",2,NA,NA,NA,NA
"7200601",72006,1,"Male",68,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200602",72006,2,"Female",60,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200603",72006,3,"Male",30,"Other","HINDUISM","SCHEDULED CASTE",1
"7200604",72006,4,"Female",28,"Other","HINDUISM","SCHEDULED CASTE",1
"7200605",72006,5,"Male",5,NA,NA,NA,NA
"7200606",72006,6,"Female",4,NA,NA,NA,NA
"7200607",72006,7,"Female",2,NA,NA,NA,NA
"7200701",72007,1,"Male",45,NA,NA,NA,NA
"7200702",72007,2,"Female",42,NA,NA,NA,NA
"7200703",72007,3,"Male",19,NA,NA,NA,NA
"7200801",72008,1,"Male",44,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200802",72008,2,"Female",39,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7200803",72008,3,"Male",17,NA,NA,NA,NA
"7200804",72008,4,"Male",15,NA,NA,NA,NA
"7200805",72008,5,"Male",10,NA,NA,NA,NA
"7200806",72008,6,"Female",5,NA,NA,NA,NA
"7200901",72009,1,"Male",45,NA,NA,NA,NA
"7200902",72009,2,"Female",40,NA,NA,NA,NA
"7200903",72009,3,"Male",18,NA,NA,NA,NA
"7201001",72010,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"7201002",72010,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"7201003",72010,3,"Male",20,NA,NA,NA,NA
