"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"4200101",42001,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"4200102",42001,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"4200103",42001,3,"Female",15,NA,NA,NA,NA
"4200104",42001,4,"Male",14,NA,NA,NA,NA
"4200201",42002,1,"Male",45,NA,NA,NA,NA
"4200202",42002,2,"Female",36,NA,NA,NA,NA
"4200301",42003,1,"Female",60,NA,NA,NA,NA
"4200302",42003,2,"Female",72,NA,NA,NA,NA
"4200401",42004,1,"Female",65,NA,NA,NA,NA
"4200402",42004,2,"Female",40,NA,NA,NA,NA
"4200403",42004,3,"Female",16,NA,NA,NA,NA
"4200404",42004,4,"Male",12,NA,NA,NA,NA
"4200405",42004,5,"Male",9,NA,NA,NA,NA
"4200501",42005,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"4200502",42005,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"4200503",42005,3,"Female",12,NA,NA,NA,NA
"4200504",42005,4,"Female",10,NA,NA,NA,NA
"4200505",42005,5,"Male",9,NA,NA,NA,NA
"4200601",42006,1,"Male",48,NA,NA,NA,NA
"4200602",42006,2,"Female",35,NA,NA,NA,NA
"4200603",42006,3,"Male",18,NA,NA,NA,NA
"4200604",42006,4,"Female",16,NA,NA,NA,NA
"4200605",42006,5,"Female",14,NA,NA,NA,NA
"4200701",42007,1,"Male",40,NA,NA,NA,NA
"4200702",42007,2,"Female",35,NA,NA,NA,NA
"4200703",42007,3,"Female",15,NA,NA,NA,NA
"4200704",42007,4,"Female",13,NA,NA,NA,NA
"4200705",42007,5,"Male",12,NA,NA,NA,NA
"4200706",42007,6,"Female",60,NA,NA,NA,NA
"4200801",42008,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"4200802",42008,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"4200803",42008,3,"Female",15,NA,NA,NA,NA
"4200804",42008,4,"Male",75,NA,NA,NA,NA
"4200901",42009,1,"Female",65,NA,NA,NA,NA
"4201001",42010,1,"Male",60,NA,NA,NA,NA
"4201002",42010,2,"Female",55,NA,NA,NA,NA
"4201003",42010,3,"Male",29,NA,NA,NA,NA
"4201004",42010,4,"Male",24,NA,NA,NA,NA
"4201101",42011,1,"Male",23,"Head of Household","HINDUISM","OBC",1
"4201102",42011,2,"Female",50,"Other","HINDUISM","OBC",1
"4201201",42012,1,"Male",55,NA,NA,NA,NA
"4201301",42013,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"4201302",42013,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"4201303",42013,3,"Male",13,NA,NA,NA,NA
"4201304",42013,4,"Male",11,NA,NA,NA,NA
"4201401",42014,1,"Female",60,NA,NA,NA,NA
"4201501",42015,1,"Male",40,NA,NA,NA,NA
"4201502",42015,2,"Female",38,NA,NA,NA,NA
"4201503",42015,3,"Male",21,NA,NA,NA,NA
"4201601",42016,1,"Male",50,NA,NA,NA,NA
"4201602",42016,2,"Female",37,NA,NA,NA,NA
