"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"4800101",48001,1,"Female",60,NA,NA,NA,NA
"4800102",48001,2,"Male",28,NA,NA,NA,NA
"4800201",48002,1,"Male",30,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800202",48002,2,"Female",25,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800203",48002,3,"Female",4,NA,NA,NA,NA
"4800204",48002,4,"Male",2,NA,NA,NA,NA
"4800301",48003,1,"Male",30,NA,NA,NA,NA
"4800302",48003,2,"Female",25,NA,NA,NA,NA
"4800303",48003,3,"Male",6,NA,NA,NA,NA
"4800304",48003,4,"Male",4,NA,NA,NA,NA
"4800401",48004,1,"Male",38,NA,NA,NA,NA
"4800402",48004,2,"Female",30,NA,NA,NA,NA
"4800403",48004,3,"Male",10,NA,NA,NA,NA
"4800404",48004,4,"Male",8,NA,NA,NA,NA
"4800501",48005,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800502",48005,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800503",48005,3,"Female",17,NA,NA,NA,NA
"4800504",48005,4,"Male",13,NA,NA,NA,NA
"4800505",48005,5,"Female",8,NA,NA,NA,NA
"4800601",48006,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800602",48006,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800603",48006,3,"Female",7,NA,NA,NA,NA
"4800604",48006,4,"Male",5,NA,NA,NA,NA
"4800701",48007,1,"Male",40,NA,NA,NA,NA
"4800702",48007,2,"Male",20,NA,NA,NA,NA
"4800703",48007,3,"Female",18,NA,NA,NA,NA
"4800704",48007,4,"Male",18,NA,NA,NA,NA
"4800801",48008,1,"Male",58,"Head of Household","HINDUISM","OBC",1
"4800802",48008,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"4800803",48008,3,"Female",11,NA,NA,NA,NA
"4800804",48008,4,"Male",8,NA,NA,NA,NA
"4800901",48009,1,"Male",32,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800902",48009,2,"Female",27,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4800903",48009,3,"Female",7,NA,NA,NA,NA
"4800904",48009,4,"Female",5,NA,NA,NA,NA
"4800905",48009,5,"Male",3,NA,NA,NA,NA
"4801001",48010,1,"Male",50,NA,NA,NA,NA
"4801002",48010,2,"Female",45,NA,NA,NA,NA
"4801003",48010,3,"Male",24,NA,NA,NA,NA
"4801004",48010,4,"Female",20,NA,NA,NA,NA
"4801005",48010,5,"Male",16,NA,NA,NA,NA
"4801101",48011,1,"Male",70,NA,NA,NA,NA
"4801102",48011,2,"Female",60,NA,NA,NA,NA
"4801201",48012,1,"Male",35,NA,NA,NA,NA
"4801202",48012,2,"Female",30,NA,NA,NA,NA
"4801203",48012,3,"Male",13,NA,NA,NA,NA
"4801204",48012,4,"Female",12,NA,NA,NA,NA
"4801301",48013,1,"Male",50,NA,NA,NA,NA
"4801302",48013,2,"Female",45,NA,NA,NA,NA
"4801401",48014,1,"Female",65,NA,NA,NA,NA
"4801402",48014,2,"Male",55,NA,NA,NA,NA
"4801403",48014,3,"Female",45,NA,NA,NA,NA
"4801404",48014,4,"Male",20,NA,NA,NA,NA
"4801405",48014,5,"Male",19,NA,NA,NA,NA
"4801406",48014,6,"Male",23,NA,NA,NA,NA
"4801407",48014,7,"Female",22,NA,NA,NA,NA
"4801408",48014,8,"Female",10,NA,NA,NA,NA
"4801501",48015,1,"Female",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4801601",48016,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4801602",48016,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4801603",48016,3,"Male",13,NA,NA,NA,NA
"4801604",48016,4,"Female",12,NA,NA,NA,NA
"4801605",48016,5,"Female",60,NA,NA,NA,NA
"4801701",48017,1,"Male",38,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4801702",48017,2,"Female",28,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4801703",48017,3,"Male",10,NA,NA,NA,NA
"4801704",48017,4,"Male",8,NA,NA,NA,NA
"4801705",48017,5,"Female",95,NA,NA,NA,NA
"4801801",48018,1,"Male",80,NA,NA,NA,NA
"4801901",48019,1,"Male",40,NA,NA,NA,NA
"4801902",48019,2,"Female",35,NA,NA,NA,NA
"4801903",48019,3,"Male",17,NA,NA,NA,NA
"4801904",48019,4,"Female",68,NA,NA,NA,NA
"4802001",48020,1,"Female",65,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"4802002",48020,2,"Male",27,"Other","HINDUISM","SCHEDULED CASTE",1
"4802003",48020,3,"Female",22,"Other","HINDUISM","SCHEDULED CASTE",1
"4802004",48020,4,"Female",5,NA,NA,NA,NA
"4802005",48020,5,"Male",2,NA,NA,NA,NA
"4802101",48021,1,"Male",40,NA,NA,NA,NA
"4802102",48021,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"4802103",48021,3,"Female",5,NA,NA,NA,NA
"4802104",48021,4,"Male",3,NA,NA,NA,NA
