"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"7500101",75001,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"7500102",75001,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"7500103",75001,3,"Male",14,NA,NA,NA,NA
"7500104",75001,4,"Male",12,NA,NA,NA,NA
"7500105",75001,5,"Female",10,NA,NA,NA,NA
"7500201",75002,1,"Male",55,NA,NA,NA,NA
"7500202",75002,2,"Female",45,NA,NA,NA,NA
"7500203",75002,3,"Female",40,NA,NA,NA,NA
"7500204",75002,4,"Male",20,NA,NA,NA,NA
"7500205",75002,5,"Female",18,NA,NA,NA,NA
"7500206",75002,6,"Male",16,NA,NA,NA,NA
"7500301",75003,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"7500302",75003,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"7500303",75003,3,"Male",3,NA,NA,NA,NA
"7500304",75003,4,"Female",5,NA,NA,NA,NA
"7500305",75003,5,"Male",30,NA,NA,NA,NA
"7500306",75003,6,"Male",18,NA,NA,NA,NA
"7500307",75003,7,"Female",60,NA,NA,NA,NA
"7500401",75004,1,"Male",48,NA,NA,NA,NA
"7500402",75004,2,"Female",32,NA,NA,NA,NA
"7500403",75004,3,"Male",10,NA,NA,NA,NA
"7500501",75005,1,"Male",48,NA,NA,NA,NA
"7500502",75005,2,"Female",38,NA,NA,NA,NA
"7500503",75005,3,"Female",20,NA,NA,NA,NA
"7500504",75005,4,"Male",12,NA,NA,NA,NA
"7500601",75006,1,"Male",55,NA,NA,NA,NA
"7500602",75006,2,"Female",43,"Spouse of Head of Household","HINDUISM","OBC",1
"7500603",75006,3,"Female",24,NA,NA,NA,NA
"7500604",75006,4,"Male",22,NA,NA,NA,NA
"7500605",75006,5,"Female",20,NA,NA,NA,NA
"7500701",75007,1,"Male",56,"Head of Household","HINDUISM","OBC",1
