"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"800101",8001,1,"Male",36,NA,NA,NA,NA
"800102",8001,2,"Female",28,NA,NA,NA,NA
"800103",8001,3,"Male",4,NA,NA,NA,NA
"800104",8001,4,"Female",7,NA,NA,NA,NA
"800105",8001,5,"Male",35,NA,NA,NA,NA
"800106",8001,6,"Female",25,NA,NA,NA,NA
"800107",8001,7,"Male",65,NA,NA,NA,NA
"800108",8001,8,"Female",50,NA,NA,NA,NA
"800201",8002,1,"Male",40,NA,NA,NA,NA
"800202",8002,2,"Female",32,NA,NA,NA,NA
"800203",8002,3,"Female",10,NA,NA,NA,NA
"800204",8002,4,"Male",7,NA,NA,NA,NA
"800205",8002,5,"Female",60,NA,NA,NA,NA
"800301",8003,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"800302",8003,2,"Female",23,"Spouse of Head of Household","HINDUISM","OBC",1
"800303",8003,3,"Male",6,NA,NA,NA,NA
"800304",8003,4,"Male",4,NA,NA,NA,NA
"800401",8004,1,"Male",55,NA,NA,NA,NA
"800402",8004,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"800403",8004,3,"Female",13,NA,NA,NA,NA
"800501",8005,1,"Male",50,NA,NA,NA,NA
"800502",8005,2,"Female",45,NA,NA,NA,NA
"800503",8005,3,"Female",19,NA,NA,NA,NA
"800504",8005,4,"Male",17,NA,NA,NA,NA
"800601",8006,1,"Male",26,"Head of Household","HINDUISM","DO NOT KNOW",1
"800602",8006,2,"Female",18,"Spouse of Head of Household","HINDUISM","OBC",1
"800603",8006,3,"Female",45,"Other","HINDUISM","OBC",1
"800701",8007,1,"Male",37,NA,NA,NA,NA
"800702",8007,2,"Female",25,NA,NA,NA,NA
"800703",8007,3,"Male",7,NA,NA,NA,NA
"800704",8007,4,"Male",28,NA,NA,NA,NA
"800705",8007,5,"Female",60,NA,NA,NA,NA
"800801",8008,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"800802",8008,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"800803",8008,3,"Female",13,NA,NA,NA,NA
"800804",8008,4,"Male",9,NA,NA,NA,NA
"800901",8009,1,"Male",45,NA,NA,NA,NA
"800902",8009,2,"Female",13,NA,NA,NA,NA
"800903",8009,3,"Male",9,NA,NA,NA,NA
"801001",8010,1,"Male",40,NA,NA,NA,NA
"801002",8010,2,"Female",26,NA,NA,NA,NA
"801003",8010,3,"Male",30,NA,NA,NA,NA
"801004",8010,4,"Female",55,NA,NA,NA,NA
"801101",8011,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"801102",8011,2,"Female",48,"Spouse of Head of Household","HINDUISM","OBC",1
"801103",8011,3,"Male",28,NA,NA,NA,NA
"801104",8011,4,"Male",23,NA,NA,NA,NA
"801201",8012,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"801202",8012,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"801203",8012,3,"Female",18,"Other","HINDUISM","OBC",1
"801204",8012,4,"Female",15,NA,NA,NA,NA
"801205",8012,5,"Female",12,NA,NA,NA,NA
"801301",8013,1,"Female",70,"Head of Household","HINDUISM","GENERAL",1
"801302",8013,2,"Male",35,"Other","HINDUISM","OBC",1
"801303",8013,3,"Female",28,"Other","HINDUISM","OBC",1
"801304",8013,4,"Female",1,NA,NA,NA,NA
"801305",8013,5,"Male",25,"Other","HINDUISM","OBC",1
"801306",8013,6,"Female",20,"Other","HINDUISM","GENERAL",1
"801307",8013,7,"Female",2,NA,NA,NA,NA
"801401",8014,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"801402",8014,2,"Female",36,"Spouse of Head of Household","HINDUISM","OBC",1
"801403",8014,3,"Male",15,NA,NA,NA,NA
"801404",8014,4,"Male",11,NA,NA,NA,NA
"801501",8015,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"801502",8015,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"801601",8016,1,"Male",68,NA,NA,NA,NA
"801602",8016,2,"Female",60,NA,NA,NA,NA
"801603",8016,3,"Male",39,NA,NA,NA,NA
"801604",8016,4,"Female",32,NA,NA,NA,NA
"801605",8016,5,"Male",5,NA,NA,NA,NA
"801606",8016,6,"Female",3,NA,NA,NA,NA
"801607",8016,7,"Male",23,NA,NA,NA,NA
"801701",8017,1,"Male",70,NA,NA,NA,NA
"801702",8017,2,"Female",60,NA,NA,NA,NA
"801703",8017,3,"Male",40,NA,NA,NA,NA
"801704",8017,4,"Female",27,NA,NA,NA,NA
"801705",8017,5,"Male",4,NA,NA,NA,NA
"801706",8017,6,"Male",2,NA,NA,NA,NA
"801707",8017,7,"Male",16,NA,NA,NA,NA
"801708",8017,8,"Female",9,NA,NA,NA,NA
"801801",8018,1,"Female",70,NA,NA,NA,NA
"801802",8018,2,"Male",45,NA,NA,NA,NA
"801803",8018,3,"Female",30,NA,NA,NA,NA
"801804",8018,4,"Male",12,NA,NA,NA,NA
"801805",8018,5,"Male",10,NA,NA,NA,NA
"801901",8019,1,"Male",30,"Head of Household","HINDUISM","OBC",1
"801902",8019,2,"Female",20,"Spouse of Head of Household","HINDUISM","OBC",1
"801903",8019,3,"Female",2,NA,NA,NA,NA
