"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"4500101",45001,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"4500102",45001,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"4500103",45001,3,"Female",12,NA,NA,NA,NA
"4500201",45002,1,"Male",80,NA,NA,NA,NA
"4500202",45002,2,"Female",70,NA,NA,NA,NA
"4500203",45002,3,"Male",12,NA,NA,NA,NA
"4500301",45003,1,"Female",50,NA,NA,NA,NA
"4500302",45003,2,"Male",25,NA,NA,NA,NA
"4500303",45003,3,"Male",3,NA,NA,NA,NA
"4500304",45003,4,"Female",14,NA,NA,NA,NA
"4500305",45003,5,"Female",12,NA,NA,NA,NA
"4500401",45004,1,"Male",36,NA,NA,NA,NA
"4500402",45004,2,"Female",30,NA,NA,NA,NA
"4500403",45004,3,"Female",16,NA,NA,NA,NA
"4500404",45004,4,"Male",12,NA,NA,NA,NA
"4500405",45004,5,"Female",55,NA,NA,NA,NA
"4500501",45005,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"4500502",45005,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"4500503",45005,3,"Female",9,NA,NA,NA,NA
"4500504",45005,4,"Female",7,NA,NA,NA,NA
"4500505",45005,5,"Female",5,NA,NA,NA,NA
"4500601",45006,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"4500602",45006,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"4500603",45006,3,"Male",16,NA,NA,NA,NA
"4500604",45006,4,"Female",14,NA,NA,NA,NA
"4500605",45006,5,"Female",60,NA,NA,NA,NA
"4500701",45007,1,"Male",28,"Head of Household","HINDUISM","OBC",1
"4500702",45007,2,"Female",26,"Spouse of Head of Household","HINDUISM","OBC",1
"4500703",45007,3,"Male",6,NA,NA,NA,NA
"4500704",45007,4,"Female",5,NA,NA,NA,NA
"4500801",45008,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"4500802",45008,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"4500803",45008,3,"Male",14,NA,NA,NA,NA
"4500804",45008,4,"Male",13,NA,NA,NA,NA
"4500901",45009,1,"Female",65,NA,NA,NA,NA
"4500902",45009,2,"Male",23,NA,NA,NA,NA
"4501001",45010,1,"Male",35,NA,NA,NA,NA
"4501002",45010,2,"Female",30,NA,NA,NA,NA
"4501003",45010,3,"Female",5,NA,NA,NA,NA
"4501004",45010,4,"Female",1,NA,NA,NA,NA
"4501101",45011,1,"Male",64,NA,NA,NA,NA
"4501102",45011,2,"Female",55,NA,NA,NA,NA
"4501103",45011,3,"Female",20,NA,NA,NA,NA
"4501104",45011,4,"Female",18,NA,NA,NA,NA
"4501201",45012,1,"Male",23,NA,NA,NA,NA
"4501202",45012,2,"Male",25,NA,NA,NA,NA
"4501203",45012,3,"Male",22,NA,NA,NA,NA
"4501204",45012,4,"Female",30,NA,NA,NA,NA
"4501205",45012,5,"Female",45,NA,NA,NA,NA
"4501301",45013,1,"Male",36,"Head of Household","HINDUISM","OBC",1
