"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"1700101",17001,1,"Female",35,"Head of Household","HINDUISM","OBC",1
"1700102",17001,2,"Female",19,"Other","HINDUISM","OBC",1
"1700103",17001,3,"Female",17,NA,NA,NA,NA
"1700104",17001,4,"Female",13,NA,NA,NA,NA
"1700105",17001,5,"Female",75,NA,NA,NA,NA
"1700201",17002,1,"Male",28,NA,NA,NA,NA
"1700202",17002,2,"Female",23,NA,NA,NA,NA
"1700301",17003,1,"Female",36,"Head of Household","HINDUISM","OBC",1
"1700401",17004,1,"Male",35,NA,NA,NA,NA
"1700402",17004,2,"Female",30,NA,NA,NA,NA
"1700403",17004,3,"Female",12,NA,NA,NA,NA
"1700404",17004,4,"Male",8,NA,NA,NA,NA
"1700501",17005,1,"Male",55,NA,NA,NA,NA
"1700502",17005,2,"Female",50,NA,NA,NA,NA
"1700503",17005,3,"Male",30,NA,NA,NA,NA
"1700504",17005,4,"Female",25,NA,NA,NA,NA
"1700505",17005,5,"Male",3,NA,NA,NA,NA
"1700506",17005,6,"Female",1,NA,NA,NA,NA
"1700507",17005,7,"Male",28,NA,NA,NA,NA
"1700508",17005,8,"Female",24,NA,NA,NA,NA
"1700509",17005,9,"Male",25,NA,NA,NA,NA
"1700601",17006,1,"Male",50,NA,NA,NA,NA
"1700602",17006,2,"Female",45,NA,NA,NA,NA
"1700603",17006,3,"Female",70,NA,NA,NA,NA
"1700604",17006,4,"Male",20,NA,NA,NA,NA
"1700701",17007,1,"Male",65,NA,NA,NA,NA
"1700702",17007,2,"Female",55,NA,NA,NA,NA
"1700703",17007,3,"Male",24,NA,NA,NA,NA
"1700704",17007,4,"Male",20,NA,NA,NA,NA
"1700705",17007,5,"Female",10,NA,NA,NA,NA
"1700706",17007,6,"Female",8,NA,NA,NA,NA
"1700801",17008,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"1700802",17008,2,"Female",48,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"1700803",17008,3,"Male",22,NA,NA,NA,NA
"1700804",17008,4,"Male",20,NA,NA,NA,NA
"1700805",17008,5,"Female",18,"Other","HINDUISM","SCHEDULED TRIBE",1
"1700806",17008,6,"Male",1,NA,NA,NA,NA
"1700901",17009,1,"Male",55,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"1700902",17009,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"1701001",17010,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"1701002",17010,2,"Female",48,"Spouse of Head of Household","HINDUISM","OBC",1
"1701101",17011,1,"Male",50,NA,NA,NA,NA
"1701102",17011,2,"Female",45,NA,NA,NA,NA
"1701103",17011,3,"Female",15,NA,NA,NA,NA
"1701104",17011,4,"Male",13,NA,NA,NA,NA
"1701201",17012,1,"Male",55,NA,NA,NA,NA
"1701202",17012,2,"Female",50,NA,NA,NA,NA
"1701203",17012,3,"Male",30,NA,NA,NA,NA
"1701204",17012,4,"Female",22,NA,NA,NA,NA
"1701205",17012,5,"Male",25,NA,NA,NA,NA
"1701301",17013,1,"Male",45,NA,NA,NA,NA
"1701302",17013,2,"Female",40,NA,NA,NA,NA
"1701303",17013,3,"Female",35,NA,NA,NA,NA
"1701304",17013,4,"Male",22,NA,NA,NA,NA
"1701305",17013,5,"Male",20,NA,NA,NA,NA
"1701306",17013,6,"Male",17,NA,NA,NA,NA
"1701307",17013,7,"Female",5,NA,NA,NA,NA
"1701401",17014,1,"Male",90,NA,NA,NA,NA
"1701402",17014,2,"Female",80,NA,NA,NA,NA
"1701501",17015,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"1701502",17015,2,"Female",43,"Spouse of Head of Household","HINDUISM","OBC",1
"1701503",17015,3,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"1701504",17015,4,"Male",21,NA,NA,NA,NA
"1701505",17015,5,"Male",20,NA,NA,NA,NA
"1701506",17015,6,"Male",10,NA,NA,NA,NA
"1701601",17016,1,"Male",28,"Head of Household","HINDUISM","OBC",1
