"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"2500101",25001,1,"Male",60,NA,NA,NA,NA
"2500102",25001,2,"Female",39,NA,NA,NA,NA
"2500103",25001,3,"Female",18,NA,NA,NA,NA
"2500104",25001,4,"Male",32,NA,NA,NA,NA
"2500105",25001,5,"Female",27,NA,NA,NA,NA
"2500106",25001,6,"Male",5,NA,NA,NA,NA
"2500107",25001,7,"Male",2,NA,NA,NA,NA
"2500201",25002,1,"Male",65,"Head of Household","ISLAM","OBC",1
"2500202",25002,2,"Female",58,"Spouse of Head of Household","ISLAM","OBC",1
"2500203",25002,3,"Female",27,"Other","ISLAM","OBC",1
"2500204",25002,4,"Female",17,NA,NA,NA,NA
"2500205",25002,5,"Male",13,NA,NA,NA,NA
"2500206",25002,6,"Female",2,NA,NA,NA,NA
"2500301",25003,1,"Male",35,NA,NA,NA,NA
"2500302",25003,2,"Female",30,NA,NA,NA,NA
"2500303",25003,3,"Male",10,NA,NA,NA,NA
"2500304",25003,4,"Female",4,NA,NA,NA,NA
"2500401",25004,1,"Male",50,NA,NA,NA,NA
"2500402",25004,2,"Male",22,NA,NA,NA,NA
"2500403",25004,3,"Female",20,NA,NA,NA,NA
"2500404",25004,4,"Male",25,NA,NA,NA,NA
"2500405",25004,5,"Female",2,NA,NA,NA,NA
"2500406",25004,6,"Female",17,NA,NA,NA,NA
"2500501",25005,1,"Female",41,NA,NA,NA,NA
"2500502",25005,2,"Male",20,NA,NA,NA,NA
"2500503",25005,3,"Female",15,NA,NA,NA,NA
"2500601",25006,1,"Male",30,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2500602",25006,2,"Female",28,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2500603",25006,3,"Female",10,NA,NA,NA,NA
"2500701",25007,1,"Female",43,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"2500702",25007,2,"Female",15,NA,NA,NA,NA
"2500703",25007,3,"Male",20,NA,NA,NA,NA
"2500801",25008,1,"Male",50,NA,NA,NA,NA
"2500802",25008,2,"Female",40,NA,NA,NA,NA
"2500803",25008,3,"Male",21,NA,NA,NA,NA
"2500901",25009,1,"Male",30,NA,NA,NA,NA
"2500902",25009,2,"Female",28,NA,NA,NA,NA
"2500903",25009,3,"Male",5,NA,NA,NA,NA
"2501001",25010,1,"Male",32,NA,NA,NA,NA
"2501002",25010,2,"Female",28,NA,NA,NA,NA
"2501003",25010,3,"Female",10,NA,NA,NA,NA
"2501004",25010,4,"Male",8,NA,NA,NA,NA
"2501101",25011,1,"Male",28,"Head of Household","HINDUISM","OBC",1
"2501102",25011,2,"Female",22,"Spouse of Head of Household","HINDUISM","OBC",1
"2501103",25011,3,"Male",4,NA,NA,NA,NA
"2501201",25012,1,"Male",26,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501202",25012,2,"Female",21,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501203",25012,3,"Female",7,NA,NA,NA,NA
"2501204",25012,4,"Male",6,NA,NA,NA,NA
"2501301",25013,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"2501302",25013,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501401",25014,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501402",25014,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501403",25014,3,"Female",13,NA,NA,NA,NA
"2501404",25014,4,"Female",12,NA,NA,NA,NA
"2501501",25015,1,"Male",50,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501502",25015,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"2501503",25015,3,"Female",17,NA,NA,NA,NA
"2501504",25015,4,"Female",14,NA,NA,NA,NA
"2501505",25015,5,"Male",12,NA,NA,NA,NA
"2501506",25015,6,"Female",70,NA,NA,NA,NA
"2501601",25016,1,"Male",45,NA,NA,NA,NA
"2501602",25016,2,"Female",40,NA,NA,NA,NA
"2501603",25016,3,"Male",28,NA,NA,NA,NA
"2501604",25016,4,"Female",25,NA,NA,NA,NA
"2501605",25016,5,"Male",5,NA,NA,NA,NA
"2501606",25016,6,"Female",4,NA,NA,NA,NA
"2501701",25017,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"2501702",25017,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"2501703",25017,3,"Male",21,NA,NA,NA,NA
"2501801",25018,1,"Female",45,NA,NA,NA,NA
"2501901",25019,1,"Female",50,"Head of Household","ISLAM","OBC",1
"2502001",25020,1,"Male",30,"Head of Household","HINDUISM","OBC",1
"2502002",25020,2,"Female",25,"Spouse of Head of Household","HINDUISM","OBC",1
"2502003",25020,3,"Male",4,NA,NA,NA,NA
"2502101",25021,1,"Male",32,NA,NA,NA,NA
"2502102",25021,2,"Female",28,NA,NA,NA,NA
"2502103",25021,3,"Male",5,NA,NA,NA,NA
"2502104",25021,4,"Female",3,NA,NA,NA,NA
"2502105",25021,5,"Female",26,NA,NA,NA,NA
"2502201",25022,1,"Male",28,"Head of Household","HINDUISM","SCHEDULED CASTE",1
