"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"200101",2001,1,"Male",33,"Head of Household","HINDUISM","GENERAL",1
"200102",2001,2,"Female",28,NA,NA,NA,NA
"200103",2001,3,"Male",5,NA,NA,NA,NA
"200104",2001,4,"Female",3,NA,NA,NA,NA
"200105",2001,5,"Female",70,NA,NA,NA,NA
"200201",2002,1,"Male",35,"Head of Household","HINDUISM","GENERAL",1
"200202",2002,2,"Female",30,"Spouse of Head of Household","HINDUISM","GENERAL",1
"200203",2002,3,"Male",12,NA,NA,NA,NA
"200204",2002,4,"Female",9,NA,NA,NA,NA
"200301",2003,1,"Female",51,NA,NA,NA,NA
"200302",2003,2,"Male",31,NA,NA,NA,NA
"200401",2004,1,"Male",42,"Head of Household","HINDUISM","GENERAL",1
"200402",2004,2,"Female",39,"Spouse of Head of Household","HINDUISM","GENERAL",1
"200403",2004,3,"Female",20,NA,NA,NA,NA
"200404",2004,4,"Male",16,NA,NA,NA,NA
"200405",2004,5,"Male",14,NA,NA,NA,NA
"200406",2004,6,"Female",60,NA,NA,NA,NA
"200501",2005,1,"Male",35,NA,NA,NA,NA
"200502",2005,2,"Female",33,NA,NA,NA,NA
"200503",2005,3,"Female",11,NA,NA,NA,NA
"200504",2005,4,"Male",9,NA,NA,NA,NA
"200601",2006,1,"Male",76,"Head of Household","HINDUISM","GENERAL",1
"200602",2006,2,"Female",69,"Spouse of Head of Household","HINDUISM","GENERAL",1
"200603",2006,3,"Male",47,"Other","HINDUISM","GENERAL",1
"200604",2006,4,"Female",35,"Other","HINDUISM","GENERAL",1
"200605",2006,5,"Male",20,NA,NA,NA,NA
"200606",2006,6,"Male",18,NA,NA,NA,NA
"200607",2006,7,"Male",16,NA,NA,NA,NA
"200701",2007,1,"Male",35,NA,NA,NA,NA
"200702",2007,2,"Female",32,NA,NA,NA,NA
"200703",2007,3,"Female",14,NA,NA,NA,NA
"200704",2007,4,"Male",11,NA,NA,NA,NA
"200801",2008,1,"Male",60,NA,NA,NA,NA
"200802",2008,2,"Female",55,NA,NA,NA,NA
"200803",2008,3,"Male",28,NA,NA,NA,NA
"200804",2008,4,"Female",23,NA,NA,NA,NA
"200901",2009,1,"Male",55,"Head of Household","HINDUISM","GENERAL",1
"200902",2009,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"200903",2009,3,"Male",20,NA,NA,NA,NA
"201001",2010,1,"Male",43,"Head of Household","HINDUISM","GENERAL",1
"201002",2010,2,"Female",33,"Spouse of Head of Household","HINDUISM","GENERAL",1
"201003",2010,3,"Female",17,NA,NA,NA,NA
"201004",2010,4,"Male",14,NA,NA,NA,NA
"201101",2011,1,"Male",50,NA,NA,NA,NA
"201102",2011,2,"Female",72,"Head of Household","HINDUISM","GENERAL",1
"201103",2011,3,"Female",21,"Spouse of Head of Household","HINDUISM","GENERAL",1
"201104",2011,4,"Male",18,NA,NA,NA,NA
"201201",2012,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"201202",2012,2,"Female",55,"Spouse of Head of Household","HINDUISM","GENERAL",1
"201203",2012,3,"Female",30,"Other","HINDUISM","GENERAL",1
"201204",2012,4,"Male",27,"Other","HINDUISM","GENERAL",1
"201205",2012,5,"Female",20,"Other","HINDUISM","GENERAL",1
"201206",2012,6,"Male",35,"Other","HINDUISM","GENERAL",1
"201207",2012,7,"Male",20,NA,NA,NA,NA
"201208",2012,8,"Male",7,NA,NA,NA,NA
"201209",2012,9,"Male",3,NA,NA,NA,NA
"201210",2012,10,"Male",9,NA,NA,NA,NA
"201301",2013,1,"Male",35,"Head of Household","HINDUISM","GENERAL",1
"201302",2013,2,"Female",25,"Spouse of Head of Household","HINDUISM","GENERAL",1
"201303",2013,3,"Male",3,NA,NA,NA,NA
"201401",2014,1,"Male",60,NA,NA,NA,NA
"201402",2014,2,"Female",55,NA,NA,NA,NA
"201403",2014,3,"Male",14,NA,NA,NA,NA
"201501",2015,1,"Male",23,"Head of Household","HINDUISM","OBC",1
"201502",2015,2,"Female",20,"Spouse of Head of Household","HINDUISM","OBC",1
"201503",2015,3,"Female",50,NA,NA,NA,NA
"201504",2015,4,"Male",18,NA,NA,NA,NA
"201505",2015,5,"Male",16,NA,NA,NA,NA
"201506",2015,6,"Male",13,NA,NA,NA,NA
"201601",2016,1,"Male",29,"Head of Household","HINDUISM","GENERAL",1
"201602",2016,2,"Female",22,"Spouse of Head of Household","HINDUISM","GENERAL",1
"201701",2017,1,"Male",50,NA,NA,NA,NA
"201801",2018,1,"Male",48,"Head of Household","HINDUISM","GENERAL",1
"201802",2018,2,"Female",38,"Spouse of Head of Household","HINDUISM","GENERAL",1
