"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"3700101",37001,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"3700102",37001,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"3700103",37001,3,"Male",21,NA,NA,NA,NA
"3700201",37002,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"3700202",37002,2,"Female",50,"Spouse of Head of Household","HINDUISM","OBC",1
"3700203",37002,3,"Male",21,NA,NA,NA,NA
"3700301",37003,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"3700302",37003,2,"Female",29,"Spouse of Head of Household","HINDUISM","OBC",1
"3700303",37003,3,"Male",9,NA,NA,NA,NA
"3700304",37003,4,"Female",7,NA,NA,NA,NA
"3700401",37004,1,"Male",38,NA,NA,NA,NA
"3700402",37004,2,"Female",28,NA,NA,NA,NA
"3700403",37004,3,"Male",9,NA,NA,NA,NA
"3700404",37004,4,"Male",6,NA,NA,NA,NA
"3700501",37005,1,"Male",30,NA,NA,NA,NA
"3700502",37005,2,"Female",22,NA,NA,NA,NA
"3700503",37005,3,"Female",6,NA,NA,NA,NA
"3700504",37005,4,"Male",28,NA,NA,NA,NA
"3700505",37005,5,"Female",21,NA,NA,NA,NA
"3700506",37005,6,"Female",60,NA,NA,NA,NA
"3700601",37006,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"3700602",37006,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"3700603",37006,3,"Male",22,"Other","HINDUISM","OBC",1
"3700604",37006,4,"Female",21,"Other","HINDUISM","OBC",1
"3700605",37006,5,"Female",2,NA,NA,NA,NA
"3700606",37006,6,"Female",70,NA,NA,NA,NA
"3700701",37007,1,"Male",50,NA,NA,NA,NA
"3700702",37007,2,"Female",45,NA,NA,NA,NA
"3700703",37007,3,"Male",25,NA,NA,NA,NA
"3700704",37007,4,"Female",20,NA,NA,NA,NA
"3700801",37008,1,"Male",55,NA,NA,NA,NA
"3700802",37008,2,"Female",48,NA,NA,NA,NA
"3700803",37008,3,"Male",22,NA,NA,NA,NA
"3700804",37008,4,"Female",65,NA,NA,NA,NA
"3700901",37009,1,"Male",41,"Head of Household","HINDUISM","OBC",1
"3700902",37009,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"3700903",37009,3,"Male",16,NA,NA,NA,NA
"3700904",37009,4,"Male",12,NA,NA,NA,NA
"3701001",37010,1,"Male",52,NA,NA,NA,NA
"3701002",37010,2,"Female",48,NA,NA,NA,NA
"3701003",37010,3,"Female",18,NA,NA,NA,NA
"3701004",37010,4,"Female",16,NA,NA,NA,NA
"3701005",37010,5,"Male",14,NA,NA,NA,NA
"3701101",37011,1,"Male",54,"Head of Household","HINDUISM","OBC",1
"3701102",37011,2,"Female",48,"Spouse of Head of Household","HINDUISM","OBC",1
"3701103",37011,3,"Male",32,"Other","HINDUISM","OBC",1
"3701104",37011,4,"Female",24,"Other","HINDUISM","OBC",1
"3701105",37011,5,"Female",5,NA,NA,NA,NA
"3701106",37011,6,"Male",3,NA,NA,NA,NA
"3701107",37011,7,"Male",30,"Other","HINDUISM","OBC",1
"3701108",37011,8,"Female",22,"Other","HINDUISM","OBC",1
"3701109",37011,9,"Female",4,NA,NA,NA,NA
"3701110",37011,10,"Male",2,NA,NA,NA,NA
"3701111",37011,11,"Male",18,NA,NA,NA,NA
"3701201",37012,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3701202",37012,2,"Female",32,"Spouse of Head of Household","HINDUISM","SCHEDULED TRIBE",1
"3701203",37012,3,"Male",11,NA,NA,NA,NA
"3701204",37012,4,"Female",7,NA,NA,NA,NA
"3701205",37012,5,"Male",72,NA,NA,NA,NA
"3701301",37013,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"3701302",37013,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"3701303",37013,3,"Female",32,"Other","HINDUISM","OBC",1
"3701304",37013,4,"Male",8,NA,NA,NA,NA
"3701305",37013,5,"Male",30,"Other","HINDUISM","OBC",1
"3701306",37013,6,"Female",25,"Other","HINDUISM","OBC",1
"3701307",37013,7,"Male",25,NA,NA,NA,NA
"3701401",37014,1,"Male",50,NA,NA,NA,NA
"3701402",37014,2,"Female",40,NA,NA,NA,NA
"3701403",37014,3,"Female",21,NA,NA,NA,NA
"3701404",37014,4,"Male",19,NA,NA,NA,NA
"3701501",37015,1,"Male",40,"Head of Household","HINDUISM","GENERAL",1
"3701502",37015,2,"Female",32,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3701503",37015,3,"Female",13,NA,NA,NA,NA
"3701504",37015,4,"Female",11,NA,NA,NA,NA
"3701505",37015,5,"Male",8,NA,NA,NA,NA
"3701601",37016,1,"Male",45,"Head of Household","HINDUISM","GENERAL",1
"3701602",37016,2,"Female",38,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3701603",37016,3,"Male",18,NA,NA,NA,NA
"3701604",37016,4,"Female",68,NA,NA,NA,NA
"3701701",37017,1,"Male",30,NA,NA,NA,NA
"3701702",37017,2,"Female",25,NA,NA,NA,NA
"3701801",37018,1,"Male",64,NA,NA,NA,NA
"3701802",37018,2,"Female",58,NA,NA,NA,NA
"3701803",37018,3,"Male",28,NA,NA,NA,NA
"3701901",37019,1,"Male",32,NA,NA,NA,NA
"3701902",37019,2,"Female",26,NA,NA,NA,NA
"3701903",37019,3,"Female",12,NA,NA,NA,NA
"3701904",37019,4,"Male",9,NA,NA,NA,NA
"3702001",37020,1,"Male",30,NA,NA,NA,NA
"3702002",37020,2,"Female",24,NA,NA,NA,NA
"3702003",37020,3,"Female",6,NA,NA,NA,NA
"3702004",37020,4,"Male",1,NA,NA,NA,NA
"3702005",37020,5,"Male",60,NA,NA,NA,NA
"3702101",37021,1,"Male",51,"Head of Household","HINDUISM","GENERAL",1
"3702102",37021,2,"Female",45,"Spouse of Head of Household","HINDUISM","GENERAL",1
"3702103",37021,3,"Male",28,"Other","HINDUISM","OBC",1
"3702104",37021,4,"Female",21,"Other","HINDUISM","GENERAL",1
"3702105",37021,5,"Male",8,NA,NA,NA,NA
"3702201",37022,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"3702202",37022,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"3702203",37022,3,"Male",13,NA,NA,NA,NA
"3702204",37022,4,"Female",11,NA,NA,NA,NA
"3702301",37023,1,"Male",45,NA,NA,NA,NA
"3702302",37023,2,"Female",38,NA,NA,NA,NA
"3702303",37023,3,"Male",17,NA,NA,NA,NA
"3702401",37024,1,"Female",60,NA,NA,NA,NA
"3702402",37024,2,"Female",90,NA,NA,NA,NA
