"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"6100101",61001,1,"Male",34,"Head of Household","HINDUISM","GENERAL",1
"6100102",61001,2,"Female",30,"Spouse of Head of Household","HINDUISM","GENERAL",1
"6100103",61001,3,"Female",8,NA,NA,NA,NA
"6100104",61001,4,"Male",70,NA,NA,NA,NA
"6100105",61001,5,"Female",60,NA,NA,NA,NA
"6100106",61001,6,"Male",30,NA,NA,NA,NA
"6100201",61002,1,"Male",64,NA,NA,NA,NA
"6100202",61002,2,"Female",51,NA,NA,NA,NA
"6100203",61002,3,"Male",20,NA,NA,NA,NA
"6100301",61003,1,"Male",30,NA,NA,NA,NA
"6100302",61003,2,"Female",25,NA,NA,NA,NA
"6100303",61003,3,"Male",9,NA,NA,NA,NA
"6100304",61003,4,"Male",7,NA,NA,NA,NA
"6100305",61003,5,"Female",20,NA,NA,NA,NA
"6100306",61003,6,"Female",55,NA,NA,NA,NA
"6100401",61004,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"6100402",61004,2,"Female",26,"Spouse of Head of Household","HINDUISM","OBC",1
"6100403",61004,3,"Male",6,NA,NA,NA,NA
"6100404",61004,4,"Female",4,NA,NA,NA,NA
"6100405",61004,5,"Male",60,NA,NA,NA,NA
"6100406",61004,6,"Female",52,NA,NA,NA,NA
"6100501",61005,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"6100502",61005,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"6100503",61005,3,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"6100504",61005,4,"Female",20,"Other","HINDUISM","OBC",1
"6100505",61005,5,"Male",18,NA,NA,NA,NA
"6100601",61006,1,"Male",65,NA,NA,NA,NA
"6100602",61006,2,"Female",60,NA,NA,NA,NA
"6100603",61006,3,"Female",35,NA,NA,NA,NA
"6100604",61006,4,"Female",24,NA,NA,NA,NA
"6100605",61006,5,"Female",21,NA,NA,NA,NA
"6100606",61006,6,"Female",12,NA,NA,NA,NA
"6100701",61007,1,"Female",55,NA,NA,NA,NA
"6100702",61007,2,"Female",6,NA,NA,NA,NA
"6100801",61008,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"6100802",61008,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"6100803",61008,3,"Male",18,NA,NA,NA,NA
"6100804",61008,4,"Female",16,NA,NA,NA,NA
"6100805",61008,5,"Male",14,NA,NA,NA,NA
"6100901",61009,1,"Female",40,NA,NA,NA,NA
"6100902",61009,2,"Female",13,NA,NA,NA,NA
"6101001",61010,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"6101002",61010,2,"Female",32,"Spouse of Head of Household","HINDUISM","OBC",1
"6101003",61010,3,"Female",10,NA,NA,NA,NA
"6101004",61010,4,"Male",9,NA,NA,NA,NA
"6101005",61010,5,"Female",5,NA,NA,NA,NA
"6101006",61010,6,"Female",60,NA,NA,NA,NA
"6101101",61011,1,"Male",85,NA,NA,NA,NA
"6101102",61011,2,"Female",70,NA,NA,NA,NA
"6101103",61011,3,"Female",65,NA,NA,NA,NA
"6101201",61012,1,"Female",75,NA,NA,NA,NA
"6101301",61013,1,"Female",78,NA,NA,NA,NA
