"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"1200101",12001,1,"Male",53,"Head of Household","HINDUISM","OBC",1
"1200102",12001,2,"Female",36,"Spouse of Head of Household","HINDUISM","OBC",1
"1200103",12001,3,"Female",14,NA,NA,NA,NA
"1200104",12001,4,"Female",12,NA,NA,NA,NA
"1200105",12001,5,"Female",10,NA,NA,NA,NA
"1200201",12002,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1200202",12002,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"1200203",12002,3,"Female",24,NA,NA,NA,NA
"1200204",12002,4,"Female",55,NA,NA,NA,NA
"1200301",12003,1,"Male",75,NA,NA,NA,NA
"1200302",12003,2,"Female",60,NA,NA,NA,NA
"1200303",12003,3,"Male",30,NA,NA,NA,NA
"1200304",12003,4,"Female",22,NA,NA,NA,NA
"1200305",12003,5,"Male",12,NA,NA,NA,NA
"1200401",12004,1,"Male",48,NA,NA,NA,NA
"1200402",12004,2,"Female",45,NA,NA,NA,NA
"1200403",12004,3,"Male",27,NA,NA,NA,NA
"1200404",12004,4,"Female",25,NA,NA,NA,NA
"1200405",12004,5,"Female",22,NA,NA,NA,NA
"1200406",12004,6,"Male",24,NA,NA,NA,NA
"1200407",12004,7,"Male",22,NA,NA,NA,NA
"1200408",12004,8,"Male",7,NA,NA,NA,NA
"1200409",12004,9,"Female",10,NA,NA,NA,NA
"1200410",12004,10,"Male",29,NA,NA,NA,NA
"1200501",12005,1,"Male",50,NA,NA,NA,NA
"1200502",12005,2,"Female",46,NA,NA,NA,NA
"1200503",12005,3,"Male",21,NA,NA,NA,NA
"1200601",12006,1,"Male",45,NA,NA,NA,NA
"1200602",12006,2,"Female",40,NA,NA,NA,NA
"1200603",12006,3,"Male",20,NA,NA,NA,NA
"1200701",12007,1,"Male",65,NA,NA,NA,NA
"1200702",12007,2,"Female",60,NA,NA,NA,NA
"1200801",12008,1,"Male",30,"Head of Household","HINDUISM","OBC",1
"1200802",12008,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"1200803",12008,3,"Female",15,NA,NA,NA,NA
"1200804",12008,4,"Male",15,NA,NA,NA,NA
"1200805",12008,5,"Male",8,NA,NA,NA,NA
"1200901",12009,1,"Female",35,"Head of Household","ISLAM","OBC",1
"1200902",12009,2,"Male",40,NA,NA,NA,NA
"1200903",12009,3,"Male",18,NA,NA,NA,NA
"1200904",12009,4,"Male",16,NA,NA,NA,NA
"1200905",12009,5,"Male",15,NA,NA,NA,NA
"1201001",12010,1,"Male",45,"Head of Household","ISLAM","OBC",1
"1201002",12010,2,"Female",40,"Spouse of Head of Household","ISLAM","OBC",1
"1201003",12010,3,"Male",15,NA,NA,NA,NA
"1201004",12010,4,"Female",11,NA,NA,NA,NA
"1201005",12010,5,"Female",60,NA,NA,NA,NA
"1201101",12011,1,"Female",50,NA,NA,NA,NA
"1201102",12011,2,"Male",35,NA,NA,NA,NA
"1201103",12011,3,"Female",25,NA,NA,NA,NA
"1201104",12011,4,"Male",8,NA,NA,NA,NA
"1201105",12011,5,"Male",2,NA,NA,NA,NA
"1201201",12012,1,"Female",40,"Head of Household","ISLAM","OBC",1
"1201202",12012,2,"Male",20,NA,NA,NA,NA
"1201203",12012,3,"Female",15,NA,NA,NA,NA
"1201301",12013,1,"Male",50,"Head of Household","ISLAM","OBC",1
"1201302",12013,2,"Female",45,"Spouse of Head of Household","ISLAM","OBC",1
"1201303",12013,3,"Male",22,NA,NA,NA,NA
"1201304",12013,4,"Male",20,NA,NA,NA,NA
"1201305",12013,5,"Male",15,NA,NA,NA,NA
"1201306",12013,6,"Female",70,NA,NA,NA,NA
"1201401",12014,1,"Male",70,"Head of Household","HINDUISM","OBC",1
"1201402",12014,2,"Female",90,NA,NA,NA,NA
"1201403",12014,3,"Male",45,"Other","HINDUISM","OBC",1
"1201404",12014,4,"Female",38,"Other","HINDUISM","OBC",1
"1201405",12014,5,"Female",15,NA,NA,NA,NA
"1201406",12014,6,"Male",9,NA,NA,NA,NA
"1201501",12015,1,"Male",40,"Head of Household","ISLAM","OBC",1
"1201502",12015,2,"Female",35,"Spouse of Head of Household","ISLAM","OBC",1
"1201503",12015,3,"Male",15,NA,NA,NA,NA
"1201504",12015,4,"Female",13,NA,NA,NA,NA
"1201601",12016,1,"Female",45,"Head of Household","ISLAM","OBC",1
"1201602",12016,2,"Female",12,NA,NA,NA,NA
"1201701",12017,1,"Male",45,NA,NA,NA,NA
"1201702",12017,2,"Female",38,NA,NA,NA,NA
"1201703",12017,3,"Male",20,NA,NA,NA,NA
"1201704",12017,4,"Male",17,NA,NA,NA,NA
"1201705",12017,5,"Female",15,NA,NA,NA,NA
"1201706",12017,6,"Female",12,NA,NA,NA,NA
"1201801",12018,1,"Male",35,"Head of Household","CHRISTIANITY","GENERAL",1
"1201802",12018,2,"Female",28,"Spouse of Head of Household","ISLAM","OBC",1
"1201803",12018,3,"Male",8,NA,NA,NA,NA
"1201804",12018,4,"Male",6,NA,NA,NA,NA
"1201805",12018,5,"Female",5,NA,NA,NA,NA
"1201901",12019,1,"Male",36,NA,NA,NA,NA
"1201902",12019,2,"Female",28,NA,NA,NA,NA
"1201903",12019,3,"Male",20,NA,NA,NA,NA
"1201904",12019,4,"Female",70,NA,NA,NA,NA
"1202001",12020,1,"Male",45,NA,NA,NA,NA
"1202002",12020,2,"Female",40,NA,NA,NA,NA
"1202003",12020,3,"Male",18,NA,NA,NA,NA
"1202004",12020,4,"Male",16,NA,NA,NA,NA
"1202101",12021,1,"Male",30,NA,NA,NA,NA
"1202102",12021,2,"Female",25,NA,NA,NA,NA
"1202103",12021,3,"Female",8,NA,NA,NA,NA
"1202104",12021,4,"Male",6,NA,NA,NA,NA
"1202105",12021,5,"Male",4,NA,NA,NA,NA
"1202106",12021,6,"Female",80,NA,NA,NA,NA
"1202201",12022,1,"Male",35,"Head of Household","ISLAM","OBC",1
"1202202",12022,2,"Female",30,"Spouse of Head of Household","ISLAM","GENERAL",1
"1202203",12022,3,"Female",75,NA,NA,NA,NA
"1202204",12022,4,"Female",10,NA,NA,NA,NA
"1202205",12022,5,"Female",9,NA,NA,NA,NA
"1202206",12022,6,"Female",3,NA,NA,NA,NA
"1202207",12022,7,"Male",7,NA,NA,NA,NA
"1202301",12023,1,"Male",45,"Head of Household","ISLAM","GENERAL",1
"1202302",12023,2,"Female",40,"Spouse of Head of Household","ISLAM","GENERAL",1
"1202303",12023,3,"Female",15,NA,NA,NA,NA
"1202304",12023,4,"Female",14,NA,NA,NA,NA
"1202401",12024,1,"Female",70,NA,NA,NA,NA
"1202402",12024,2,"Male",45,NA,NA,NA,NA
"1202403",12024,3,"Female",35,NA,NA,NA,NA
"1202404",12024,4,"Female",15,NA,NA,NA,NA
"1202405",12024,5,"Male",40,NA,NA,NA,NA
"1202406",12024,6,"Female",35,NA,NA,NA,NA
"1202407",12024,7,"Male",6,NA,NA,NA,NA
"1202501",12025,1,"Male",30,"Head of Household","ISLAM","OBC",1
"1202502",12025,2,"Female",29,"Spouse of Head of Household","ISLAM","OBC",1
"1202503",12025,3,"Female",10,NA,NA,NA,NA
"1202504",12025,4,"Male",7,NA,NA,NA,NA
"1202505",12025,5,"Female",3,NA,NA,NA,NA
"1202601",12026,1,"Male",50,NA,NA,NA,NA
"1202602",12026,2,"Female",48,NA,NA,NA,NA
"1202603",12026,3,"Male",30,NA,NA,NA,NA
"1202604",12026,4,"Female",25,NA,NA,NA,NA
"1202605",12026,5,"Male",8,NA,NA,NA,NA
