"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"500101",5001,1,"Male",54,"Head of Household","HINDUISM","OBC",1
"500102",5001,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"500103",5001,3,"Female",25,"Other","HINDUISM","OBC",1
"500104",5001,4,"Female",23,"Other","HINDUISM","OBC",1
"500105",5001,5,"Female",21,"Other","HINDUISM","OBC",1
"500106",5001,6,"Male",19,NA,NA,NA,NA
"500201",5002,1,"Male",55,NA,NA,NA,NA
"500202",5002,2,"Female",45,NA,NA,NA,NA
"500203",5002,3,"Male",30,NA,NA,NA,NA
"500204",5002,4,"Male",25,NA,NA,NA,NA
"500301",5003,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"500302",5003,2,"Female",55,"Spouse of Head of Household","HINDUISM","GENERAL",1
"500303",5003,3,"Male",26,NA,NA,NA,NA
"500401",5004,1,"Male",45,NA,NA,NA,NA
"500402",5004,2,"Female",35,NA,NA,NA,NA
"500403",5004,3,"Male",19,NA,NA,NA,NA
"500404",5004,4,"Male",18,NA,NA,NA,NA
"500501",5005,1,"Male",40,"Spouse of Head of Household","HINDUISM","GENERAL",1
"500502",5005,2,"Female",30,"Spouse of Head of Household","HINDUISM","GENERAL",1
"500503",5005,3,"Female",11,NA,NA,NA,NA
"500504",5005,4,"Male",7,NA,NA,NA,NA
"500601",5006,1,"Male",45,NA,NA,NA,NA
"500602",5006,2,"Female",42,NA,NA,NA,NA
"500603",5006,3,"Female",23,NA,NA,NA,NA
"500604",5006,4,"Male",15,NA,NA,NA,NA
"500701",5007,1,"Male",40,"Head of Household","HINDUISM","GENERAL",1
"500702",5007,2,"Female",30,"Spouse of Head of Household","HINDUISM","GENERAL",1
"500703",5007,3,"Male",10,NA,NA,NA,NA
"500704",5007,4,"Female",60,NA,NA,NA,NA
"500801",5008,1,"Male",45,NA,NA,NA,NA
"500802",5008,2,"Female",30,NA,NA,NA,NA
"500803",5008,3,"Male",17,NA,NA,NA,NA
"500804",5008,4,"Female",70,NA,NA,NA,NA
"500901",5009,1,"Male",56,"Head of Household","HINDUISM","OBC",1
"500902",5009,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"500903",5009,3,"Male",22,NA,NA,NA,NA
"500904",5009,4,"Female",17,NA,NA,NA,NA
"500905",5009,5,"Female",13,NA,NA,NA,NA
"501001",5010,1,"Male",50,NA,NA,NA,NA
"501002",5010,2,"Female",45,NA,NA,NA,NA
"501003",5010,3,"Male",35,NA,NA,NA,NA
"501004",5010,4,"Female",30,NA,NA,NA,NA
"501005",5010,5,"Male",3,NA,NA,NA,NA
"501006",5010,6,"Male",30,NA,NA,NA,NA
"501007",5010,7,"Female",24,NA,NA,NA,NA
"501008",5010,8,"Female",14,NA,NA,NA,NA
"501009",5010,9,"Male",70,NA,NA,NA,NA
"501101",5011,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"501102",5011,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"501103",5011,3,"Male",19,NA,NA,NA,NA
"501104",5011,4,"Female",17,NA,NA,NA,NA
"501201",5012,1,"Male",40,NA,NA,NA,NA
"501202",5012,2,"Female",35,NA,NA,NA,NA
"501203",5012,3,"Male",19,NA,NA,NA,NA
"501204",5012,4,"Male",17,NA,NA,NA,NA
"501205",5012,5,"Female",70,NA,NA,NA,NA
"501206",5012,6,"Female",65,NA,NA,NA,NA
"501301",5013,1,"Male",70,"Head of Household","HINDUISM","OBC",1
"501302",5013,2,"Female",65,"Spouse of Head of Household","HINDUISM","OBC",1
"501303",5013,3,"Male",21,"Other","HINDUISM","OBC",1
"501304",5013,4,"Female",20,"Other","HINDUISM","OBC",1
"501305",5013,5,"Female",27,"Other","HINDUISM","OBC",1
"501306",5013,6,"Male",30,NA,NA,NA,NA
"501307",5013,7,"Male",7,NA,NA,NA,NA
"501401",5014,1,"Male",48,NA,NA,NA,NA
"501402",5014,2,"Female",35,NA,NA,NA,NA
"501403",5014,3,"Male",24,NA,NA,NA,NA
"501404",5014,4,"Male",22,NA,NA,NA,NA
"501405",5014,5,"Male",52,NA,NA,NA,NA
"501406",5014,6,"Female",42,NA,NA,NA,NA
"501407",5014,7,"Female",30,NA,NA,NA,NA
"501408",5014,8,"Male",28,NA,NA,NA,NA
"501409",5014,9,"Male",25,NA,NA,NA,NA
"501410",5014,10,"Male",87,NA,NA,NA,NA
"501411",5014,11,"Female",70,NA,NA,NA,NA
"501501",5015,1,"Male",70,"Head of Household","HINDUISM","GENERAL",1
"501502",5015,2,"Female",50,"Spouse of Head of Household","HINDUISM","GENERAL",1
"501601",5016,1,"Male",55,NA,NA,NA,NA
"501602",5016,2,"Female",50,NA,NA,NA,NA
"501603",5016,3,"Male",29,NA,NA,NA,NA
"501604",5016,4,"Female",20,NA,NA,NA,NA
"501605",5016,5,"Male",1,NA,NA,NA,NA
"501606",5016,6,"Female",31,NA,NA,NA,NA
"501701",5017,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"501702",5017,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"501703",5017,3,"Male",15,NA,NA,NA,NA
"501704",5017,4,"Male",12,NA,NA,NA,NA
"501801",5018,1,"Male",60,NA,NA,NA,NA
"501802",5018,2,"Female",55,NA,NA,NA,NA
"501803",5018,3,"Male",45,NA,NA,NA,NA
"501804",5018,4,"Female",40,NA,NA,NA,NA
"501805",5018,5,"Male",12,NA,NA,NA,NA
"501806",5018,6,"Female",10,NA,NA,NA,NA
"501807",5018,7,"Male",8,NA,NA,NA,NA
"501901",5019,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"501902",5019,2,"Female",40,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"501903",5019,3,"Female",15,NA,NA,NA,NA
"501904",5019,4,"Male",13,NA,NA,NA,NA
"501905",5019,5,"Female",11,NA,NA,NA,NA
"501906",5019,6,"Female",40,"Other","HINDUISM","SCHEDULED CASTE",1
"502001",5020,1,"Male",45,NA,NA,NA,NA
"502002",5020,2,"Female",35,NA,NA,NA,NA
"502003",5020,3,"Female",40,NA,NA,NA,NA
"502004",5020,4,"Male",45,NA,NA,NA,NA
"502005",5020,5,"Female",22,NA,NA,NA,NA
"502006",5020,6,"Female",19,NA,NA,NA,NA
"502007",5020,7,"Female",17,NA,NA,NA,NA
"502008",5020,8,"Male",14,NA,NA,NA,NA
"502101",5021,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED TRIBE",1
"502102",5021,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"502103",5021,3,"Male",22,NA,NA,NA,NA
"502104",5021,4,"Male",15,NA,NA,NA,NA
"502105",5021,5,"Male",13,NA,NA,NA,NA
"502201",5022,1,"Male",50,NA,NA,NA,NA
"502202",5022,2,"Female",35,NA,NA,NA,NA
"502203",5022,3,"Female",16,NA,NA,NA,NA
"502204",5022,4,"Male",14,NA,NA,NA,NA
"502205",5022,5,"Male",11,NA,NA,NA,NA
"502301",5023,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"502302",5023,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"502303",5023,3,"Female",13,NA,NA,NA,NA
"502304",5023,4,"Female",12,NA,NA,NA,NA
"502305",5023,5,"Female",9,NA,NA,NA,NA
"502306",5023,6,"Male",5,NA,NA,NA,NA
"502401",5024,1,"Male",38,NA,NA,NA,NA
"502402",5024,2,"Female",30,NA,NA,NA,NA
"502403",5024,3,"Male",10,NA,NA,NA,NA
"502404",5024,4,"Male",7,NA,NA,NA,NA
"502405",5024,5,"Female",5,NA,NA,NA,NA
"502501",5025,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"502502",5025,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"502503",5025,3,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"502504",5025,4,"Male",15,NA,NA,NA,NA
"502505",5025,5,"Male",10,NA,NA,NA,NA
"502601",5026,1,"Female",50,NA,NA,NA,NA
"502602",5026,2,"Male",80,NA,NA,NA,NA
"502603",5026,3,"Female",35,NA,NA,NA,NA
"502604",5026,4,"Male",40,NA,NA,NA,NA
"502605",5026,5,"Female",10,NA,NA,NA,NA
"502606",5026,6,"Female",8,NA,NA,NA,NA
"502607",5026,7,"Male",5,NA,NA,NA,NA
"502701",5027,1,"Female",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"502702",5027,2,"Male",30,"Other","HINDUISM","SCHEDULED CASTE",1
"502703",5027,3,"Female",22,NA,NA,NA,NA
"502704",5027,4,"Female",4,NA,NA,NA,NA
"502705",5027,5,"Male",2,NA,NA,NA,NA
"502706",5027,6,"Male",15,NA,NA,NA,NA
"502707",5027,7,"Male",8,NA,NA,NA,NA
"502801",5028,1,"Male",40,NA,NA,NA,NA
"502802",5028,2,"Female",25,NA,NA,NA,NA
"502901",5029,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"502902",5029,2,"Female",30,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"502903",5029,3,"Male",15,NA,NA,NA,NA
"502904",5029,4,"Female",13,NA,NA,NA,NA
"502905",5029,5,"Female",10,NA,NA,NA,NA
"503001",5030,1,"Male",60,NA,NA,NA,NA
"503002",5030,2,"Female",55,NA,NA,NA,NA
"503003",5030,3,"Male",22,NA,NA,NA,NA
"503004",5030,4,"Male",17,NA,NA,NA,NA
"503005",5030,5,"Female",19,NA,NA,NA,NA
"503101",5031,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"503102",5031,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"503103",5031,3,"Male",35,"Other","HINDUISM","SCHEDULED CASTE",1
"503104",5031,4,"Female",29,"Other","HINDUISM","SCHEDULED CASTE",1
"503105",5031,5,"Male",16,NA,NA,NA,NA
"503106",5031,6,"Male",25,NA,NA,NA,NA
"503201",5032,1,"Female",45,NA,NA,NA,NA
"503202",5032,2,"Male",24,NA,NA,NA,NA
"503203",5032,3,"Male",20,NA,NA,NA,NA
"503301",5033,1,"Male",65,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"503302",5033,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"503303",5033,3,"Female",17,NA,NA,NA,NA
"503304",5033,4,"Female",13,NA,NA,NA,NA
"503401",5034,1,"Male",50,NA,NA,NA,NA
"503402",5034,2,"Female",45,NA,NA,NA,NA
"503403",5034,3,"Male",18,NA,NA,NA,NA
"503404",5034,4,"Male",20,NA,NA,NA,NA
"503405",5034,5,"Female",17,NA,NA,NA,NA
"503501",5035,1,"Female",70,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"503601",5036,1,"Female",35,NA,NA,NA,NA
"503602",5036,2,"Male",15,NA,NA,NA,NA
"503603",5036,3,"Female",14,NA,NA,NA,NA
"503701",5037,1,"Female",65,"Other","HINDUISM","SCHEDULED CASTE",1
"503702",5037,2,"Male",30,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"503703",5037,3,"Female",22,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"503704",5037,4,"Male",2,NA,NA,NA,NA
"503705",5037,5,"Male",27,NA,NA,NA,NA
"503706",5037,6,"Female",20,NA,NA,NA,NA
"503801",5038,1,"Male",50,NA,NA,NA,NA
"503802",5038,2,"Female",45,NA,NA,NA,NA
"503803",5038,3,"Male",30,NA,NA,NA,NA
"503804",5038,4,"Female",25,NA,NA,NA,NA
"503805",5038,5,"Female",6,NA,NA,NA,NA
"503806",5038,6,"Male",3,NA,NA,NA,NA
"503807",5038,7,"Female",15,NA,NA,NA,NA
"503901",5039,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"503902",5039,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"503903",5039,3,"Female",9,NA,NA,NA,NA
"503904",5039,4,"Female",7,NA,NA,NA,NA
"503905",5039,5,"Female",5,NA,NA,NA,NA
"503906",5039,6,"Female",3,NA,NA,NA,NA
"503907",5039,7,"Male",2,NA,NA,NA,NA
"504001",5040,1,"Male",35,NA,NA,NA,NA
"504002",5040,2,"Female",30,NA,NA,NA,NA
"504003",5040,3,"Male",9,NA,NA,NA,NA
"504004",5040,4,"Female",7,NA,NA,NA,NA
"504101",5041,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"504102",5041,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"504201",5042,1,"Male",50,NA,NA,NA,NA
"504202",5042,2,"Female",40,NA,NA,NA,NA
"504203",5042,3,"Male",17,NA,NA,NA,NA
"504204",5042,4,"Female",70,NA,NA,NA,NA
"504301",5043,1,"Male",27,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"504302",5043,2,"Female",24,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"504303",5043,3,"Male",2,NA,NA,NA,NA
"504401",5044,1,"Male",45,NA,NA,NA,NA
"504402",5044,2,"Female",35,NA,NA,NA,NA
"504403",5044,3,"Female",28,NA,NA,NA,NA
"504404",5044,4,"Male",16,NA,NA,NA,NA
"504405",5044,5,"Male",13,NA,NA,NA,NA
"504406",5044,6,"Female",18,NA,NA,NA,NA
"504501",5045,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"504502",5045,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"504503",5045,3,"Male",25,NA,NA,NA,NA
"504601",5046,1,"Male",60,NA,NA,NA,NA
"504602",5046,2,"Female",50,NA,NA,NA,NA
"504603",5046,3,"Male",18,NA,NA,NA,NA
"504604",5046,4,"Male",17,NA,NA,NA,NA
"504605",5046,5,"Female",15,NA,NA,NA,NA
"504606",5046,6,"Male",13,NA,NA,NA,NA
"504607",5046,7,"Male",11,NA,NA,NA,NA
"504701",5047,1,"Male",60,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"504702",5047,2,"Female",50,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"504703",5047,3,"Male",30,"Other","HINDUISM","SCHEDULED CASTE",1
"504704",5047,4,"Female",24,"Other","HINDUISM","SCHEDULED CASTE",1
"504705",5047,5,"Male",3,NA,NA,NA,NA
"504706",5047,6,"Female",1,NA,NA,NA,NA
"504801",5048,1,"Male",25,NA,NA,NA,NA
"504802",5048,2,"Female",20,NA,NA,NA,NA
"504901",5049,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"504902",5049,2,"Female",25,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"504903",5049,3,"Female",4,NA,NA,NA,NA
"504904",5049,4,"Male",60,NA,NA,NA,NA
"504905",5049,5,"Male",55,NA,NA,NA,NA
"505001",5050,1,"Male",27,NA,NA,NA,NA
"505002",5050,2,"Female",20,NA,NA,NA,NA
"505003",5050,3,"Female",4,NA,NA,NA,NA
"505004",5050,4,"Male",3,NA,NA,NA,NA
"505101",5051,1,"Male",45,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"505102",5051,2,"Female",35,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"505201",5052,1,"Male",35,NA,NA,NA,NA
"505202",5052,2,"Female",25,NA,NA,NA,NA
"505203",5052,3,"Male",11,NA,NA,NA,NA
"505204",5052,4,"Female",9,NA,NA,NA,NA
"505301",5053,1,"Male",41,"Head of Household","HINDUISM","OBC",1
"505302",5053,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"505303",5053,3,"Male",7,NA,NA,NA,NA
"505401",5054,1,"Male",45,NA,NA,NA,NA
"505402",5054,2,"Female",40,NA,NA,NA,NA
"505403",5054,3,"Male",22,NA,NA,NA,NA
"505404",5054,4,"Female",20,NA,NA,NA,NA
"505405",5054,5,"Female",18,NA,NA,NA,NA
"505406",5054,6,"Female",65,NA,NA,NA,NA
"505501",5055,1,"Male",42,"Head of Household","HINDUISM","OBC",1
"505502",5055,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"505503",5055,3,"Female",11,NA,NA,NA,NA
"505504",5055,4,"Male",10,NA,NA,NA,NA
"505505",5055,5,"Female",75,NA,NA,NA,NA
"505601",5056,1,"Female",42,NA,NA,NA,NA
"505602",5056,2,"Male",20,NA,NA,NA,NA
"505603",5056,3,"Female",17,NA,NA,NA,NA
"505701",5057,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"505702",5057,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"505703",5057,3,"Male",13,NA,NA,NA,NA
"505704",5057,4,"Male",7,NA,NA,NA,NA
"505801",5058,1,"Female",70,NA,NA,NA,NA
"505802",5058,2,"Male",45,NA,NA,NA,NA
"505803",5058,3,"Female",23,NA,NA,NA,NA
"505804",5058,4,"Female",3,NA,NA,NA,NA
"505805",5058,5,"Female",10,NA,NA,NA,NA
"505806",5058,6,"Male",40,NA,NA,NA,NA
"505807",5058,7,"Female",28,NA,NA,NA,NA
"505808",5058,8,"Female",8,NA,NA,NA,NA
"505809",5058,9,"Female",6,NA,NA,NA,NA
"505810",5058,10,"Male",3,NA,NA,NA,NA
"505811",5058,11,"Male",35,NA,NA,NA,NA
"505812",5058,12,"Female",20,NA,NA,NA,NA
"505901",5059,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"505902",5059,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"505903",5059,3,"Male",20,NA,NA,NA,NA
"505904",5059,4,"Male",16,NA,NA,NA,NA
"506001",5060,1,"Male",38,NA,NA,NA,NA
"506002",5060,2,"Female",26,NA,NA,NA,NA
"506003",5060,3,"Male",4,NA,NA,NA,NA
