"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"2400101",24001,1,"Male",36,"Head of Household","HINDUISM","OBC",1
"2400102",24001,2,"Female",24,"Spouse of Head of Household","HINDUISM","OBC",1
"2400103",24001,3,"Male",6,NA,NA,NA,NA
"2400104",24001,4,"Female",65,NA,NA,NA,NA
"2400105",24001,5,"Male",34,"Other","HINDUISM","OBC",1
"2400106",24001,6,"Female",25,"Other","HINDUISM","OBC",1
"2400107",24001,7,"Male",5,NA,NA,NA,NA
"2400108",24001,8,"Female",80,NA,NA,NA,NA
"2400201",24002,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"2400202",24002,2,"Female",45,"Spouse of Head of Household","HINDUISM","OBC",1
"2400203",24002,3,"Male",17,NA,NA,NA,NA
"2400204",24002,4,"Male",14,NA,NA,NA,NA
"2400205",24002,5,"Female",9,NA,NA,NA,NA
"2400206",24002,6,"Female",38,"Other","HINDUISM","OBC",1
"2400301",24003,1,"Male",40,NA,NA,NA,NA
"2400302",24003,2,"Female",35,NA,NA,NA,NA
"2400303",24003,3,"Male",8,NA,NA,NA,NA
"2400304",24003,4,"Female",7,NA,NA,NA,NA
"2400401",24004,1,"Male",60,"Head of Household","HINDUISM","OBC",1
"2400402",24004,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"2400403",24004,3,"Male",1,NA,NA,NA,NA
"2400501",24005,1,"Male",70,"Head of Household","HINDUISM","OBC",1
"2400502",24005,2,"Female",65,"Spouse of Head of Household","HINDUISM","OBC",1
"2400503",24005,3,"Male",45,"Other","HINDUISM","OBC",1
"2400504",24005,4,"Female",43,NA,NA,NA,NA
"2400505",24005,5,"Male",18,NA,NA,NA,NA
"2400506",24005,6,"Female",15,NA,NA,NA,NA
"2400507",24005,7,"Male",42,NA,NA,NA,NA
"2400508",24005,8,"Female",40,NA,NA,NA,NA
"2400509",24005,9,"Male",12,NA,NA,NA,NA
"2400510",24005,10,"Male",10,NA,NA,NA,NA
"2400511",24005,11,"Male",44,NA,NA,NA,NA
"2400512",24005,12,"Female",43,NA,NA,NA,NA
